delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.1;0.99;0.1;0.1;455;87;59;5;-1.0;{W_Nabellen offertes=0.20833333333333334, O_SELECTED=0.1875, W_Completeren aanvraag=0.15625, A_FINALIZED=0.11458333333333333, A_DECLINED=0.09375, O_SENT=0.07291666666666667, A_PREACCEPTED=0.052083333333333336, O_CANCELLED=0.041666666666666664, A_CANCELLED=0.03125, O_DECLINED=0.03125, O_CREATED=0.010416666666666666};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.1;647;72;58;3;-1.0;{O_SELECTED=0.19117647058823528, W_Completeren aanvraag=0.19117647058823528, A_FINALIZED=0.14705882352941177, W_Nabellen offertes=0.14705882352941177, A_DECLINED=0.10294117647058823, O_DECLINED=0.08823529411764706, O_CANCELLED=0.04411764705882353, O_SENT=0.04411764705882353, A_PREACCEPTED=0.04411764705882353};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.1;459;75;55;7;-1.0;{O_SELECTED=0.1839080459770115, W_Completeren aanvraag=0.16091954022988506, A_DECLINED=0.12643678160919541, A_FINALIZED=0.12643678160919541, W_Nabellen offertes=0.12643678160919541, A_CANCELLED=0.05747126436781609, O_SENT=0.05747126436781609, O_DECLINED=0.05747126436781609, W_Afhandelen leads=0.034482758620689655, A_PREACCEPTED=0.034482758620689655, A_APPROVED=0.022988505747126436, O_CANCELLED=0.011494252873563218};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.1;525;72;49;4;-1.0;{O_SELECTED=0.24096385542168675, W_Nabellen offertes=0.21686746987951808, A_FINALIZED=0.1927710843373494, A_DECLINED=0.14457831325301204, O_DECLINED=0.07228915662650602, A_CANCELLED=0.04819277108433735, O_SENT=0.04819277108433735, W_Afhandelen leads=0.03614457831325301};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.1;626;73;53;9;-1.0;{W_Nabellen offertes=0.19047619047619047, O_SELECTED=0.17857142857142858, A_FINALIZED=0.16666666666666666, W_Completeren aanvraag=0.14285714285714285, A_DECLINED=0.10714285714285714, A_CANCELLED=0.07142857142857142, O_DECLINED=0.07142857142857142, O_SENT=0.03571428571428571, W_Afhandelen leads=0.023809523809523808, A_PREACCEPTED=0.011904761904761904};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.1;559;78;52;3;-1.0;{O_SELECTED=0.24358974358974358, A_FINALIZED=0.15384615384615385, W_Nabellen offertes=0.15384615384615385, A_DECLINED=0.11538461538461539, W_Completeren aanvraag=0.10256410256410256, O_SENT=0.08974358974358974, O_DECLINED=0.0641025641025641, A_PREACCEPTED=0.02564102564102564, A_CANCELLED=0.01282051282051282, O_SENT_BACK=0.01282051282051282, O_CANCELLED=0.01282051282051282, O_CREATED=0.01282051282051282};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.1;753;82;58;6;-1.0;{O_SELECTED=0.24545454545454545, W_Nabellen offertes=0.14545454545454545, A_FINALIZED=0.13636363636363635, A_DECLINED=0.12727272727272726, O_SENT=0.10909090909090909, W_Completeren aanvraag=0.08181818181818182, O_DECLINED=0.045454545454545456, A_CANCELLED=0.02727272727272727, O_CANCELLED=0.02727272727272727, W_Beoordelen fraude=0.02727272727272727, O_SENT_BACK=0.00909090909090909, A_PREACCEPTED=0.00909090909090909, O_CREATED=0.00909090909090909};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.1;406;79;54;2;-1.0;{O_SELECTED=0.19444444444444445, W_Completeren aanvraag=0.16666666666666666, W_Nabellen offertes=0.1527777777777778, A_FINALIZED=0.125, A_DECLINED=0.06944444444444445, A_CANCELLED=0.05555555555555555, W_Afhandelen leads=0.05555555555555555, A_PREACCEPTED=0.05555555555555555, O_CANCELLED=0.041666666666666664, O_SENT=0.041666666666666664, O_DECLINED=0.041666666666666664};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.1;572;74;56;5;-1.0;{O_SELECTED=0.2028985507246377, W_Completeren aanvraag=0.17391304347826086, W_Nabellen offertes=0.15942028985507245, A_FINALIZED=0.13043478260869565, A_DECLINED=0.10144927536231885, O_SENT=0.07246376811594203, O_DECLINED=0.07246376811594203, A_CANCELLED=0.028985507246376812, O_CANCELLED=0.028985507246376812, A_PREACCEPTED=0.028985507246376812};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.1;2405;401;206;56;-1.0;{W_Completeren aanvraag=0.19877675840978593, O_SELECTED=0.1636085626911315, W_Nabellen offertes=0.1620795107033639, A_FINALIZED=0.10244648318042814, A_DECLINED=0.08256880733944955, O_SENT=0.0764525993883792, O_DECLINED=0.04434250764525994, A_CANCELLED=0.04128440366972477, A_PREACCEPTED=0.03058103975535168, O_CANCELLED=0.019877675840978593, W_Afhandelen leads=0.01834862385321101, O_ACCEPTED=0.013761467889908258, W_Valideren aanvraag=0.012232415902140673, A_ACCEPTED=0.009174311926605505, W_Nabellen incomplete dossiers=0.009174311926605505, A_ACTIVATED=0.00764525993883792, A_REGISTERED=0.0045871559633027525, A_APPROVED=0.0015290519877675841, O_CREATED=0.0015290519877675841};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.1;3062;412;215;59;-1.0;{O_SELECTED=0.17329093799682035, W_Completeren aanvraag=0.1573926868044515, W_Nabellen offertes=0.1478537360890302, A_DECLINED=0.09697933227344992, A_FINALIZED=0.09697933227344992, O_SENT=0.0794912559618442, W_Afhandelen leads=0.05564387917329094, A_CANCELLED=0.05087440381558029, O_DECLINED=0.046104928457869634, O_CANCELLED=0.019077901430842606, A_PREACCEPTED=0.017488076311605722, W_Valideren aanvraag=0.012718600953895072, W_Nabellen incomplete dossiers=0.011128775834658187, A_APPROVED=0.006359300476947536, A_ACCEPTED=0.006359300476947536, O_CREATED=0.006359300476947536, W_Beoordelen fraude=0.0047694753577106515, A_ACTIVATED=0.003179650238473768, A_REGISTERED=0.003179650238473768, O_SENT_BACK=0.003179650238473768, O_ACCEPTED=0.001589825119236884};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.1;3866;385;213;61;-1.0;{O_SELECTED=0.18651362984218078, W_Completeren aanvraag=0.1793400286944046, W_Nabellen offertes=0.12769010043041606, O_SENT=0.09469153515064563, A_FINALIZED=0.08608321377331421, A_DECLINED=0.0703012912482066, W_Afhandelen leads=0.06456241032998565, O_DECLINED=0.04447632711621234, A_CANCELLED=0.024390243902439025, O_CANCELLED=0.02295552367288379, A_PREACCEPTED=0.02295552367288379, W_Valideren aanvraag=0.01721664275466284, W_Beoordelen fraude=0.01291248206599713, W_Nabellen incomplete dossiers=0.010043041606886656, A_REGISTERED=0.00860832137733142, O_ACCEPTED=0.00860832137733142, A_APPROVED=0.005738880918220947, O_SENT_BACK=0.005738880918220947, A_ACTIVATED=0.0028694404591104736, O_CREATED=0.0028694404591104736, A_ACCEPTED=0.0014347202295552368};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.1;3298;394;196;49;-1.0;{O_SELECTED=0.1782178217821782, W_Nabellen offertes=0.1485148514851485, W_Completeren aanvraag=0.1353135313531353, A_DECLINED=0.10231023102310231, A_FINALIZED=0.09570957095709572, O_SENT=0.07590759075907591, A_CANCELLED=0.0627062706270627, O_DECLINED=0.04785478547854786, W_Afhandelen leads=0.0462046204620462, O_CANCELLED=0.03135313531353135, A_PREACCEPTED=0.0231023102310231, W_Valideren aanvraag=0.019801980198019802, O_ACCEPTED=0.01155115511551155, A_APPROVED=0.009900990099009901, A_ACTIVATED=0.0033003300330033004, A_REGISTERED=0.0033003300330033004, O_SENT_BACK=0.0033003300330033004, O_CREATED=0.0016501650165016502};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.1;3306;393;205;64;-1.0;{O_SELECTED=0.18459302325581395, W_Nabellen offertes=0.17732558139534885, W_Completeren aanvraag=0.14098837209302326, A_FINALIZED=0.12063953488372094, A_DECLINED=0.07994186046511628, W_Afhandelen leads=0.06831395348837209, O_SENT=0.055232558139534885, A_CANCELLED=0.04215116279069767, O_DECLINED=0.03924418604651163, A_APPROVED=0.01744186046511628, O_CANCELLED=0.015988372093023256, W_Valideren aanvraag=0.014534883720930232, A_REGISTERED=0.011627906976744186, A_PREACCEPTED=0.007267441860465116, A_ACCEPTED=0.007267441860465116, O_ACCEPTED=0.005813953488372093, W_Nabellen incomplete dossiers=0.005813953488372093, O_SENT_BACK=0.0029069767441860465, O_CREATED=0.0029069767441860465};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.1;3437;394;209;65;-1.0;{O_SELECTED=0.1916083916083916, W_Completeren aanvraag=0.16783216783216784, W_Nabellen offertes=0.15384615384615385, A_FINALIZED=0.11048951048951049, A_DECLINED=0.08391608391608392, O_SENT=0.06713286713286713, A_CANCELLED=0.05034965034965035, O_DECLINED=0.04895104895104895, W_Afhandelen leads=0.043356643356643354, O_CANCELLED=0.027972027972027972, A_APPROVED=0.013986013986013986, A_ACTIVATED=0.008391608391608392, A_REGISTERED=0.008391608391608392, A_PREACCEPTED=0.006993006993006993, W_Valideren aanvraag=0.005594405594405594, A_ACCEPTED=0.005594405594405594, W_Nabellen incomplete dossiers=0.002797202797202797, O_CREATED=0.002797202797202797};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.1;3596;396;196;55;-1.0;{W_Completeren aanvraag=0.21612349914236706, O_SELECTED=0.17152658662092624, W_Nabellen offertes=0.1509433962264151, A_FINALIZED=0.09777015437392796, O_SENT=0.07718696397941681, A_DECLINED=0.07204116638078903, O_DECLINED=0.036020583190394515, A_PREACCEPTED=0.03430531732418525, O_CANCELLED=0.029159519725557463, A_CANCELLED=0.0274442538593482, W_Afhandelen leads=0.0274442538593482, A_APPROVED=0.010291595197255575, A_ACTIVATED=0.010291595197255575, W_Valideren aanvraag=0.010291595197255575, A_REGISTERED=0.00686106346483705, O_ACCEPTED=0.00686106346483705, O_SENT_BACK=0.005145797598627788, O_CREATED=0.005145797598627788, W_Nabellen incomplete dossiers=0.003430531732418525, A_ACCEPTED=0.0017152658662092624};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.1;5128;402;204;46;-1.0;{O_SELECTED=0.21367521367521367, W_Nabellen offertes=0.147008547008547, W_Completeren aanvraag=0.12991452991452992, A_FINALIZED=0.11452991452991453, O_SENT=0.09572649572649573, A_DECLINED=0.0905982905982906, O_DECLINED=0.037606837606837605, W_Afhandelen leads=0.03418803418803419, A_CANCELLED=0.02905982905982906, O_CANCELLED=0.017094017094017096, A_PREACCEPTED=0.015384615384615385, A_APPROVED=0.013675213675213675, W_Valideren aanvraag=0.013675213675213675, A_ACTIVATED=0.010256410256410256, W_Nabellen incomplete dossiers=0.010256410256410256, A_REGISTERED=0.006837606837606838, O_SENT_BACK=0.006837606837606838, W_Beoordelen fraude=0.005128205128205128, O_ACCEPTED=0.003418803418803419, O_CREATED=0.003418803418803419, A_ACCEPTED=0.0017094017094017094};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.1;3463;400;206;52;-1.0;{O_SELECTED=0.17994100294985252, W_Nabellen offertes=0.16371681415929204, W_Completeren aanvraag=0.14601769911504425, A_FINALIZED=0.11504424778761062, O_SENT=0.07374631268436578, A_DECLINED=0.06932153392330384, A_CANCELLED=0.05752212389380531, W_Afhandelen leads=0.0471976401179941, O_DECLINED=0.035398230088495575, O_CANCELLED=0.03392330383480826, A_PREACCEPTED=0.02654867256637168, W_Beoordelen fraude=0.011799410029498525, A_APPROVED=0.008849557522123894, O_SENT_BACK=0.0058997050147492625, W_Valideren aanvraag=0.0058997050147492625, O_ACCEPTED=0.0058997050147492625, O_CREATED=0.0058997050147492625, A_ACTIVATED=0.0029498525073746312, A_REGISTERED=0.0029498525073746312, A_ACCEPTED=0.0014749262536873156};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.1;3834;407;214;56;-1.0;{O_SELECTED=0.18600953895071543, W_Completeren aanvraag=0.14149443561208266, W_Nabellen offertes=0.1383147853736089, A_FINALIZED=0.11446740858505565, O_SENT=0.07790143084260731, A_DECLINED=0.07154213036565978, W_Afhandelen leads=0.05405405405405406, A_CANCELLED=0.046104928457869634, O_DECLINED=0.0397456279809221, A_PREACCEPTED=0.025437201907790145, W_Valideren aanvraag=0.02066772655007949, O_CANCELLED=0.02066772655007949, A_APPROVED=0.01589825119236884, O_ACCEPTED=0.012718600953895072, W_Nabellen incomplete dossiers=0.011128775834658187, A_ACTIVATED=0.009538950715421303, O_SENT_BACK=0.0047694753577106515, A_REGISTERED=0.003179650238473768, A_ACCEPTED=0.003179650238473768, O_CREATED=0.003179650238473768};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.1;1834;281;152;39;-1.0;{W_Nabellen offertes=0.1880952380952381, O_SELECTED=0.17857142857142858, W_Completeren aanvraag=0.16666666666666666, A_FINALIZED=0.11904761904761904, A_DECLINED=0.08571428571428572, O_SENT=0.06904761904761905, O_DECLINED=0.0380952380952381, A_CANCELLED=0.03333333333333333, A_PREACCEPTED=0.02619047619047619, O_ACCEPTED=0.01904761904761905, O_CANCELLED=0.01904761904761905, W_Valideren aanvraag=0.014285714285714285, W_Afhandelen leads=0.011904761904761904, A_ACCEPTED=0.011904761904761904, A_ACTIVATED=0.009523809523809525, A_REGISTERED=0.004761904761904762, W_Nabellen incomplete dossiers=0.004761904761904762};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.1;3068;279;163;40;-1.0;{O_SELECTED=0.17937219730941703, W_Completeren aanvraag=0.15022421524663676, W_Nabellen offertes=0.14349775784753363, A_FINALIZED=0.09865470852017937, A_DECLINED=0.08968609865470852, O_SENT=0.08520179372197309, W_Afhandelen leads=0.0515695067264574, O_DECLINED=0.04932735426008968, A_CANCELLED=0.04708520179372197, A_PREACCEPTED=0.020179372197309416, O_CANCELLED=0.017937219730941704, W_Nabellen incomplete dossiers=0.01569506726457399, W_Valideren aanvraag=0.013452914798206279, A_APPROVED=0.008968609865470852, W_Beoordelen fraude=0.006726457399103139, O_CREATED=0.006726457399103139, A_REGISTERED=0.004484304932735426, O_SENT_BACK=0.004484304932735426, A_ACCEPTED=0.004484304932735426, O_ACCEPTED=0.002242152466367713};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.1;3060;274;156;36;-1.0;{O_SELECTED=0.18681318681318682, W_Completeren aanvraag=0.15824175824175823, W_Nabellen offertes=0.13846153846153847, A_FINALIZED=0.09010989010989011, A_DECLINED=0.08791208791208792, O_SENT=0.08791208791208792, O_DECLINED=0.05934065934065934, W_Afhandelen leads=0.041758241758241756, O_CANCELLED=0.024175824175824177, A_PREACCEPTED=0.024175824175824177, W_Valideren aanvraag=0.02197802197802198, A_CANCELLED=0.01978021978021978, W_Beoordelen fraude=0.01978021978021978, A_REGISTERED=0.008791208791208791, O_ACCEPTED=0.008791208791208791, A_APPROVED=0.004395604395604396, A_ACTIVATED=0.004395604395604396, W_Nabellen incomplete dossiers=0.004395604395604396, O_CREATED=0.004395604395604396, O_SENT_BACK=0.002197802197802198, A_ACCEPTED=0.002197802197802198};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.1;2558;279;149;30;-1.0;{O_SELECTED=0.17914438502673796, W_Completeren aanvraag=0.1443850267379679, W_Nabellen offertes=0.13101604278074866, A_DECLINED=0.10695187165775401, A_FINALIZED=0.09358288770053476, O_SENT=0.0855614973262032, O_DECLINED=0.06149732620320856, A_CANCELLED=0.05080213903743316, W_Afhandelen leads=0.045454545454545456, A_PREACCEPTED=0.026737967914438502, O_CANCELLED=0.02406417112299465, W_Valideren aanvraag=0.0213903743315508, A_APPROVED=0.0106951871657754, O_ACCEPTED=0.008021390374331552, A_ACTIVATED=0.0053475935828877, A_REGISTERED=0.0053475935828877};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.1;2299;280;147;36;-1.0;{W_Nabellen offertes=0.1778846153846154, O_SELECTED=0.17548076923076922, W_Completeren aanvraag=0.15865384615384615, A_FINALIZED=0.12259615384615384, A_DECLINED=0.08653846153846154, W_Afhandelen leads=0.07451923076923077, A_CANCELLED=0.05048076923076923, O_DECLINED=0.05048076923076923, O_SENT=0.04807692307692308, W_Valideren aanvraag=0.019230769230769232, O_CANCELLED=0.01201923076923077, A_APPROVED=0.009615384615384616, A_PREACCEPTED=0.009615384615384616, W_Nabellen incomplete dossiers=0.004807692307692308};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.1;2680;295;164;50;-1.0;{O_SELECTED=0.18773234200743494, W_Completeren aanvraag=0.1579925650557621, W_Nabellen offertes=0.15055762081784388, A_FINALIZED=0.10594795539033457, A_DECLINED=0.09851301115241635, O_SENT=0.07063197026022305, O_DECLINED=0.05762081784386617, W_Afhandelen leads=0.048327137546468404, A_CANCELLED=0.03903345724907063, O_CANCELLED=0.03345724907063197, A_PREACCEPTED=0.00929368029739777, A_ACTIVATED=0.007434944237918215, A_REGISTERED=0.007434944237918215, W_Valideren aanvraag=0.007434944237918215, W_Nabellen incomplete dossiers=0.007434944237918215, A_ACCEPTED=0.0055762081784386614, A_APPROVED=0.0037174721189591076, O_CREATED=0.0018587360594795538};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.1;2664;289;145;34;-1.0;{W_Completeren aanvraag=0.2204724409448819, O_SELECTED=0.17060367454068243, W_Nabellen offertes=0.15485564304461943, A_FINALIZED=0.09973753280839895, O_SENT=0.07086614173228346, A_DECLINED=0.06824146981627296, A_PREACCEPTED=0.03674540682414698, W_Afhandelen leads=0.03412073490813648, A_CANCELLED=0.031496062992125984, O_DECLINED=0.028871391076115485, O_CANCELLED=0.026246719160104987, A_APPROVED=0.015748031496062992, A_ACTIVATED=0.010498687664041995, A_REGISTERED=0.005249343832020997, O_SENT_BACK=0.005249343832020997, W_Valideren aanvraag=0.005249343832020997, O_ACCEPTED=0.005249343832020997, W_Nabellen incomplete dossiers=0.005249343832020997, A_ACCEPTED=0.0026246719160104987, O_CREATED=0.0026246719160104987};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.1;3441;289;160;29;-1.0;{O_SELECTED=0.220873786407767, W_Nabellen offertes=0.14563106796116504, A_FINALIZED=0.11650485436893204, W_Completeren aanvraag=0.11650485436893204, A_DECLINED=0.09951456310679611, O_SENT=0.09951456310679611, O_DECLINED=0.04611650485436893, A_CANCELLED=0.02912621359223301, W_Afhandelen leads=0.019417475728155338, O_CANCELLED=0.01699029126213592, A_APPROVED=0.014563106796116505, A_PREACCEPTED=0.014563106796116505, W_Nabellen incomplete dossiers=0.014563106796116505, A_ACTIVATED=0.009708737864077669, A_REGISTERED=0.009708737864077669, W_Valideren aanvraag=0.009708737864077669, W_Beoordelen fraude=0.007281553398058253, O_SENT_BACK=0.0048543689320388345, A_ACCEPTED=0.0024271844660194173, O_CREATED=0.0024271844660194173};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.1;2276;296;154;37;-1.0;{O_SELECTED=0.18831168831168832, W_Nabellen offertes=0.170995670995671, W_Completeren aanvraag=0.1406926406926407, A_FINALIZED=0.12554112554112554, O_SENT=0.07142857142857142, A_DECLINED=0.0670995670995671, A_CANCELLED=0.05411255411255411, W_Afhandelen leads=0.05194805194805195, O_DECLINED=0.03463203463203463, O_CANCELLED=0.032467532467532464, A_PREACCEPTED=0.030303030303030304, A_APPROVED=0.012987012987012988, O_ACCEPTED=0.008658008658008658, W_Valideren aanvraag=0.004329004329004329, O_CREATED=0.004329004329004329, A_ACCEPTED=0.0021645021645021645};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.1;2326;282;154;36;-1.0;{W_Completeren aanvraag=0.18160377358490565, O_SELECTED=0.1792452830188679, W_Nabellen offertes=0.13679245283018868, A_FINALIZED=0.10613207547169812, A_DECLINED=0.07783018867924528, O_SENT=0.07311320754716981, O_DECLINED=0.04481132075471698, W_Afhandelen leads=0.04481132075471698, A_CANCELLED=0.04009433962264151, A_PREACCEPTED=0.030660377358490566, W_Valideren aanvraag=0.018867924528301886, O_CANCELLED=0.018867924528301886, A_APPROVED=0.014150943396226415, W_Nabellen incomplete dossiers=0.014150943396226415, A_ACTIVATED=0.0047169811320754715, O_ACCEPTED=0.0047169811320754715, A_ACCEPTED=0.0047169811320754715, O_SENT_BACK=0.0023584905660377358, O_CREATED=0.0023584905660377358};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;4628;909;417;237;-1.0;{W_Nabellen offertes=0.1861788617886179, O_SELECTED=0.14552845528455285, W_Completeren aanvraag=0.12398373983739837, A_FINALIZED=0.07560975609756097, A_DECLINED=0.05609756097560976, O_SENT=0.05569105691056911, W_Afhandelen leads=0.055284552845528454, W_Valideren aanvraag=0.04878048780487805, A_CANCELLED=0.046747967479674794, O_CANCELLED=0.038211382113821135, W_Nabellen incomplete dossiers=0.03211382113821138, O_DECLINED=0.026829268292682926, A_ACTIVATED=0.022357723577235773, O_CREATED=0.02113821138211382, A_APPROVED=0.017479674796747967, A_REGISTERED=0.017479674796747967, O_ACCEPTED=0.017479674796747967, A_PREACCEPTED=0.004471544715447155, A_ACCEPTED=0.0040650406504065045, O_SENT_BACK=0.0024390243902439024, W_Beoordelen fraude=0.0020325203252032522};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;6238;890;415;238;-1.0;{W_Nabellen offertes=0.1601090767432801, W_Completeren aanvraag=0.13673548889754578, O_SELECTED=0.12660693416439422, W_Valideren aanvraag=0.06505648617062719, W_Nabellen incomplete dossiers=0.060381768601480326, A_FINALIZED=0.05765485001947799, A_DECLINED=0.05414881184261784, W_Afhandelen leads=0.05336969224776003, O_SENT=0.05259057265290222, A_CANCELLED=0.04168289832489287, O_DECLINED=0.03700818075574601, O_CANCELLED=0.03700818075574601, A_APPROVED=0.024931827035449942, A_REGISTERED=0.018698870276587457, O_ACCEPTED=0.015582391897156213, O_CREATED=0.015192832099727308, A_ACTIVATED=0.014803272302298403, A_PREACCEPTED=0.012465913517724971, O_SENT_BACK=0.007401636151149201, W_Beoordelen fraude=0.004674717569146864, A_ACCEPTED=0.0038955979742890533};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;10899;966;457;273;-1.0;{W_Completeren aanvraag=0.17059178743961353, W_Nabellen offertes=0.16183574879227053, O_SELECTED=0.11564009661835749, W_Valideren aanvraag=0.07880434782608696, A_FINALIZED=0.06189613526570048, W_Afhandelen leads=0.057367149758454104, O_SENT=0.057367149758454104, W_Nabellen incomplete dossiers=0.05374396135265701, A_DECLINED=0.0392512077294686, O_CANCELLED=0.03834541062801932, A_CANCELLED=0.025362318840579712, A_APPROVED=0.0232487922705314, O_DECLINED=0.022946859903381644, A_REGISTERED=0.020833333333333332, O_CREATED=0.016606280193236716, O_ACCEPTED=0.014794685990338164, A_ACTIVATED=0.012983091787439614, A_PREACCEPTED=0.012379227053140096, W_Beoordelen fraude=0.006642512077294686, O_SENT_BACK=0.006340579710144928, A_ACCEPTED=0.0030193236714975845};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;6619;902;409;220;-1.0;{W_Nabellen offertes=0.18122354751827627, W_Completeren aanvraag=0.15082724124663333, O_SELECTED=0.1358214697960754, A_FINALIZED=0.06387071950750288, W_Valideren aanvraag=0.05925355906117737, A_DECLINED=0.052712581762216236, O_SENT=0.050788764909580605, W_Afhandelen leads=0.04886494805694498, O_CANCELLED=0.04193920738745671, W_Nabellen incomplete dossiers=0.040400153905348214, A_CANCELLED=0.03886110042323971, O_DECLINED=0.033474413235859944, A_ACTIVATED=0.019238168526356292, A_APPROVED=0.016160061562139283, A_REGISTERED=0.015390534821085032, O_ACCEPTED=0.015005771450557906, O_CREATED=0.010773374374759523, A_PREACCEPTED=0.00923432089265102, W_Beoordelen fraude=0.007695267410542516, O_SENT_BACK=0.006540977298961139, A_ACCEPTED=0.001923816852635629};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;5661;943;441;260;-1.0;{W_Nabellen offertes=0.18630790190735694, W_Completeren aanvraag=0.1651907356948229, O_SELECTED=0.13215258855585832, A_FINALIZED=0.07118528610354223, W_Valideren aanvraag=0.06403269754768393, A_DECLINED=0.0473433242506812, W_Nabellen incomplete dossiers=0.04564032697547684, W_Afhandelen leads=0.04393732970027248, O_SENT=0.04053133514986376, A_CANCELLED=0.03678474114441417, O_CANCELLED=0.02963215258855586, O_DECLINED=0.027247956403269755, A_APPROVED=0.026226158038147138, A_REGISTERED=0.02282016348773842, O_ACCEPTED=0.015326975476839238, A_ACTIVATED=0.012602179836512262, O_CREATED=0.012602179836512262, A_PREACCEPTED=0.008174386920980926, O_SENT_BACK=0.004768392370572207, A_ACCEPTED=0.004768392370572207, W_Beoordelen fraude=0.0027247956403269754};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;6422;900;416;239;-1.0;{W_Nabellen offertes=0.1812933025404157, W_Completeren aanvraag=0.14357197844495767, O_SELECTED=0.12509622786759045, A_FINALIZED=0.06697459584295612, W_Valideren aanvraag=0.06466512702078522, A_DECLINED=0.050423402617398, O_SENT=0.050423402617398, W_Afhandelen leads=0.04888375673595073, A_CANCELLED=0.04003079291762895, W_Nabellen incomplete dossiers=0.03964588144726713, O_CANCELLED=0.03541185527328714, A_APPROVED=0.03194765204003079, O_DECLINED=0.030792917628945343, A_REGISTERED=0.019630484988452657, O_CREATED=0.01578137028483449, A_ACTIVATED=0.01424172440338722, O_ACCEPTED=0.013856812933025405, A_PREACCEPTED=0.011547344110854504, A_ACCEPTED=0.005773672055427252, O_SENT_BACK=0.005388760585065435, W_Beoordelen fraude=0.004618937644341801};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;6471;894;413;229;-1.0;{W_Nabellen offertes=0.19504071058475203, W_Completeren aanvraag=0.15914137675795706, O_SELECTED=0.12213175425610659, W_Valideren aanvraag=0.07068837897853442, A_FINALIZED=0.06365655070318282, O_SENT=0.05588452997779423, W_Nabellen incomplete dossiers=0.04552183567727609, W_Afhandelen leads=0.043671354552183565, A_DECLINED=0.041820873427091045, O_CANCELLED=0.03256846780162842, A_CANCELLED=0.02775721687638786, A_APPROVED=0.024796447076239823, O_DECLINED=0.02442635085122132, A_REGISTERED=0.023316062176165803, O_ACCEPTED=0.017394522575869726, A_ACTIVATED=0.014433752775721688, O_CREATED=0.012583271650629163, A_PREACCEPTED=0.01221317542561066, O_SENT_BACK=0.008882309400444115, A_ACCEPTED=0.0033308660251665434, W_Wijzigen contractgegevens=7.401924500370096E-4};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;8138;806;378;188;-1.0;{W_Nabellen offertes=0.1907265774378585, O_SELECTED=0.14818355640535372, W_Completeren aanvraag=0.12762906309751434, A_FINALIZED=0.0841300191204589, O_SENT=0.06118546845124283, A_DECLINED=0.05975143403441682, W_Valideren aanvraag=0.05162523900573614, W_Afhandelen leads=0.045889101338432124, W_Nabellen incomplete dossiers=0.043021032504780114, O_CANCELLED=0.035850860420650096, O_DECLINED=0.03154875717017208, A_CANCELLED=0.029636711281070746, A_APPROVED=0.015296367112810707, O_ACCEPTED=0.014818355640535373, O_CREATED=0.013862332695984704, A_ACTIVATED=0.01338432122370937, A_REGISTERED=0.01338432122370937, A_PREACCEPTED=0.008126195028680689, O_SENT_BACK=0.00621414913957935, W_Beoordelen fraude=0.004302103250478011, A_ACCEPTED=0.0014340344168260039};NONALIGNING_ALL;{}
