delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.9;0.1;0.2;1778;269;156;96;0.833077992419732;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;2620;269;158;94;0.8596945198329057;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;2050;269;143;86;0.8092493488114565;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;1701;269;144;91;0.8595982212547253;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;1678;269;148;91;0.8662850882287646;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;1932;269;141;76;0.8774979715116841;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;1897;269;147;85;0.8617733135400761;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;1659;269;143;84;0.8638456968651395;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;2200;269;149;87;0.8645033905551899;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;2614;679;319;273;0.8077734790349739;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;4169;672;327;285;0.7865749803475274;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;3984;668;335;283;0.8064780241914241;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;3597;673;308;256;0.7691358674463865;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;4235;670;331;281;0.7841993114076786;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;4016;663;324;271;0.8168772569398398;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;4206;691;337;288;0.7864439828375936;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;3905;681;326;276;0.7810282025168562;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;4112;676;312;264;0.7776002321995662;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;3394;681;341;294;0.7957724537659003;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;2853;413;206;164;0.821696400758857;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;1471;389;210;170;0.8017807525251724;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;1580;401;219;170;0.8251193279601468;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;2334;400;201;157;0.8168364380826862;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;2254;395;209;162;0.8117234624720041;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;1663;416;217;170;0.8285364867056083;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;2720;415;203;157;0.8226581302726386;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;2322;402;204;158;0.8088538016176463;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;2622;404;205;161;0.795794920501229;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;2666;400;210;168;0.8058817842556175;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;1473;288;157;113;0.8378829246831916;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;1522;300;169;133;0.7658148685297307;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;1515;279;162;117;0.8227990680022523;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;1580;288;155;109;0.840680065822606;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;1709;283;155;109;0.8368907675066087;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;1480;277;155;116;0.8280096232405136;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;1781;302;160;114;0.8265878491998438;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;1342;286;156;112;0.8214791548098722;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;1497;290;155;117;0.8080461797182626;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;1666;298;162;122;0.8155108708709107;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;1069;153;91;56;0.856612659745373;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;550;144;86;52;0.850795036553352;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;699;149;94;53;0.8472467915935615;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;517;144;86;44;0.8643894261282105;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;560;140;86;43;0.8652325381614536;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;601;157;91;54;0.8445779155952747;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;567;161;82;46;0.8722391273497303;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;522;138;83;49;0.846652487349612;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;702;142;90;53;0.848939416085179;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;919;160;101;61;0.8395264066553682;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;425;98;63;32;0.8717086107563481;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;328;105;67;34;0.864749290948044;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;386;94;69;34;0.8464608610464843;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;371;92;65;29;0.8628789622216809;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;494;88;60;22;0.8764711885243911;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;432;106;67;31;0.8965285530710287;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;483;107;73;39;0.8380249495674574;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;500;84;60;29;0.8579446956112583;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;445;92;59;25;0.87607884026247;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;520;97;70;40;0.8397967511603511;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;424;81;53;21;0.8861703527939367;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;331;70;52;19;0.8924804773483317;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;312;74;58;25;0.8647062158621233;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;420;69;55;22;0.8767266055396672;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;283;65;47;13;0.8920854334033955;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;347;85;64;28;0.8770662900919687;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;338;86;57;24;0.8730045069333684;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;329;63;46;18;0.8839547926959621;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;305;64;41;13;0.910086279184321;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;428;82;53;24;0.8772140603507884;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;334;88;58;27;0.8753294419475549;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;340;78;55;22;0.8814217792853725;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;300;81;59;23;0.8786642014373287;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;262;77;56;21;0.8751045999126299;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;364;74;48;12;0.9009005363945303;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;316;76;53;19;0.8973861637504712;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;503;94;59;24;0.8772340126954288;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;399;61;44;14;0.8941581171519488;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;458;82;58;23;0.879378210386806;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;465;86;58;28;0.8564529564324461;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;282;57;41;10;0.9030386209582499;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;359;72;52;16;0.8647941638255777;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;244;55;44;13;0.8900733702261402;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;261;52;47;15;0.8775520484656919;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;234;48;39;4;0.9222584036327648;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;271;65;44;9;0.9334409890648871;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;261;69;48;19;0.8568133882197038;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;451;59;44;13;0.8948365209245122;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;255;57;41;11;0.9290164047555012;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;372;65;42;13;0.9054411027401221;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;173;47;34;8;0.9078328044388596;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;230;59;44;12;0.9070217497653622;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;250;45;37;8;0.9158367695358709;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;224;42;34;3;0.9414868665167045;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;273;39;33;1;0.9291398149008333;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;284;60;43;12;0.9130812841316853;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;169;43;36;7;0.8951786728411744;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;328;49;38;10;0.9113546597578728;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;202;44;33;6;0.9423193413273895;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;303;55;41;13;0.8866312126345002;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;2256;658;310;262;0.7992555200445273;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;2865;658;322;286;0.739357863615394;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;3542;660;332;291;0.7546473009334183;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;3374;658;300;251;0.7392730171906725;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;4094;658;329;286;0.7644225231890796;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;3882;659;321;278;0.7909173587953984;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;4063;658;323;278;0.7640604747754056;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;4203;658;314;268;0.7867303493177272;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;3874;658;305;260;0.7867092460064926;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;3707;658;328;285;0.763758214882748;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;2956;658;312;277;0.7759628892624286;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;2338;658;324;279;0.7506919682872988;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;3847;658;333;289;0.7399208682108204;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;3063;658;300;259;0.7250686067069206;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;2643;658;329;285;0.7435565764408458;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;2153;658;319;271;0.8074646964397825;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;2854;658;323;275;0.7799024104842863;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;3426;658;315;271;0.7788088400999285;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;3868;658;307;262;0.7725291625818906;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;3761;658;327;286;0.7646451000746882;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;1801;128;78;51;0.8421798239194527;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;433;128;77;49;0.7995504756780073;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;514;128;82;52;0.7890616948437202;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;530;128;77;44;0.8014349203436568;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;532;128;78;47;0.8262438793843992;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;529;128;77;46;0.794904656109884;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;454;128;71;39;0.8553174057528335;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;452;128;78;51;0.8294476807696324;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;360;128;81;50;0.8339945157087327;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;456;128;87;56;0.8114156341518796;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;216;61;44;21;0.8639804338986389;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;173;61;42;19;0.8389376741508536;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;268;61;49;25;0.7941714206122972;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;237;61;48;20;0.8219315218923915;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;288;61;43;18;0.8419168410321903;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;299;61;48;19;0.8638645484238388;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;307;61;42;14;0.8791181845270115;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;263;61;44;21;0.8592382225899959;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;211;61;44;21;0.8325035306567002;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;368;61;46;22;0.8462200475241559;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;1608;382;197;154;0.8117627931081582;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;1938;382;206;168;0.7581105357261594;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;2497;382;212;176;0.7669683946808084;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;2400;382;191;149;0.7561125941348957;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;2839;382;204;164;0.761994870517768;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;1927;382;202;162;0.8041675274754979;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;1986;382;193;149;0.8016937151800727;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;1727;382;195;154;0.7892857340994891;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;1686;382;197;159;0.7689841358481676;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;1142;382;201;165;0.7754730323114416;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;1038;269;148;110;0.813916504098311;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;1028;269;156;121;0.754982734950954;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;1001;269;156;120;0.7800901015346885;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;1222;269;144;101;0.7804229317150769;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;877;269;145;106;0.8104581388735826;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;1137;269;148;108;0.8182655304024298;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;1600;269;141;105;0.8071789844193644;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;1817;269;149;112;0.7981003754568837;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;1495;269;145;115;0.7710329174799939;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;1235;269;151;116;0.7929493182871998;{};NONALIGNING_KNOWN;{}
