delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.1;0.95;0.01;0.3;10;37;17;1;6;0.9920634920634921;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;12;50;17;3;4;0.9854227405247812;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;13;66;16;4;1;0.9719012605042018;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;69;49;17;3;1;0.9678571428571427;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;10;39;16;1;1;0.9926739926739927;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;12;45;15;1;0;0.9787234042553191;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;10;45;15;1;3;0.9753968253968255;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;10;41;13;0;2;0.9616724738675959;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;10;47;14;2;2;0.9779635258358663;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;8;27;12;0;1;1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;64;27;15;0;5;0.989010989010989;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;7;30;15;0;3;0.989010989010989;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;12;55;16;4;1;0.97255291005291;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;9;33;14;2;0;0.9821428571428572;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;9;29;14;0;1;0.9950738916256158;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;11;38;13;1;0;0.981203007518797;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;10;37;14;1;3;0.9837662337662338;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;119;658;22;11;0;0.9723750751106371;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;113;642;26;15;0;0.9412842931811063;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;195;657;28;17;0;0.938475177304964;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;128;636;21;10;0;0.8886922854248085;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;189;644;33;16;0;0.9373798684876067;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;114;625;26;16;0;0.9732323780576058;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;111;638;25;14;0;0.9746025724402051;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;109;619;29;16;0;0.9364064000842112;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;201;656;29;12;0;0.9788500506585617;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;106;576;26;16;0;0.9366562937231628;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;110;658;24;12;0;0.9723750751106373;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;111;659;27;15;0;0.9411950595841171;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;184;657;30;17;0;0.9384751773049642;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;114;658;21;11;0;0.888909393544652;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;112;621;29;16;0;0.9372847011144874;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;112;641;26;16;0;0.9732323780576055;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;185;621;27;14;0;0.9745639745259805;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;111;647;28;16;0;0.936406400084211;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;223;639;24;12;0;0.9788500506585617;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;112;658;25;16;0;0.9366562937231627;{};NONALIGNING_KNOWN;{}
