log; delta; alpha; epsilon; approximated; quality checker; significance; dfDistrib; dep measure; attrib; sample size; times triggered; fitness; time; distToOriginal; fitnessAtFirst; distToOrigAtFirst; original; df repr.; dep measure repr.; attribute repr.; 
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;false;false;true;670;0;0,8129450902185783;11380;0.002442458491597;0,0;0.810502631726981;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;false;false;true;675;0;0,8154848475661289;13349;0.004982215839148;0,0;0.810502631726981;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;false;false;true;676;0;0,812109647112731;19434;0.00160701538575;0,0;0.810502631726981;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;false;false;true;6613;9;0,8112524408094745;221387;7.50E-04;0,8139681401721017;0.003465508445121;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;false;false;true;679;0;0,8056818319644052;10884;0.004820799762576;0,0;0.810502631726981;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;false;false;true;677;0;0,8119194057613388;13240;0.001416774034358;0,0;0.810502631726981;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;false;false;true;684;0;0,811631687081952;19564;0.001129055354971;0,0;0.810502631726981;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;false;false;true;5274;7;0,8113726660282692;161613;8.70E-04;0,8152700463926097;0.004767414665629;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;false;false;true;8557;12;0,8101908003081589;239230;3.12E-04;0,8140883581125132;0.003585726385532;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;false;false;true;5273;7;0,8113137124941264;267184;8.11E-04;0,8086312263161546;0.001871405410826;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;true;false;true;670;0;0,8140661042995476;11380;0.003563472572567;0,0;0.810502631726981;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;true;false;true;677;0;0,815312345439281;12862;0.0048097137123;0,0;0.810502631726981;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;true;false;true;677;0;0,8185362030559904;13807;0.008033571329009;0,0;0.810502631726981;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;true;false;true;1357;1;0,8133842908976436;22281;0.002881659170663;0,8162415780572237;0.005738946330243;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;true;false;true;674;0;0,8059594673287409;12023;0.00454316439824;0,0;0.810502631726981;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;true;false;true;677;0;0,8114976484687265;11059;9.95E-04;0,0;0.810502631726981;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;true;false;true;684;0;0,8089991875495692;22559;0.001503444177412;0,0;0.810502631726981;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;true;false;true;1982;2;0,8094525188002671;56949;0.001050112926714;0,8155660595346247;0.005063427807644;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;true;false;true;8562;12;0,8125496443300787;436755;0.002047012603098;0,8145125657160583;0.004009933989077;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
Detail_Incident_Activity;0,01;0,99;0,01;false;external;0,05;true;false;true;11188;16;0,8096697139053689;382936;8.33E-04;0,8091428898495573;0.001359741877424;0,810502631726981;0,01420417364414683;0,08185748098353626;0,004663495307222561;
