delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.99;0.01;0.2;848;2114;63;4;-1.0;{Add penalty+complete=0.8552631578947368, Payment+complete=0.039473684210526314, Receive Result Appeal from Prefecture+complete=0.039473684210526314, Insert Fine Notification+complete=0.02631578947368421, Appeal to Judge+complete=0.02631578947368421, Notify Result Appeal to Offender+complete=0.013157894736842105};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;1686;4012;77;6;-1.0;{Add penalty+complete=0.8235294117647058, Insert Fine Notification+complete=0.058823529411764705, Send Appeal to Prefecture+complete=0.04201680672268908, Payment+complete=0.025210084033613446, Insert Date Appeal to Prefecture+complete=0.025210084033613446, Notify Result Appeal to Offender+complete=0.008403361344537815, Receive Result Appeal from Prefecture+complete=0.008403361344537815, Appeal to Judge+complete=0.008403361344537815};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;1122;2388;68;7;-1.0;{Add penalty+complete=0.9014084507042254, Insert Fine Notification+complete=0.07042253521126761, Send Appeal to Prefecture+complete=0.014084507042253521, Receive Result Appeal from Prefecture+complete=0.014084507042253521};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;1173;3078;76;6;-1.0;{Add penalty+complete=0.8333333333333334, Send Appeal to Prefecture+complete=0.052083333333333336, Receive Result Appeal from Prefecture+complete=0.041666666666666664, Insert Fine Notification+complete=0.03125, Insert Date Appeal to Prefecture+complete=0.020833333333333332, Notify Result Appeal to Offender+complete=0.020833333333333332};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.2;583;1450;47;4;-1.0;{Add penalty+complete=0.8448275862068966, Insert Fine Notification+complete=0.05172413793103448, Send Appeal to Prefecture+complete=0.034482758620689655, Payment+complete=0.017241379310344827, Insert Date Appeal to Prefecture+complete=0.017241379310344827, Notify Result Appeal to Offender+complete=0.017241379310344827, Receive Result Appeal from Prefecture+complete=0.017241379310344827};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;708;924;41;4;-1.0;{Add penalty+complete=0.9310344827586207, Insert Date Appeal to Prefecture+complete=0.06896551724137931};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;21;381;31;2;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;1186;1917;50;3;-1.0;{Add penalty+complete=0.7796610169491526, Insert Fine Notification+complete=0.0847457627118644, Send Appeal to Prefecture+complete=0.06779661016949153, Insert Date Appeal to Prefecture+complete=0.03389830508474576, Payment+complete=0.01694915254237288, Notify Result Appeal to Offender+complete=0.01694915254237288};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;734;846;55;7;-1.0;{Add penalty+complete=0.9166666666666666, Send Appeal to Prefecture+complete=0.05555555555555555, Payment+complete=0.027777777777777776};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;93;549;54;3;-1.0;{Add penalty+complete=0.9333333333333333, Insert Fine Notification+complete=0.06666666666666667};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;714;911;38;4;-1.0;{Add penalty+complete=0.8846153846153846, Payment+complete=0.038461538461538464, Notify Result Appeal to Offender+complete=0.038461538461538464, Receive Result Appeal from Prefecture+complete=0.038461538461538464};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;21;381;34;6;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;873;1468;58;8;-1.0;{Add penalty+complete=0.875, Insert Fine Notification+complete=0.05, Receive Result Appeal from Prefecture+complete=0.05, Send Appeal to Prefecture+complete=0.025};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;686;1140;58;4;-1.0;{Add penalty+complete=0.9545454545454546, Payment+complete=0.022727272727272728, Notify Result Appeal to Offender+complete=0.022727272727272728};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;1376;1480;49;6;-1.0;{Add penalty+complete=0.8043478260869565, Receive Result Appeal from Prefecture+complete=0.06521739130434782, Insert Date Appeal to Prefecture+complete=0.043478260869565216, Send Appeal to Prefecture+complete=0.043478260869565216, Insert Fine Notification+complete=0.021739130434782608, Appeal to Judge+complete=0.021739130434782608};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;876;1218;49;9;-1.0;{Add penalty+complete=0.84375, Insert Fine Notification+complete=0.09375, Insert Date Appeal to Prefecture+complete=0.0625};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;18;268;31;5;-1.0;{};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;1029;1153;45;2;-1.0;{Add penalty+complete=0.7941176470588235, Send Appeal to Prefecture+complete=0.08823529411764706, Insert Fine Notification+complete=0.058823529411764705, Insert Date Appeal to Prefecture+complete=0.029411764705882353, Receive Result Appeal from Prefecture+complete=0.029411764705882353};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;767;648;47;5;-1.0;{Add penalty+complete=0.88, Send Appeal to Prefecture+complete=0.08, Payment+complete=0.04};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;87;423;45;6;-1.0;{Add penalty+complete=0.9230769230769231, Insert Fine Notification+complete=0.07692307692307693};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;1491;1230;48;1;-1.0;{Add penalty+complete=0.7857142857142857, Notify Result Appeal to Offender+complete=0.047619047619047616, Send Appeal to Prefecture+complete=0.047619047619047616, Receive Result Appeal from Prefecture+complete=0.047619047619047616, Payment+complete=0.023809523809523808, Insert Date Appeal to Prefecture+complete=0.023809523809523808, Insert Fine Notification+complete=0.023809523809523808};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;18;268;34;4;-1.0;{};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;18;268;36;6;-1.0;{};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;615;726;47;7;-1.0;{Add penalty+complete=1.0};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;1458;1387;50;8;-1.0;{Add penalty+complete=0.7647058823529411, Send Appeal to Prefecture+complete=0.08823529411764706, Insert Date Appeal to Prefecture+complete=0.058823529411764705, Insert Fine Notification+complete=0.058823529411764705, Payment+complete=0.029411764705882353};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;12;127;29;5;-1.0;{Add penalty+complete=1.0};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;11;127;23;3;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;735;607;39;4;-1.0;{Add penalty+complete=0.7368421052631579, Insert Fine Notification+complete=0.15789473684210525, Payment+complete=0.05263157894736842, Receive Result Appeal from Prefecture+complete=0.05263157894736842};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;14;127;31;0;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;14;127;34;2;-1.0;{Insert Fine Notification+complete=1.0};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;689;391;35;2;-1.0;{Add penalty+complete=0.7894736842105263, Insert Fine Notification+complete=0.10526315789473684, Notify Result Appeal to Offender+complete=0.05263157894736842, Receive Result Appeal from Prefecture+complete=0.05263157894736842};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;13;127;29;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;12;127;24;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;608;506;38;3;-1.0;{Add penalty+complete=0.9285714285714286, Insert Fine Notification+complete=0.07142857142857142};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;817;596;34;5;-1.0;{Add penalty+complete=0.8333333333333334, Send Appeal to Prefecture+complete=0.1111111111111111, Insert Date Appeal to Prefecture+complete=0.05555555555555555};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;7;73;17;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;7;73;20;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;8;73;21;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;11;73;28;3;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;9;73;25;3;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;55;73;21;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;9;73;24;3;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;10;73;21;0;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;9;73;22;0;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;7;73;21;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;6;52;15;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;7;52;19;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;7;52;22;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;7;52;25;3;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;9;52;24;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;6;52;19;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;9;52;26;3;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;7;52;21;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;52;52;21;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;7;52;19;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;7;60;17;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;8;60;21;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;7;60;18;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;9;60;24;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;9;60;29;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;8;60;21;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;9;60;25;3;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;9;60;21;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;67;60;22;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;7;60;23;3;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;7;35;17;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;6;35;17;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;7;35;22;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;8;35;23;5;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;7;35;23;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;7;35;19;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;50;35;22;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;5;35;19;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;6;35;19;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;6;35;20;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;6;25;14;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;5;25;14;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;5;25;20;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;6;25;20;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;6;25;20;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;6;25;18;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;5;25;21;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;6;25;22;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;5;25;18;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;51;25;19;0;-1.0;{};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;362;1448;52;15;-1.0;{Add penalty+complete=0.7692307692307693, Payment+complete=0.11538461538461539, Insert Date Appeal to Prefecture+complete=0.038461538461538464, Insert Fine Notification+complete=0.038461538461538464, Appeal to Judge=0.038461538461538464};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;281;1295;60;14;-1.0;{Add penalty+complete=0.8214285714285714, Insert Fine Notification+complete=0.07142857142857142, Appeal to Judge=0.07142857142857142, Payment+complete=0.017857142857142856, Notify Result Appeal to Offender+complete=0.017857142857142856};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;410;1457;53;7;-1.0;{Add penalty+complete=0.8032786885245902, Payment+complete=0.09836065573770492, Insert Fine Notification+complete=0.06557377049180328, Insert Date Appeal to Prefecture+complete=0.01639344262295082, Send Appeal to Prefecture+complete=0.01639344262295082};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;447;1350;64;13;-1.0;{Add penalty+complete=0.7352941176470589, Payment+complete=0.1323529411764706, Send Appeal to Prefecture+complete=0.04411764705882353, Insert Fine Notification+complete=0.029411764705882353, Insert Date Appeal to Prefecture+complete=0.014705882352941176, Receive Result Appeal from Prefecture=0.014705882352941176, Send Appeal to Prefecture=0.014705882352941176, Appeal to Judge=0.014705882352941176};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;87;828;61;6;-1.0;{Add penalty+complete=0.9333333333333333, Payment+complete=0.03333333333333333, Insert Fine Notification+complete=0.03333333333333333};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;324;1484;57;14;-1.0;{Add penalty+complete=0.6493506493506493, Payment+complete=0.15584415584415584, Appeal to Judge=0.07792207792207792, Receive Result Appeal from Prefecture+complete=0.03896103896103896, Notify Result Appeal to Offender+complete=0.025974025974025976, Insert Date Appeal to Prefecture+complete=0.012987012987012988, Send for Credit Collection+complete=0.012987012987012988, Insert Fine Notification+complete=0.012987012987012988, Send Appeal to Prefecture+complete=0.012987012987012988};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;487;1841;66;13;-1.0;{Add penalty+complete=0.7631578947368421, Payment+complete=0.09210526315789473, Send for Credit Collection+complete=0.039473684210526314, Send Appeal to Prefecture+complete=0.039473684210526314, Insert Date Appeal to Prefecture+complete=0.02631578947368421, Insert Fine Notification+complete=0.013157894736842105, Receive Result Appeal from Prefecture+complete=0.013157894736842105, Appeal to Judge=0.013157894736842105};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;400;1707;64;13;-1.0;{Add penalty+complete=0.8070175438596491, Insert Fine Notification+complete=0.07017543859649122, Payment+complete=0.05263157894736842, Receive Result Appeal from Prefecture=0.017543859649122806, Send for Credit Collection+complete=0.017543859649122806, Send Appeal to Prefecture+complete=0.017543859649122806, Appeal to Judge=0.017543859649122806};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;252;1493;62;9;-1.0;{Add penalty+complete=0.8490566037735849, Payment+complete=0.05660377358490566, Receive Result Appeal from Prefecture+complete=0.05660377358490566, Insert Date Appeal to Prefecture+complete=0.018867924528301886, Send Appeal to Prefecture+complete=0.018867924528301886};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;593;1531;48;10;-1.0;{Add penalty+complete=0.835820895522388, Send Appeal to Prefecture+complete=0.05970149253731343, Insert Fine Notification+complete=0.04477611940298507, Payment+complete=0.029850746268656716, Insert Date Appeal to Prefecture+complete=0.014925373134328358, Appeal to Judge=0.014925373134328358};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;219;865;45;8;-1.0;{Add penalty+complete=0.7073170731707317, Payment+complete=0.17073170731707318, Insert Date Appeal to Prefecture+complete=0.04878048780487805, Send for Credit Collection+complete=0.04878048780487805, Insert Date Appeal to Prefecture=0.024390243902439025};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;222;1279;56;10;-1.0;{Add penalty+complete=0.813953488372093, Payment+complete=0.06976744186046512, Insert Fine Notification+complete=0.06976744186046512, Notify Result Appeal to Offender+complete=0.023255813953488372, Appeal to Judge=0.023255813953488372};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;151;857;49;10;-1.0;{Add penalty+complete=0.775, Payment+complete=0.125, Insert Fine Notification+complete=0.05, Insert Date Appeal to Prefecture=0.025, Send for Credit Collection+complete=0.025};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;213;733;56;8;-1.0;{Add penalty+complete=0.82, Payment+complete=0.06, Send Appeal to Prefecture+complete=0.04, Send Appeal to Prefecture=0.04, Insert Fine Notification+complete=0.02, Appeal to Judge=0.02};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;97;828;55;4;-1.0;{Add penalty+complete=0.9642857142857143, Insert Fine Notification+complete=0.03571428571428571};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;194;809;46;9;-1.0;{Add penalty+complete=0.825, Payment+complete=0.125, Notify Result Appeal to Offender+complete=0.025, Receive Result Appeal from Prefecture+complete=0.025};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;222;1286;59;10;-1.0;{Add penalty+complete=0.6981132075471698, Insert Fine Notification+complete=0.07547169811320754, Payment+complete=0.05660377358490566, Send Appeal to Prefecture+complete=0.05660377358490566, Insert Date Appeal to Prefecture=0.03773584905660377, Insert Date Appeal to Prefecture+complete=0.03773584905660377, Receive Result Appeal from Prefecture+complete=0.018867924528301886, Appeal to Judge=0.018867924528301886};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;205;1299;57;11;-1.0;{Add penalty+complete=0.76, Insert Fine Notification+complete=0.08, Payment+complete=0.06, Add penalty=0.04, Send for Credit Collection+complete=0.02, Send Appeal to Prefecture+complete=0.02, Appeal to Judge=0.02};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;96;769;55;15;-1.0;{Add penalty+complete=0.8, Payment+complete=0.06666666666666667, Send for Credit Collection+complete=0.044444444444444446, Insert Date Appeal to Prefecture+complete=0.022222222222222223, Send Appeal to Prefecture+complete=0.022222222222222223, Receive Result Appeal from Prefecture+complete=0.022222222222222223, Appeal to Judge=0.022222222222222223};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;159;932;53;14;-1.0;{Add penalty+complete=0.6122448979591837, Payment+complete=0.14285714285714285, Send Appeal to Prefecture+complete=0.10204081632653061, Send Appeal to Prefecture=0.061224489795918366, Insert Date Appeal to Prefecture+complete=0.02040816326530612, Receive Result Appeal from Prefecture=0.02040816326530612, Insert Fine Notification+complete=0.02040816326530612, Notify Result Appeal to Offender=0.02040816326530612};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.2;10;127;20;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.2;10;127;23;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.2;52;127;24;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.2;229;336;37;4;-1.0;{Add penalty+complete=0.8235294117647058, Insert Date Appeal to Prefecture+complete=0.11764705882352941, Payment+complete=0.058823529411764705};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.2;13;127;28;4;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.2;199;327;37;4;-1.0;{Add penalty+complete=0.8235294117647058, Payment+complete=0.058823529411764705, Notify Result Appeal to Offender+complete=0.058823529411764705, Receive Result Appeal from Prefecture+complete=0.058823529411764705};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.2;12;127;27;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.2;54;127;27;3;-1.0;{};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.2;175;214;34;3;-1.0;{Add penalty+complete=1.0};NONALIGNING_ALL;{}
0.05;0.99;0.1;0.2;285;422;32;4;-1.0;{Add penalty+complete=0.6428571428571429, Send Appeal to Prefecture+complete=0.2857142857142857, Insert Date Appeal to Prefecture+complete=0.07142857142857142};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.2;6;60;15;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.2;7;60;20;3;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.2;7;60;19;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.2;7;60;22;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.2;9;60;26;3;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.2;55;60;23;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.2;10;60;25;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.2;8;60;23;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.2;9;60;23;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.1;0.2;8;60;24;4;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.2;258;920;48;7;-1.0;{Add penalty+complete=0.7727272727272727, Insert Date Appeal to Prefecture+complete=0.09090909090909091, Appeal to Judge=0.09090909090909091, Payment+complete=0.045454545454545456};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.2;20;381;33;6;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.2;183;519;44;7;-1.0;{Add penalty+complete=0.85, Insert Date Appeal to Prefecture+complete=0.05, Insert Fine Notification+complete=0.05, Send Appeal to Prefecture+complete=0.05};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.2;260;837;52;8;-1.0;{Add penalty+complete=0.8857142857142857, Send Appeal to Prefecture+complete=0.05714285714285714, Payment+complete=0.02857142857142857, Appeal to Judge=0.02857142857142857};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.2;78;544;54;5;-1.0;{Add penalty+complete=0.8947368421052632, Insert Fine Notification+complete=0.10526315789473684};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.2;135;541;40;3;-1.0;{Add penalty+complete=0.7727272727272727, Payment+complete=0.13636363636363635, Notify Result Appeal to Offender+complete=0.045454545454545456, Receive Result Appeal from Prefecture+complete=0.045454545454545456};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.2;73;381;37;3;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.2;23;381;39;2;-1.0;{};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.2;139;574;46;3;-1.0;{Add penalty+complete=0.8421052631578947, Insert Fine Notification+complete=0.05263157894736842, Notify Result Appeal to Offender+complete=0.05263157894736842, Receive Result Appeal from Prefecture+complete=0.05263157894736842};NONALIGNING_ALL;{}
0.01;0.95;0.1;0.2;79;527;41;6;-1.0;{Add penalty+complete=0.75, Insert Fine Notification+complete=0.1, Send Appeal to Prefecture+complete=0.1, Insert Date Appeal to Prefecture+complete=0.05};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.2;175;754;47;8;-1.0;{Add penalty+complete=0.6923076923076923, Insert Fine Notification+complete=0.11538461538461539, Insert Date Appeal to Prefecture+complete=0.07692307692307693, Payment+complete=0.038461538461538464, Notify Result Appeal to Offender+complete=0.038461538461538464, Receive Result Appeal from Prefecture+complete=0.038461538461538464};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.2;19;268;40;10;-1.0;{};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.2;180;466;42;2;-1.0;{Add penalty+complete=0.85, Insert Date Appeal to Prefecture+complete=0.05, Insert Fine Notification+complete=0.05, Send Appeal to Prefecture+complete=0.05};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.2;277;620;48;8;-1.0;{Add penalty+complete=0.8928571428571429, Send Appeal to Prefecture+complete=0.07142857142857142, Payment+complete=0.03571428571428571};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.2;73;436;46;4;-1.0;{Add penalty+complete=0.9166666666666666, Insert Fine Notification+complete=0.08333333333333333};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.2;243;471;42;4;-1.0;{Add penalty+complete=0.8, Payment+complete=0.06666666666666667, Notify Result Appeal to Offender+complete=0.06666666666666667, Receive Result Appeal from Prefecture+complete=0.06666666666666667};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.2;66;268;37;4;-1.0;{};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.2;17;268;34;4;-1.0;{};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.2;188;461;44;3;-1.0;{Add penalty+complete=1.0};NONALIGNING_ALL;{}
0.01;0.9;0.1;0.2;82;457;39;7;-1.0;{Add penalty+complete=0.7333333333333333, Send Appeal to Prefecture+complete=0.13333333333333333, Insert Date Appeal to Prefecture+complete=0.06666666666666667, Insert Fine Notification+complete=0.06666666666666667};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;973;2562;63;6;-1.0;{Add penalty+complete=0.8777777777777778, Insert Date Appeal to Prefecture+complete=0.05555555555555555, Send Appeal to Prefecture+complete=0.03333333333333333, Insert Fine Notification+complete=0.022222222222222223, Notify Result Appeal to Offender+complete=0.011111111111111112};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;1007;2097;67;12;-1.0;{Add penalty+complete=0.8448275862068966, Insert Fine Notification+complete=0.05172413793103448, Notify Result Appeal to Offender+complete=0.034482758620689655, Payment+complete=0.017241379310344827, Insert Date Appeal to Prefecture+complete=0.017241379310344827, Send Appeal to Prefecture+complete=0.017241379310344827, Receive Result Appeal from Prefecture+complete=0.017241379310344827};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;875;2107;48;3;-1.0;{Add penalty+complete=0.8888888888888888, Insert Fine Notification+complete=0.041666666666666664, Send Appeal to Prefecture+complete=0.027777777777777776, Insert Date Appeal to Prefecture+complete=0.013888888888888888, Notify Result Appeal to Offender+complete=0.013888888888888888, Receive Result Appeal from Prefecture+complete=0.013888888888888888};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;1107;2922;68;9;-1.0;{Add penalty+complete=0.87, Insert Fine Notification+complete=0.05, Send Appeal to Prefecture+complete=0.05, Payment+complete=0.01, Insert Date Appeal to Prefecture+complete=0.01, Notify Result Appeal to Offender+complete=0.01};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;140;802;61;5;-1.0;{Add penalty+complete=0.9130434782608695, Insert Fine Notification+complete=0.08695652173913043};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;636;1435;54;3;-1.0;{Add penalty+complete=0.8979591836734694, Receive Result Appeal from Prefecture+complete=0.04081632653061224, Payment+complete=0.02040816326530612, Insert Fine Notification+complete=0.02040816326530612, Notify Result Appeal to Offender+complete=0.02040816326530612};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;1181;2208;66;8;-1.0;{Add penalty+complete=0.8059701492537313, Send Appeal to Prefecture+complete=0.07462686567164178, Insert Fine Notification+complete=0.04477611940298507, Insert Date Appeal to Prefecture+complete=0.029850746268656716, Receive Result Appeal from Prefecture+complete=0.029850746268656716, Payment+complete=0.014925373134328358};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;876;1679;55;5;-1.0;{Add penalty+complete=0.8913043478260869, Insert Fine Notification+complete=0.06521739130434782, Send Appeal to Prefecture+complete=0.021739130434782608, Appeal to Judge+complete=0.021739130434782608};NONALIGNING_ALL;{}
