delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.1;0.95;0.01;0.3;11;50;16;3;2;0.8438246753246754;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;12;49;16;4;2;0.865427599611273;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;11;48;15;3;1;0.8630952380952381;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;11;49;19;3;2;0.8409970238095238;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;11;46;12;1;0;0.8679315476190474;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;12;50;14;2;2;0.8289047619047619;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;11;41;13;0;2;0.839625850340136;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;9;38;13;2;1;0.8734432234432236;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;61;42;11;2;1;0.8442508710801394;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;8;37;11;0;3;0.8997023809523811;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;9;41;16;2;3;0.8544681508967222;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;10;37;14;2;2;0.8623321123321123;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;9;40;15;1;1;0.8575892857142857;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;9;38;16;1;2;0.8562030075187972;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;9;38;12;1;0;0.8670112781954886;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;9;40;15;2;2;0.8307738095238095;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;160;648;24;11;0;0.8543545141420709;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;104;593;27;15;0;0.8349561650165889;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;163;622;30;17;0;0.8214905788234053;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;102;578;21;11;0;0.788745896600881;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;108;618;29;16;0;0.8303524076665204;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;111;659;26;15;0;0.8508428091887877;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;111;661;27;14;0;0.8502105013829673;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;111;635;29;16;1;0.8472637549036943;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;111;631;23;12;0;0.8494167960128626;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;168;658;25;15;0;0.8255094298721005;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;112;658;22;11;0;0.8541331684188822;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;114;660;27;15;0;0.8352677204949931;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;112;658;28;17;0;0.8214905788234063;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;110;658;21;11;0;0.788981433966236;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;114;659;28;16;0;0.8303524076665201;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;107;617;26;16;0;0.8508332346478242;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;121;658;27;14;0;0.8499075097479353;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;112;659;29;16;0;0.8328010212683962;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;112;644;26;13;0;0.8490559086303762;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;111;658;27;15;0;0.8256241858445509;{};NONALIGNING_KNOWN;{}
