delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.01;0.95;0.01;0.2;2768;386;207;44;106;-1.0;{A_CANCELLED=0.04609929078014184, A_DECLINED=0.10106382978723404, A_APPROVED=0.005319148936170213, A_FINALIZED=0.11702127659574468, A_ACTIVATED=0.012411347517730497, O_DECLINED=0.0549645390070922, A_REGISTERED=0.005319148936170213, W_Nabellen offertes=0.16489361702127658, O_SELECTED=0.21453900709219859, O_SENT_BACK=0.005319148936170213, W_Valideren aanvraag=0.010638297872340425, O_ACCEPTED=0.005319148936170213, O_CANCELLED=0.028368794326241134, W_Afhandelen leads=0.01950354609929078, W_Completeren aanvraag=0.09574468085106383, O_SENT=0.09042553191489362, A_PREACCEPTED=0.005319148936170213, A_ACCEPTED=0.0035460992907801418, O_CREATED=0.014184397163120567};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;3429;387;203;53;96;-1.0;{A_CANCELLED=0.0449438202247191, A_DECLINED=0.05457463884430177, A_APPROVED=0.019261637239165328, A_FINALIZED=0.09951845906902086, A_ACTIVATED=0.0032102728731942215, O_DECLINED=0.025682182985553772, A_REGISTERED=0.006420545746388443, W_Nabellen offertes=0.1797752808988764, O_SELECTED=0.1926163723916533, O_SENT_BACK=0.006420545746388443, W_Valideren aanvraag=0.016051364365971106, O_ACCEPTED=0.009630818619582664, O_CANCELLED=0.014446227929373997, W_Afhandelen leads=0.012841091492776886, W_Completeren aanvraag=0.18619582664526485, O_SENT=0.08025682182985554, A_PREACCEPTED=0.03210272873194221, W_Beoordelen fraude=0.004815409309791332, A_ACCEPTED=0.004815409309791332, W_Nabellen incomplete dossiers=0.0032102728731942215, O_CREATED=0.0032102728731942215};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.2;3292;389;200;45;100;-1.0;{A_CANCELLED=0.03812316715542522, A_DECLINED=0.06598240469208211, A_APPROVED=0.008797653958944282, A_FINALIZED=0.10117302052785923, A_ACTIVATED=0.011730205278592375, O_DECLINED=0.02785923753665689, A_REGISTERED=0.002932551319648094, W_Nabellen offertes=0.15689149560117302, W_Wijzigen contractgegevens=0.001466275659824047, O_SELECTED=0.20967741935483872, O_SENT_BACK=0.005865102639296188, W_Valideren aanvraag=0.017595307917888565, O_ACCEPTED=0.01466275659824047, O_CANCELLED=0.021994134897360705, W_Afhandelen leads=0.021994134897360705, W_Completeren aanvraag=0.13343108504398826, O_SENT=0.10557184750733138, A_PREACCEPTED=0.016129032258064516, A_ACCEPTED=0.001466275659824047, W_Beoordelen fraude=0.02346041055718475, W_Nabellen incomplete dossiers=0.005865102639296188, O_CREATED=0.007331378299120235};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2166;274;152;18;82;-1.0;{A_CANCELLED=0.030470914127423823, A_DECLINED=0.0997229916897507, A_FINALIZED=0.11357340720221606, O_DECLINED=0.0443213296398892, W_Nabellen offertes=0.13573407202216067, W_Wijzigen contractgegevens=0.008310249307479225, O_SELECTED=0.2409972299168975, O_SENT_BACK=0.002770083102493075, W_Valideren aanvraag=0.00554016620498615, O_ACCEPTED=0.00554016620498615, O_CANCELLED=0.01662049861495845, W_Completeren aanvraag=0.12188365650969529, O_SENT=0.12742382271468145, A_PREACCEPTED=0.024930747922437674, W_Beoordelen fraude=0.008310249307479225, A_ACCEPTED=0.008310249307479225, O_CREATED=0.00554016620498615};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2689;275;145;16;78;-1.0;{A_CANCELLED=0.024, A_DECLINED=0.096, A_APPROVED=0.010666666666666666, A_FINALIZED=0.11733333333333333, O_DECLINED=0.04533333333333334, A_REGISTERED=0.010666666666666666, W_Nabellen offertes=0.13066666666666665, O_SELECTED=0.24, O_SENT_BACK=0.0026666666666666666, O_ACCEPTED=0.010666666666666666, O_CANCELLED=0.010666666666666666, W_Afhandelen leads=0.016, W_Completeren aanvraag=0.144, O_SENT=0.10666666666666667, A_PREACCEPTED=0.029333333333333333, A_ACCEPTED=0.005333333333333333};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2301;274;130;6;71;-1.0;{A_CANCELLED=0.02491103202846975, A_DECLINED=0.10320284697508897, A_FINALIZED=0.12099644128113879, O_DECLINED=0.0498220640569395, W_Nabellen offertes=0.12455516014234876, O_SELECTED=0.2597864768683274, O_SENT_BACK=0.0071174377224199285, O_CANCELLED=0.02491103202846975, W_Completeren aanvraag=0.1103202846975089, O_SENT=0.13167259786476868, A_PREACCEPTED=0.028469750889679714, A_ACCEPTED=0.0035587188612099642, O_CREATED=0.010676156583629894};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2597;275;141;8;82;-1.0;{A_CANCELLED=0.04693140794223827, A_DECLINED=0.11552346570397112, A_FINALIZED=0.10469314079422383, O_DECLINED=0.06498194945848375, W_Nabellen offertes=0.11552346570397112, W_Wijzigen contractgegevens=0.010830324909747292, O_SELECTED=0.26714801444043323, O_SENT_BACK=0.0036101083032490976, O_CANCELLED=0.02888086642599278, W_Completeren aanvraag=0.07581227436823104, O_SENT=0.148014440433213, A_PREACCEPTED=0.01444043321299639, O_CREATED=0.0036101083032490976};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;1815;275;127;4;72;-1.0;{A_CANCELLED=0.04721030042918455, O_SELECTED=0.24034334763948498, A_DECLINED=0.0944206008583691, O_CANCELLED=0.008583690987124463, W_Completeren aanvraag=0.09871244635193133, O_SENT=0.1072961373390558, A_FINALIZED=0.14163090128755365, A_PREACCEPTED=0.030042918454935622, W_Beoordelen fraude=0.04291845493562232, O_DECLINED=0.04291845493562232, W_Nabellen offertes=0.14163090128755365, W_Wijzigen contractgegevens=0.004291845493562232};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2654;276;149;8;95;-1.0;{O_SELECTED=0.25496688741721857, A_CANCELLED=0.029801324503311258, A_DECLINED=0.10927152317880795, O_SENT_BACK=0.0033112582781456954, O_CANCELLED=0.026490066225165563, W_Completeren aanvraag=0.09271523178807947, O_SENT=0.12582781456953643, A_FINALIZED=0.1291390728476821, A_PREACCEPTED=0.023178807947019868, O_DECLINED=0.06291390728476821, W_Nabellen offertes=0.1423841059602649};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2090;276;142;14;78;-1.0;{A_CANCELLED=0.05014749262536873, A_DECLINED=0.10914454277286136, A_FINALIZED=0.11799410029498525, O_DECLINED=0.05604719764011799, W_Nabellen offertes=0.1415929203539823, O_SELECTED=0.23893805309734514, O_SENT_BACK=0.0058997050147492625, O_CANCELLED=0.02064896755162242, W_Completeren aanvraag=0.11799410029498525, O_SENT=0.10914454277286136, A_PREACCEPTED=0.02359882005899705, A_ACCEPTED=0.0029498525073746312, O_CREATED=0.0058997050147492625};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2181;277;154;10;93;-1.0;{A_CANCELLED=0.04887218045112782, A_DECLINED=0.13157894736842105, A_FINALIZED=0.16541353383458646, O_DECLINED=0.06766917293233082, W_Nabellen offertes=0.15789473684210525, O_SELECTED=0.2556390977443609, O_SENT_BACK=0.007518796992481203, O_CANCELLED=0.011278195488721804, W_Afhandelen leads=0.007518796992481203, W_Completeren aanvraag=0.022556390977443608, O_SENT=0.11278195488721804, A_PREACCEPTED=0.0037593984962406013, A_ACCEPTED=0.0037593984962406013, O_CREATED=0.0037593984962406013};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2451;276;151;23;81;-1.0;{A_CANCELLED=0.04857142857142857, A_DECLINED=0.06857142857142857, A_FINALIZED=0.12285714285714286, O_DECLINED=0.03428571428571429, W_Nabellen offertes=0.15428571428571428, O_SELECTED=0.19714285714285715, O_SENT_BACK=0.008571428571428572, W_Valideren aanvraag=0.005714285714285714, O_CANCELLED=0.014285714285714285, W_Afhandelen leads=0.005714285714285714, W_Completeren aanvraag=0.2, O_SENT=0.08, A_PREACCEPTED=0.045714285714285714, W_Beoordelen fraude=0.008571428571428572, A_ACCEPTED=0.002857142857142857, O_CREATED=0.002857142857142857};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;2360;274;148;10;92;-1.0;{A_CANCELLED=0.026737967914438502, A_DECLINED=0.08288770053475936, A_APPROVED=0.00267379679144385, A_FINALIZED=0.12834224598930483, A_ACTIVATED=0.00267379679144385, O_DECLINED=0.029411764705882353, A_REGISTERED=0.00267379679144385, W_Nabellen offertes=0.12566844919786097, W_Wijzigen contractgegevens=0.00267379679144385, O_SELECTED=0.2540106951871658, O_SENT_BACK=0.0053475935828877, O_ACCEPTED=0.00267379679144385, O_CANCELLED=0.0106951871657754, W_Afhandelen leads=0.008021390374331552, W_Completeren aanvraag=0.11229946524064172, O_SENT=0.13636363636363635, A_PREACCEPTED=0.0213903743315508, A_ACCEPTED=0.00267379679144385, W_Beoordelen fraude=0.0427807486631016};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;913;134;83;0;45;-1.0;{A_CANCELLED=0.007142857142857143, O_SELECTED=0.2857142857142857, A_DECLINED=0.09285714285714286, O_CANCELLED=0.007142857142857143, W_Completeren aanvraag=0.08571428571428572, O_SENT=0.17857142857142858, A_FINALIZED=0.10714285714285714, A_PREACCEPTED=0.02857142857142857, W_Beoordelen fraude=0.02142857142857143, O_DECLINED=0.05714285714285714, W_Nabellen offertes=0.10714285714285714, W_Wijzigen contractgegevens=0.02142857142857143};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;1004;133;72;0;33;-1.0;{O_SELECTED=0.25, A_CANCELLED=0.023255813953488372, A_DECLINED=0.09883720930232558, W_Completeren aanvraag=0.1569767441860465, O_SENT=0.11627906976744186, A_FINALIZED=0.13372093023255813, A_PREACCEPTED=0.05232558139534884, O_DECLINED=0.03488372093023256, W_Nabellen offertes=0.13372093023255813};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;1103;136;72;0;35;-1.0;{O_SELECTED=0.25547445255474455, A_CANCELLED=0.021897810218978103, A_DECLINED=0.10218978102189781, O_CANCELLED=0.014598540145985401, W_Completeren aanvraag=0.13138686131386862, O_SENT=0.11678832116788321, A_FINALIZED=0.1386861313868613, A_PREACCEPTED=0.043795620437956206, O_DECLINED=0.029197080291970802, W_Nabellen offertes=0.1386861313868613, O_CREATED=0.0072992700729927005};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;1384;134;81;0;41;-1.0;{A_CANCELLED=0.056451612903225805, O_SELECTED=0.25806451612903225, A_DECLINED=0.12903225806451613, O_CANCELLED=0.03225806451612903, W_Completeren aanvraag=0.04838709677419355, O_SENT=0.1532258064516129, A_FINALIZED=0.10483870967741936, A_PREACCEPTED=0.016129032258064516, O_DECLINED=0.0967741935483871, W_Nabellen offertes=0.10483870967741936};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;925;136;68;0;30;-1.0;{O_SELECTED=0.22321428571428573, A_CANCELLED=0.026785714285714284, A_DECLINED=0.0625, W_Completeren aanvraag=0.16071428571428573, O_SENT=0.10714285714285714, A_PREACCEPTED=0.05357142857142857, A_FINALIZED=0.11607142857142858, W_Beoordelen fraude=0.08928571428571429, O_DECLINED=0.03571428571428571, W_Nabellen offertes=0.11607142857142858, W_Wijzigen contractgegevens=0.008928571428571428};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;836;133;80;0;44;-1.0;{O_SELECTED=0.2537313432835821, A_CANCELLED=0.029850746268656716, A_DECLINED=0.12686567164179105, O_CANCELLED=0.007462686567164179, W_Completeren aanvraag=0.06716417910447761, O_SENT=0.08208955223880597, A_FINALIZED=0.17164179104477612, A_PREACCEPTED=0.022388059701492536, O_DECLINED=0.06716417910447761, W_Nabellen offertes=0.17164179104477612};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;855;132;72;0;31;-1.0;{O_SELECTED=0.2706766917293233, A_CANCELLED=0.03007518796992481, A_DECLINED=0.12781954887218044, O_SENT_BACK=0.007518796992481203, O_CANCELLED=0.015037593984962405, W_Completeren aanvraag=0.06766917293233082, O_SENT=0.15789473684210525, A_FINALIZED=0.11278195488721804, A_PREACCEPTED=0.022556390977443608, O_DECLINED=0.07518796992481203, W_Nabellen offertes=0.11278195488721804};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;886;136;82;0;42;-1.0;{O_SELECTED=0.2743362831858407, A_CANCELLED=0.017699115044247787, A_DECLINED=0.1592920353982301, O_CANCELLED=0.017699115044247787, O_SENT=0.10619469026548672, A_FINALIZED=0.168141592920354, O_DECLINED=0.08849557522123894, W_Nabellen offertes=0.168141592920354};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;1251;135;84;1;43;-1.0;{O_SELECTED=0.22602739726027396, A_CANCELLED=0.0273972602739726, A_DECLINED=0.07534246575342465, O_CANCELLED=0.0136986301369863, W_Completeren aanvraag=0.17123287671232876, O_SENT=0.0821917808219178, A_FINALIZED=0.14383561643835616, A_PREACCEPTED=0.0547945205479452, W_Beoordelen fraude=0.02054794520547945, O_DECLINED=0.0410958904109589, W_Nabellen offertes=0.14383561643835616};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;1271;134;85;0;47;-1.0;{O_SELECTED=0.31690140845070425, A_CANCELLED=0.035211267605633804, A_DECLINED=0.07042253521126761, O_CANCELLED=0.007042253521126761, W_Completeren aanvraag=0.06338028169014084, O_SENT=0.18309859154929578, A_PREACCEPTED=0.02112676056338028, A_FINALIZED=0.13380281690140844, O_DECLINED=0.035211267605633804, W_Nabellen offertes=0.13380281690140844};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;594;81;57;0;20;-1.0;{O_SELECTED=0.28169014084507044, A_CANCELLED=0.014084507042253521, A_DECLINED=0.09859154929577464, O_CANCELLED=0.014084507042253521, W_Completeren aanvraag=0.04225352112676056, O_SENT=0.15492957746478872, A_FINALIZED=0.1267605633802817, A_PREACCEPTED=0.014084507042253521, W_Beoordelen fraude=0.04225352112676056, O_DECLINED=0.08450704225352113, W_Nabellen offertes=0.1267605633802817};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;567;82;50;0;17;-1.0;{O_SELECTED=0.21794871794871795, A_CANCELLED=0.02564102564102564, A_DECLINED=0.10256410256410256, W_Completeren aanvraag=0.19230769230769232, O_SENT=0.07692307692307693, A_FINALIZED=0.14102564102564102, A_PREACCEPTED=0.0641025641025641, O_DECLINED=0.038461538461538464, W_Nabellen offertes=0.14102564102564102};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;761;81;43;0;12;-1.0;{O_SELECTED=0.21428571428571427, A_CANCELLED=0.04285714285714286, A_DECLINED=0.12857142857142856, W_Completeren aanvraag=0.17142857142857143, O_SENT=0.08571428571428572, A_FINALIZED=0.12857142857142856, A_PREACCEPTED=0.05714285714285714, O_DECLINED=0.02857142857142857, W_Nabellen offertes=0.12857142857142856, O_CREATED=0.014285714285714285};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;692;81;55;0;18;-1.0;{A_CANCELLED=0.08139534883720931, O_SELECTED=0.2558139534883721, A_DECLINED=0.12790697674418605, O_CANCELLED=0.023255813953488372, W_Completeren aanvraag=0.03488372093023256, O_SENT=0.1511627906976744, A_FINALIZED=0.10465116279069768, A_PREACCEPTED=0.011627906976744186, O_DECLINED=0.10465116279069768, W_Nabellen offertes=0.10465116279069768};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;471;80;39;0;11;-1.0;{O_SELECTED=0.1724137931034483, A_CANCELLED=0.05172413793103448, A_DECLINED=0.08620689655172414, W_Completeren aanvraag=0.25862068965517243, O_SENT=0.05172413793103448, A_FINALIZED=0.1206896551724138, A_PREACCEPTED=0.08620689655172414, O_DECLINED=0.05172413793103448, W_Nabellen offertes=0.1206896551724138};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;456;79;50;0;20;-1.0;{O_SELECTED=0.2619047619047619, A_CANCELLED=0.023809523809523808, A_DECLINED=0.10714285714285714, O_CANCELLED=0.011904761904761904, W_Completeren aanvraag=0.07142857142857142, O_SENT=0.08333333333333333, A_FINALIZED=0.17857142857142858, A_PREACCEPTED=0.023809523809523808, O_DECLINED=0.05952380952380952, W_Nabellen offertes=0.17857142857142858};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;454;78;42;0;11;-1.0;{A_CANCELLED=0.04054054054054054, O_SELECTED=0.22972972972972974, A_DECLINED=0.16216216216216217, O_SENT_BACK=0.02702702702702703, O_CANCELLED=0.02702702702702703, W_Completeren aanvraag=0.04054054054054054, O_SENT=0.13513513513513514, A_FINALIZED=0.0945945945945946, A_PREACCEPTED=0.013513513513513514, O_DECLINED=0.12162162162162163, W_Nabellen offertes=0.0945945945945946, O_CREATED=0.013513513513513514};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;503;80;47;0;12;-1.0;{O_SELECTED=0.3148148148148148, A_CANCELLED=0.018518518518518517, A_DECLINED=0.1111111111111111, O_SENT=0.1111111111111111, A_FINALIZED=0.2037037037037037, O_DECLINED=0.037037037037037035, W_Nabellen offertes=0.2037037037037037};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;640;80;56;0;22;-1.0;{O_SELECTED=0.20987654320987653, A_CANCELLED=0.04938271604938271, A_DECLINED=0.08641975308641975, O_CANCELLED=0.012345679012345678, W_Completeren aanvraag=0.18518518518518517, O_SENT=0.07407407407407407, A_FINALIZED=0.13580246913580246, A_PREACCEPTED=0.06172839506172839, O_DECLINED=0.04938271604938271, W_Nabellen offertes=0.13580246913580246};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;672;81;51;0;22;-1.0;{O_SELECTED=0.2898550724637681, A_DECLINED=0.10144927536231885, W_Completeren aanvraag=0.08695652173913043, O_SENT=0.14492753623188406, A_FINALIZED=0.14492753623188406, A_PREACCEPTED=0.028985507246376812, O_DECLINED=0.057971014492753624, W_Nabellen offertes=0.14492753623188406};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;375;59;42;0;8;-1.0;{O_SELECTED=0.3333333333333333, A_CANCELLED=0.02564102564102564, A_DECLINED=0.10256410256410256, O_SENT=0.23076923076923078, A_FINALIZED=0.10256410256410256, O_DECLINED=0.10256410256410256, W_Nabellen offertes=0.10256410256410256};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;382;57;35;0;9;-1.0;{O_SELECTED=0.21818181818181817, A_DECLINED=0.09090909090909091, W_Completeren aanvraag=0.21818181818181817, O_SENT=0.05454545454545454, A_FINALIZED=0.16363636363636364, A_PREACCEPTED=0.07272727272727272, O_DECLINED=0.01818181818181818, W_Nabellen offertes=0.16363636363636364};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;458;61;34;0;8;-1.0;{O_SELECTED=0.17777777777777778, A_CANCELLED=0.06666666666666667, A_DECLINED=0.13333333333333333, W_Completeren aanvraag=0.2, O_SENT=0.044444444444444446, A_FINALIZED=0.13333333333333333, A_PREACCEPTED=0.06666666666666667, O_DECLINED=0.044444444444444446, W_Nabellen offertes=0.13333333333333333};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;440;61;42;0;10;-1.0;{A_CANCELLED=0.06779661016949153, O_SELECTED=0.2033898305084746, A_DECLINED=0.1694915254237288, O_CANCELLED=0.03389830508474576, W_Completeren aanvraag=0.05084745762711865, O_SENT=0.1016949152542373, A_FINALIZED=0.1016949152542373, A_PREACCEPTED=0.01694915254237288, O_DECLINED=0.15254237288135594, W_Nabellen offertes=0.1016949152542373};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;380;60;34;0;7;-1.0;{O_SELECTED=0.17307692307692307, A_CANCELLED=0.038461538461538464, A_DECLINED=0.07692307692307693, W_Completeren aanvraag=0.28846153846153844, O_SENT=0.057692307692307696, A_FINALIZED=0.11538461538461539, A_PREACCEPTED=0.09615384615384616, O_DECLINED=0.038461538461538464, W_Nabellen offertes=0.11538461538461539};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;331;57;36;0;9;-1.0;{O_SELECTED=0.25, A_CANCELLED=0.038461538461538464, A_DECLINED=0.11538461538461539, O_CANCELLED=0.019230769230769232, W_Completeren aanvraag=0.057692307692307696, O_SENT=0.057692307692307696, A_FINALIZED=0.19230769230769232, A_PREACCEPTED=0.019230769230769232, O_DECLINED=0.057692307692307696, W_Nabellen offertes=0.19230769230769232};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;390;60;38;0;9;-1.0;{O_SELECTED=0.21311475409836064, A_CANCELLED=0.04918032786885246, A_DECLINED=0.18032786885245902, O_CANCELLED=0.03278688524590164, W_Completeren aanvraag=0.04918032786885246, O_SENT=0.09836065573770492, A_FINALIZED=0.11475409836065574, A_PREACCEPTED=0.01639344262295082, O_DECLINED=0.13114754098360656, W_Nabellen offertes=0.11475409836065574};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;370;59;37;0;7;-1.0;{O_SELECTED=0.3055555555555556, A_DECLINED=0.1111111111111111, O_SENT=0.08333333333333333, A_FINALIZED=0.2222222222222222, O_DECLINED=0.05555555555555555, W_Nabellen offertes=0.2222222222222222};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;306;59;41;0;10;-1.0;{O_SELECTED=0.1864406779661017, A_CANCELLED=0.03389830508474576, A_DECLINED=0.1016949152542373, O_CANCELLED=0.01694915254237288, W_Completeren aanvraag=0.2033898305084746, O_SENT=0.05084745762711865, A_FINALIZED=0.13559322033898305, A_PREACCEPTED=0.06779661016949153, O_DECLINED=0.06779661016949153, W_Nabellen offertes=0.13559322033898305};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;302;61;34;0;13;-1.0;{O_SELECTED=0.2564102564102564, A_DECLINED=0.10256410256410256, W_Completeren aanvraag=0.15384615384615385, O_SENT=0.15384615384615385, A_FINALIZED=0.10256410256410256, A_PREACCEPTED=0.05128205128205128, O_DECLINED=0.07692307692307693, W_Nabellen offertes=0.10256410256410256};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;420;66;47;0;12;-1.0;{O_SELECTED=0.3148148148148148, A_CANCELLED=0.018518518518518517, A_DECLINED=0.1111111111111111, O_CANCELLED=0.018518518518518517, O_SENT=0.18518518518518517, A_FINALIZED=0.12962962962962962, O_DECLINED=0.09259259259259259, W_Nabellen offertes=0.12962962962962962};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;399;67;41;0;12;-1.0;{O_SELECTED=0.21666666666666667, A_DECLINED=0.1, W_Completeren aanvraag=0.2, O_SENT=0.05, A_FINALIZED=0.16666666666666666, A_PREACCEPTED=0.06666666666666667, O_DECLINED=0.03333333333333333, W_Nabellen offertes=0.16666666666666666};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;530;68;37;0;8;-1.0;{O_SELECTED=0.20408163265306123, A_CANCELLED=0.061224489795918366, A_DECLINED=0.12244897959183673, W_Completeren aanvraag=0.1836734693877551, O_SENT=0.08163265306122448, A_FINALIZED=0.12244897959183673, A_PREACCEPTED=0.061224489795918366, O_DECLINED=0.04081632653061224, W_Nabellen offertes=0.12244897959183673};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;489;67;45;0;12;-1.0;{A_CANCELLED=0.07692307692307693, O_SELECTED=0.2153846153846154, A_DECLINED=0.15384615384615385, O_CANCELLED=0.03076923076923077, W_Completeren aanvraag=0.046153846153846156, O_SENT=0.1076923076923077, A_FINALIZED=0.1076923076923077, A_PREACCEPTED=0.015384615384615385, O_DECLINED=0.13846153846153847, W_Nabellen offertes=0.1076923076923077};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;373;64;37;0;11;-1.0;{O_SELECTED=0.17543859649122806, A_CANCELLED=0.03508771929824561, A_DECLINED=0.08771929824561403, W_Completeren aanvraag=0.2631578947368421, O_SENT=0.05263157894736842, A_PREACCEPTED=0.08771929824561403, A_FINALIZED=0.12280701754385964, O_DECLINED=0.05263157894736842, W_Nabellen offertes=0.12280701754385964};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;440;66;41;0;13;-1.0;{O_SELECTED=0.2318840579710145, A_CANCELLED=0.028985507246376812, A_DECLINED=0.13043478260869565, O_CANCELLED=0.014492753623188406, W_Completeren aanvraag=0.08695652173913043, O_SENT=0.057971014492753624, A_FINALIZED=0.17391304347826086, A_PREACCEPTED=0.028985507246376812, O_DECLINED=0.07246376811594203, W_Nabellen offertes=0.17391304347826086};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;418;67;41;0;11;-1.0;{O_SELECTED=0.23529411764705882, A_CANCELLED=0.04411764705882353, A_DECLINED=0.16176470588235295, O_SENT_BACK=0.014705882352941176, O_CANCELLED=0.029411764705882353, W_Completeren aanvraag=0.04411764705882353, O_SENT=0.1323529411764706, A_FINALIZED=0.10294117647058823, A_PREACCEPTED=0.014705882352941176, O_DECLINED=0.11764705882352941, W_Nabellen offertes=0.10294117647058823};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;398;67;39;0;8;-1.0;{O_SELECTED=0.3, A_DECLINED=0.125, O_SENT=0.075, A_FINALIZED=0.225, O_DECLINED=0.05, W_Nabellen offertes=0.225};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;427;66;47;0;13;-1.0;{O_SELECTED=0.1791044776119403, A_CANCELLED=0.04477611940298507, A_DECLINED=0.08955223880597014, O_CANCELLED=0.014925373134328358, W_Completeren aanvraag=0.22388059701492538, O_SENT=0.04477611940298507, A_FINALIZED=0.13432835820895522, A_PREACCEPTED=0.07462686567164178, O_DECLINED=0.05970149253731343, W_Nabellen offertes=0.13432835820895522};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;413;68;40;0;14;-1.0;{O_SELECTED=0.2553191489361702, A_DECLINED=0.10638297872340426, W_Completeren aanvraag=0.1276595744680851, O_SENT=0.1276595744680851, A_PREACCEPTED=0.0425531914893617, A_FINALIZED=0.1276595744680851, O_DECLINED=0.0851063829787234, W_Nabellen offertes=0.1276595744680851};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;282;42;32;0;7;-1.0;{O_SELECTED=0.3684210526315789, A_CANCELLED=0.05263157894736842, A_DECLINED=0.05263157894736842, O_SENT=0.2631578947368421, A_FINALIZED=0.10526315789473684, O_DECLINED=0.05263157894736842, W_Nabellen offertes=0.10526315789473684};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;204;42;26;0;2;-1.0;{O_SELECTED=0.2, A_DECLINED=0.1, W_Completeren aanvraag=0.225, O_SENT=0.025, A_FINALIZED=0.175, A_PREACCEPTED=0.075, O_DECLINED=0.025, W_Nabellen offertes=0.175};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;363;42;25;0;3;-1.0;{O_SELECTED=0.24242424242424243, A_CANCELLED=0.030303030303030304, A_DECLINED=0.15151515151515152, W_Completeren aanvraag=0.09090909090909091, O_SENT=0.06060606060606061, A_FINALIZED=0.18181818181818182, A_PREACCEPTED=0.030303030303030304, O_DECLINED=0.030303030303030304, W_Nabellen offertes=0.18181818181818182};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;275;43;30;0;4;-1.0;{A_CANCELLED=0.13333333333333333, O_SELECTED=0.23333333333333334, A_DECLINED=0.13333333333333333, O_SENT=0.1, A_FINALIZED=0.13333333333333333, O_DECLINED=0.13333333333333333, W_Nabellen offertes=0.13333333333333333};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;238;42;25;0;1;-1.0;{O_SELECTED=0.16666666666666666, A_DECLINED=0.09523809523809523, W_Completeren aanvraag=0.2857142857142857, O_SENT=0.023809523809523808, A_FINALIZED=0.14285714285714285, A_PREACCEPTED=0.09523809523809523, O_DECLINED=0.047619047619047616, W_Nabellen offertes=0.14285714285714285};NONALIGNING_ALL;{}
