delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.95;0.01;0.1;4656;638;305;0;-1.0;{O_SELECTED=0.26106870229007634, A_FINALIZED=0.1435114503816794, W_Nabellen offertes=0.1435114503816794, A_DECLINED=0.1282442748091603, O_SENT=0.11755725190839694, O_DECLINED=0.07022900763358779, W_Completeren aanvraag=0.06870229007633588, A_CANCELLED=0.024427480916030534, A_PREACCEPTED=0.022900763358778626, O_CANCELLED=0.015267175572519083, O_SENT_BACK=0.004580152671755725};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;6466;723;343;0;-1.0;{O_SELECTED=0.25, A_FINALIZED=0.12690355329949238, W_Nabellen offertes=0.12690355329949238, O_SENT=0.12309644670050761, A_DECLINED=0.11548223350253807, W_Completeren aanvraag=0.1065989847715736, O_DECLINED=0.05710659898477157, A_PREACCEPTED=0.03553299492385787, A_CANCELLED=0.030456852791878174, O_CANCELLED=0.01649746192893401, O_SENT_BACK=0.005076142131979695, W_Beoordelen fraude=0.0038071065989847717, O_ACCEPTED=0.0012690355329949238, O_CREATED=0.0012690355329949238};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;8547;666;320;0;-1.0;{O_SELECTED=0.25, O_SENT=0.12625, A_FINALIZED=0.12375, W_Nabellen offertes=0.12375, A_DECLINED=0.11125, W_Completeren aanvraag=0.09875, O_DECLINED=0.06125, A_PREACCEPTED=0.03125, O_CANCELLED=0.02375, W_Afhandelen leads=0.0175, A_CANCELLED=0.01625, W_Beoordelen fraude=0.01125, O_SENT_BACK=0.005};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;6960;803;376;0;-1.0;{O_SELECTED=0.2502744237102086, A_FINALIZED=0.13391877058177826, W_Nabellen offertes=0.13391877058177826, O_SENT=0.1163556531284303, A_DECLINED=0.10647639956092206, W_Completeren aanvraag=0.09220636663007684, O_DECLINED=0.05817782656421515, A_CANCELLED=0.038419319429198684, A_PREACCEPTED=0.030735455543358946, O_CANCELLED=0.01756311745334797, W_Afhandelen leads=0.009879253567508232, O_SENT_BACK=0.008781558726673985, O_CREATED=0.0021953896816684962, O_ACCEPTED=0.0010976948408342481};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;7814;716;354;0;-1.0;{O_SELECTED=0.25128865979381443, A_FINALIZED=0.15077319587628865, W_Nabellen offertes=0.15077319587628865, A_DECLINED=0.1134020618556701, O_SENT=0.10051546391752578, W_Completeren aanvraag=0.08891752577319588, O_DECLINED=0.04639175257731959, A_CANCELLED=0.03479381443298969, A_PREACCEPTED=0.029639175257731958, O_CANCELLED=0.01675257731958763, W_Beoordelen fraude=0.010309278350515464, O_SENT_BACK=0.005154639175257732, O_CREATED=0.001288659793814433};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;7639;616;296;0;-1.0;{O_SELECTED=0.2507163323782235, A_FINALIZED=0.14326647564469913, W_Nabellen offertes=0.14326647564469913, A_DECLINED=0.10744985673352435, O_SENT=0.10744985673352435, W_Completeren aanvraag=0.07736389684813753, O_DECLINED=0.06303724928366762, A_CANCELLED=0.03151862464183381, O_CANCELLED=0.025787965616045846, A_PREACCEPTED=0.025787965616045846, W_Afhandelen leads=0.008595988538681949, W_Beoordelen fraude=0.0071633237822349575, O_SENT_BACK=0.0057306590257879654, O_CREATED=0.0028653295128939827};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;9801;933;445;0;-1.0;{O_SELECTED=0.24121557454890788, A_FINALIZED=0.1291547958214625, W_Nabellen offertes=0.1291547958214625, A_DECLINED=0.12345679012345678, O_SENT=0.1120607787274454, W_Completeren aanvraag=0.08262108262108261, O_DECLINED=0.06362773029439696, O_CANCELLED=0.02849002849002849, A_PREACCEPTED=0.027540360873694207, A_CANCELLED=0.02564102564102564, W_Beoordelen fraude=0.02564102564102564, O_SENT_BACK=0.00949667616334283, O_CREATED=0.001899335232668566};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;6991;647;307;0;-1.0;{O_SELECTED=0.26307922272047835, A_FINALIZED=0.13602391629297458, W_Nabellen offertes=0.13602391629297458, O_SENT=0.12705530642750373, A_DECLINED=0.11808669656203288, W_Completeren aanvraag=0.07174887892376682, O_DECLINED=0.06278026905829596, A_PREACCEPTED=0.02391629297458894, A_CANCELLED=0.017937219730941704, O_CANCELLED=0.016442451420029897, O_SENT_BACK=0.008968609865470852, W_Afhandelen leads=0.008968609865470852, W_Beoordelen fraude=0.008968609865470852};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;13712;1361;588;0;-1.0;{O_SELECTED=0.2604166666666667, O_SENT=0.1323529411764706, A_FINALIZED=0.12806372549019607, W_Nabellen offertes=0.12806372549019607, A_DECLINED=0.09620098039215687, W_Completeren aanvraag=0.08455882352941177, O_DECLINED=0.04779411764705882, A_CANCELLED=0.032475490196078434, A_PREACCEPTED=0.028186274509803922, W_Beoordelen fraude=0.02696078431372549, O_CANCELLED=0.02022058823529412, O_SENT_BACK=0.011642156862745098, O_CREATED=0.0030637254901960784};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;6165;617;312;0;-1.0;{O_SELECTED=0.26224328593996843, A_FINALIZED=0.1358609794628752, W_Nabellen offertes=0.1358609794628752, O_SENT=0.1263823064770932, A_DECLINED=0.09320695102685624, W_Completeren aanvraag=0.09004739336492891, O_DECLINED=0.053712480252764615, A_CANCELLED=0.030015797788309637, A_PREACCEPTED=0.030015797788309637, O_CANCELLED=0.023696682464454975, O_SENT_BACK=0.011058451816745656, W_Beoordelen fraude=0.004739336492890996, O_CREATED=0.00315955766192733};NONALIGNING_KNOWN;{}
