delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.05;0.9;0.01;0.1;401;71;79;0;0.8657396800934494;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;893;97;101;0;0.8124915017920349;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;765;75;85;0;0.8167542083801276;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;767;72;81;0;0.7998374880561961;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;824;79;84;0;0.820963734405273;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;472;64;77;0;0.8542574646907856;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;557;73;81;0;0.8229224037083394;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;1001;72;81;0;0.8027683728248745;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;842;75;83;0;0.829702598292112;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;766;77;86;0;0.816232202292581;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;546;81;91;0;0.8602834170821232;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;714;103;109;0;0.8299976443713861;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;650;81;88;0;0.8018609335284453;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;717;80;89;0;0.8187821040832362;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;908;91;95;0;0.8116861561848546;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;512;78;85;0;0.8415832525278805;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;834;78;88;0;0.8152822870690909;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;976;69;77;0;0.7979272543811627;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;551;51;62;0;0.7971644357497096;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;576;67;74;0;0.8261660038405194;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;533;55;66;0;0.8649953749031511;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;602;56;66;0;0.8018809490109301;{};NONALIGNING_KNOWN;{}
