log; delta; alpha; epsilon; approximated; quality checker; significance; dfDistrib; dep measure; attrib; sample size; times triggered; fitness; time; distToOriginal; fitnessAtFirst; distToOrigAtFirst; original; df repr.; dep measure repr.; attribute repr.; 
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9966640171496017;169;1,4091053350095972E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9971268954509183;132;6,037888348174869E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9960443722943728;97;4,7873432172795827E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9950950091575093;96;0,0014280974585915152;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9971866402390321;96;6,635336229313671E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9968114432737079;95;2,8833665760708005E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9979675271580427;92;0,0014444205419419376;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9975966562173463;127;0,0010735496012455048;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9975396825396825;97;0,0010165759235817307;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9962497290266642;136;2,733775894365742E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;true;false;false;711;26;0,9973166352259549;1832;7,93528609854155E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;true;false;false;698;29;0,997361237488626;2028;8,381308725252667E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;true;false;false;690;32;0,9956314177625655;2227;8,916888535352996E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;true;false;false;731;32;0,9948833645496339;2229;0,0016397420664668871;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;true;false;false;716;16;0,9972473013504669;1157;7,241947343661348E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;true;false;false;1030;47;0,9960446428571432;3153;4,78463758957548E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;true;false;false;735;35;0,997978280805384;2506;0,0014551741892832037;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;true;false;false;722;41;0,9976501526976589;2861;0,001127046081558114;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;true;false;false;747;41;0,995602114005285;2805;9,209926108157962E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;true;false;false;701;42;0,9959490948198603;2894;5,740117962405034E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;true;false;2878;42;0,9962892810237934;2769;2,3382559230733513E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;true;false;3958;37;0,9967680230736675;2531;2,449164575667462E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
RTFM_model2;0,01;0,99;0,01;false;internal;--;false;true;false;1321;28;0,9960476531342677;1890;4,75453481833088E-4;--;--;0,9965231066161008;0,16685181914592032;0,6214160517755424;44,71537966347563
