log; delta; alpha; epsilon; approximated; quality checker; significance; dfDistrib; dep measure; attrib; sample size; times triggered; fitness; time; distToOriginal; fitnessAtFirst; distToOrigAtFirst; original; df repr.; dep measure repr.; attribute repr.; 
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;false;false;false;669;0;0,9851250239051451;228;0,0027821181877571988;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;false;false;false;661;0;0,9839241695034634;356;0,001581263786075482;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9811553132711351;95;0,001187592446252772;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9799572192513372;95;0,0023856864660507515;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9842341409539592;92;0,0018912352365713092;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;false;false;false;670;0;0,9817079436654284;164;6,349620519595645E-4;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9861538461538464;96;0,0038109404364584654;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;false;false;false;661;0;0,9852938005390841;281;0,0029508948216961928;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,985734728234729;92;0,0033918225173410477;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;false;false;false;658;0;0,9833432690223289;96;0,001000363304941021;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;true;false;false;709;26;0,9820763747197663;1959;2,66530997621639E-4;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;true;false;false;699;36;0,9821519912312747;2416;1,9091448611319173E-4;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;true;false;false;738;34;0,9792696226332588;2312;0,0030732830841291303;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
Road_Traffic_Fines_Management_Process;0,01;0,99;0,01;false;internal;--;true;false;false;745;47;0,978722544736369;3205;0,003620360981018922;--;--;0,9823429057173879;0,16685181914592032;0,6214160517755424;44,71537966347563
