delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.99;0.05;0.3;87;658;46;34;0.9794919545862948;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;76;658;43;25;0.9757781498015878;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;87;658;50;31;0.9665552714169473;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;88;658;39;27;0.9683451768357444;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;92;658;56;37;0.936423164307046;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;88;658;56;37;0.9401490592110876;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;131;658;42;25;0.9661044722071332;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;88;658;49;27;0.9655252448903248;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;83;658;55;33;0.9587394851799713;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;92;658;48;33;0.9526842660528467;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;86;658;50;30;0.936012163336228;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;58;128;25;9;0.9884126984126985;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;67;128;28;14;0.9811385459533615;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;67;128;32;16;0.9797802197802201;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;71;128;30;16;0.9294264667192843;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;68;128;33;11;0.9087421837421844;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;112;128;28;18;0.9648676062353198;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;69;128;36;12;0.9823293172690764;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;66;128;30;12;0.980769230769231;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;71;128;30;12;0.9616892024299433;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;68;128;31;17;0.9761859323882228;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;61;61;22;8;0.9674303683737645;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;64;61;19;8;0.9804964539007089;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;64;61;21;9;0.9728682170542635;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;118;61;23;13;0.9453672942045035;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;67;61;26;9;0.9488684582743988;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;66;61;25;8;0.9692478860703161;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;65;61;27;7;0.9822722567287785;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;65;61;24;8;0.9384920634920633;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;64;61;24;12;0.9613656783468105;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;66;61;22;8;0.9820867026055706;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;77;382;37;21;0.9754484281792474;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;70;382;37;17;0.9611618798955612;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;77;382;40;21;0.9723546094384974;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;77;382;49;36;0.929837564078808;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;124;382;45;23;0.9470178282922093;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;77;382;38;22;0.9699984539270252;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;126;382;38;14;0.8510262725779967;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;78;382;44;28;0.8785880656610459;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;73;382;41;25;0.9415581597222213;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;82;382;36;18;0.9351011982367915;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;74;269;30;15;0.9862754018804964;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;63;269;37;20;0.9606040564373889;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;74;269;36;19;0.9761860832894033;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;73;269;46;26;0.9355242318656948;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;80;269;43;22;0.9250320888442428;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;74;269;34;19;0.9781236347750105;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;67;269;35;12;0.9760983951591683;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;74;269;40;14;0.9765239862178633;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;71;269;37;21;0.9426855030367044;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;75;269;35;19;0.9796632465140749;{};NONALIGNING_KNOWN;{}
