time;logSize;fitness;deviations;resources
134030;1200;0.9176133105830322;{BW+complete=0.08969872185027389, BT+complete=0.08992696287279367, CA+complete=0.0043365794278758365, BQ+complete=0.09129640900791236, CD+complete=0.09099208764455265, CJ+complete=0.020693852708460133, CE+complete=0.09129640900791236, CB+complete=0.001902008520998174, BU+complete=0.0036518563603164943, BY+complete=0.0900030432136336, CM+complete=3.0432136335970786E-4, CI+complete=0.09099208764455265, CF+complete=0.029671332927571514, BR+complete=0.04538192331101643, BV+complete=0.00174984783931832, BX+complete=0.04564820450395618, CL+complete=0.05789713937918442, CH+complete=0.055690809494826535, BS+complete=0.018183201460742544, BP+complete=0.001902008520998174, CG+complete=0.06504869141813756, CK+complete=0.013732501521606816};{A={Originator=1.0}}
134962;1200;0.9176133105830322;{BW+complete=0.08969872185027389, BT+complete=0.08992696287279367, CA+complete=0.0043365794278758365, BQ+complete=0.09129640900791236, CD+complete=0.09099208764455265, CJ+complete=0.019514607425441265, CE+complete=0.09129640900791236, CB+complete=0.001902008520998174, BU+complete=0.0036518563603164943, BY+complete=0.0900030432136336, CM+complete=3.0432136335970786E-4, CI+complete=0.09099208764455265, CF+complete=0.029671332927571514, BR+complete=0.04538192331101643, BV+complete=0.00174984783931832, BX+complete=0.04564820450395618, CL+complete=0.05789713937918442, CH+complete=0.055690809494826535, BS+complete=0.018183201460742544, BP+complete=0.001902008520998174, CG+complete=0.06504869141813756, CK+complete=0.014911746804625686};{A={Originator=1.0}}
133474;1200;0.9176133105830322;{BW+complete=0.08969872185027389, BT+complete=0.08992696287279367, CA+complete=0.0043365794278758365, BQ+complete=0.09129640900791236, CD+complete=0.09099208764455265, CJ+complete=0.021074254412659768, CE+complete=0.09129640900791236, CB+complete=0.001902008520998174, BU+complete=0.0036518563603164943, BY+complete=0.0900030432136336, CM+complete=3.0432136335970786E-4, CI+complete=0.09099208764455265, CF+complete=0.029671332927571514, BR+complete=0.04538192331101643, BV+complete=0.00174984783931832, BX+complete=0.04564820450395618, CL+complete=0.05789713937918442, CH+complete=0.055690809494826535, BS+complete=0.018183201460742544, BP+complete=0.001902008520998174, CG+complete=0.06504869141813756, CK+complete=0.013352099817407183};{A={Originator=1.0}}
134287;1200;0.9176133105830322;{BW+complete=0.08969872185027389, BT+complete=0.08992696287279367, CA+complete=0.0043365794278758365, BQ+complete=0.09129640900791236, CD+complete=0.09099208764455265, CJ+complete=0.020313451004260498, CE+complete=0.09129640900791236, CB+complete=0.001902008520998174, BU+complete=0.0036518563603164943, BY+complete=0.0900030432136336, CM+complete=3.0432136335970786E-4, CI+complete=0.09099208764455265, CF+complete=0.029671332927571514, BR+complete=0.04538192331101643, BV+complete=0.00174984783931832, BX+complete=0.04564820450395618, CL+complete=0.05789713937918442, CH+complete=0.055690809494826535, BS+complete=0.018183201460742544, BP+complete=0.001902008520998174, CG+complete=0.06504869141813756, CK+complete=0.014112903225806451};{A={Originator=1.0}}
134148;1200;0.9176133105830322;{BW+complete=0.08969872185027389, BT+complete=0.08992696287279367, CA+complete=0.0043365794278758365, BQ+complete=0.09129640900791236, CD+complete=0.09099208764455265, CJ+complete=0.02065581253804017, CE+complete=0.09129640900791236, CB+complete=0.001902008520998174, BU+complete=0.0036518563603164943, BY+complete=0.0900030432136336, CM+complete=3.0432136335970786E-4, CI+complete=0.09099208764455265, CF+complete=0.029671332927571514, BR+complete=0.04538192331101643, BV+complete=0.00174984783931832, BX+complete=0.04564820450395618, CL+complete=0.05789713937918442, CH+complete=0.055690809494826535, BS+complete=0.018183201460742544, BP+complete=0.001902008520998174, CG+complete=0.06504869141813756, CK+complete=0.01377054169202678};{A={Originator=1.0}}
