delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.01;0.99;0.05;0.1;6594;665;329;0;0;-1.0;{A_CANCELLED=0.025245441795231416, A_DECLINED=0.12482468443197756, A_FINALIZED=0.13183730715287517, O_DECLINED=0.06872370266479663, W_Nabellen offertes=0.13183730715287517, O_SELECTED=0.26227208976157085, O_SENT_BACK=0.005610098176718092, O_CANCELLED=0.016830294530154277, W_Afhandelen leads=0.004207573632538569, W_Completeren aanvraag=0.05890603085553997, O_SENT=0.13043478260869565, A_PREACCEPTED=0.019635343618513323, W_Beoordelen fraude=0.015427769985974754, O_CREATED=0.004207573632538569};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;7607;666;323;0;0;-1.0;{A_CANCELLED=0.02830188679245283, A_DECLINED=0.08086253369272237, A_FINALIZED=0.14016172506738545, O_DECLINED=0.03773584905660377, W_Nabellen offertes=0.14016172506738545, W_Wijzigen contractgegevens=0.0013477088948787063, O_SELECTED=0.26819407008086255, O_SENT_BACK=0.013477088948787063, O_CANCELLED=0.012129380053908356, W_Completeren aanvraag=0.1091644204851752, O_SENT=0.1280323450134771, A_PREACCEPTED=0.03638814016172507, W_Beoordelen fraude=0.004043126684636119};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;7465;665;311;0;0;-1.0;{A_CANCELLED=0.01893939393939394, A_DECLINED=0.09848484848484848, A_FINALIZED=0.13005050505050506, O_DECLINED=0.04419191919191919, W_Nabellen offertes=0.13005050505050506, W_Wijzigen contractgegevens=0.0025252525252525255, O_SELECTED=0.2828282828282828, O_SENT_BACK=0.011363636363636364, O_CANCELLED=0.012626262626262626, W_Afhandelen leads=0.003787878787878788, W_Completeren aanvraag=0.06818181818181818, O_SENT=0.1527777777777778, A_PREACCEPTED=0.022727272727272728, W_Beoordelen fraude=0.020202020202020204, O_CREATED=0.0012626262626262627};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;6274;663;311;0;0;-1.0;{A_CANCELLED=0.02395964691046658, A_DECLINED=0.11223203026481715, A_FINALIZED=0.13240857503152584, O_DECLINED=0.05674653215636822, W_Nabellen offertes=0.13240857503152584, W_Wijzigen contractgegevens=0.0037831021437578815, O_SELECTED=0.24968474148802017, O_SENT_BACK=0.0037831021437578815, O_CANCELLED=0.017654476670870115, W_Afhandelen leads=0.007566204287515763, W_Completeren aanvraag=0.0832282471626734, O_SENT=0.11727616645649433, A_PREACCEPTED=0.027742749054224466, W_Beoordelen fraude=0.03026481715006305, O_CREATED=0.0012610340479192938};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;7303;662;315;0;0;-1.0;{A_CANCELLED=0.018741633199464525, A_DECLINED=0.11512717536813923, A_FINALIZED=0.13386880856760375, O_DECLINED=0.058902275769745646, W_Nabellen offertes=0.13386880856760375, W_Wijzigen contractgegevens=0.004016064257028112, O_SELECTED=0.23694779116465864, O_SENT_BACK=0.008032128514056224, O_CANCELLED=0.0214190093708166, W_Afhandelen leads=0.008032128514056224, W_Completeren aanvraag=0.09236947791164658, O_SENT=0.10307898259705489, A_PREACCEPTED=0.030789825970548863, W_Beoordelen fraude=0.03480589022757698};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;7720;662;313;0;0;-1.0;{A_CANCELLED=0.025174825174825177, A_DECLINED=0.0993006993006993, A_FINALIZED=0.12027972027972028, O_DECLINED=0.04895104895104895, W_Nabellen offertes=0.12027972027972028, O_SELECTED=0.27132867132867133, O_SENT_BACK=0.012587412587412588, O_CANCELLED=0.016783216783216783, W_Afhandelen leads=0.008391608391608392, W_Completeren aanvraag=0.08811188811188811, O_SENT=0.15104895104895105, A_PREACCEPTED=0.02937062937062937, W_Beoordelen fraude=0.004195804195804196, O_CREATED=0.004195804195804196};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;6939;664;324;0;0;-1.0;{A_CANCELLED=0.03347280334728033, A_DECLINED=0.12412831241283125, A_FINALIZED=0.1394700139470014, O_DECLINED=0.06276150627615062, W_Nabellen offertes=0.1394700139470014, W_Wijzigen contractgegevens=0.0041841004184100415, O_SELECTED=0.26778242677824265, O_SENT_BACK=0.008368200836820083, O_CANCELLED=0.016736401673640166, W_Completeren aanvraag=0.05439330543933055, O_SENT=0.12831241283124128, A_PREACCEPTED=0.01813110181311018, O_CREATED=0.002789400278940028};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;5634;662;302;0;0;-1.0;{A_CANCELLED=0.02857142857142857, A_DECLINED=0.08857142857142856, A_FINALIZED=0.13428571428571429, O_DECLINED=0.04, W_Nabellen offertes=0.13428571428571429, W_Wijzigen contractgegevens=0.0014285714285714286, O_SELECTED=0.2757142857142857, O_SENT_BACK=0.01, O_CANCELLED=0.011428571428571429, W_Completeren aanvraag=0.08142857142857143, O_SENT=0.14142857142857143, A_PREACCEPTED=0.027142857142857142, W_Beoordelen fraude=0.025714285714285714};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;5853;665;320;0;0;-1.0;{A_CANCELLED=0.017150395778364115, A_DECLINED=0.11081794195250659, A_FINALIZED=0.14116094986807387, O_DECLINED=0.05408970976253298, W_Nabellen offertes=0.14116094986807387, W_Wijzigen contractgegevens=0.0013192612137203166, O_SELECTED=0.262532981530343, O_SENT_BACK=0.0079155672823219, O_CANCELLED=0.017150395778364115, W_Completeren aanvraag=0.07519788918205805, O_SENT=0.12137203166226913, A_PREACCEPTED=0.025065963060686015, W_Beoordelen fraude=0.025065963060686015};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;6032;666;301;0;0;-1.0;{A_CANCELLED=0.03541076487252125, O_SELECTED=0.2705382436260623, A_DECLINED=0.10623229461756374, O_SENT_BACK=0.009915014164305949, O_CANCELLED=0.014164305949008499, W_Completeren aanvraag=0.0679886685552408, O_SENT=0.12889518413597734, A_FINALIZED=0.141643059490085, A_PREACCEPTED=0.0226628895184136, O_DECLINED=0.05807365439093484, W_Nabellen offertes=0.141643059490085, O_CREATED=0.0028328611898017};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;6531;664;333;0;0;-1.0;{A_CANCELLED=0.023842917251051893, A_DECLINED=0.12482468443197756, A_FINALIZED=0.1332398316970547, O_DECLINED=0.06732117812061711, W_Nabellen offertes=0.1332398316970547, O_SELECTED=0.26227208976157085, O_SENT_BACK=0.005610098176718092, O_CANCELLED=0.016830294530154277, W_Afhandelen leads=0.004207573632538569, W_Completeren aanvraag=0.05890603085553997, O_SENT=0.12903225806451613, A_PREACCEPTED=0.019635343618513323, W_Beoordelen fraude=0.015427769985974754, O_CREATED=0.005610098176718092};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;8726;666;323;0;0;-1.0;{A_CANCELLED=0.02880658436213992, A_DECLINED=0.0823045267489712, A_FINALIZED=0.14266117969821673, O_DECLINED=0.038408779149519894, W_Nabellen offertes=0.14266117969821673, W_Wijzigen contractgegevens=0.0013717421124828531, O_SELECTED=0.26474622770919065, O_SENT_BACK=0.012345679012345678, O_CANCELLED=0.012345679012345678, W_Completeren aanvraag=0.1111111111111111, O_SENT=0.12208504801097393, A_PREACCEPTED=0.037037037037037035, W_Beoordelen fraude=0.00411522633744856};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;7287;662;311;0;0;-1.0;{A_CANCELLED=0.017766497461928935, A_DECLINED=0.09898477157360407, A_FINALIZED=0.13071065989847716, O_DECLINED=0.044416243654822336, W_Nabellen offertes=0.13071065989847716, W_Wijzigen contractgegevens=0.0025380710659898475, O_SELECTED=0.282994923857868, O_SENT_BACK=0.008883248730964468, O_CANCELLED=0.012690355329949238, W_Afhandelen leads=0.0038071065989847717, W_Completeren aanvraag=0.06852791878172589, O_SENT=0.15228426395939088, A_PREACCEPTED=0.02284263959390863, W_Beoordelen fraude=0.02030456852791878, O_CREATED=0.0025380710659898475};NONALIGNING_KNOWN;{}
