delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.05;0.99;0.01;0.2;3100;134;84;0;-1.0;{O_SELECTED=0.2857142857142857, O_SENT=0.17857142857142858, A_FINALIZED=0.10714285714285714, W_Nabellen offertes=0.10714285714285714, A_DECLINED=0.09285714285714286, W_Completeren aanvraag=0.08571428571428572, O_DECLINED=0.05714285714285714, A_PREACCEPTED=0.02857142857142857, W_Beoordelen fraude=0.02142857142857143, W_Wijzigen contractgegevens=0.02142857142857143, A_CANCELLED=0.007142857142857143, O_CANCELLED=0.007142857142857143};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;3174;136;73;0;-1.0;{O_SELECTED=0.24074074074074073, W_Completeren aanvraag=0.16666666666666666, A_FINALIZED=0.13580246913580246, W_Nabellen offertes=0.13580246913580246, A_DECLINED=0.10493827160493827, O_SENT=0.10493827160493827, A_PREACCEPTED=0.05555555555555555, O_DECLINED=0.037037037037037035, A_CANCELLED=0.018518518518518517};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;3433;135;69;0;-1.0;{O_SELECTED=0.25547445255474455, A_FINALIZED=0.1386861313868613, W_Nabellen offertes=0.1386861313868613, W_Completeren aanvraag=0.13138686131386862, O_SENT=0.11678832116788321, A_DECLINED=0.10218978102189781, A_PREACCEPTED=0.043795620437956206, O_DECLINED=0.029197080291970802, A_CANCELLED=0.021897810218978103, O_CANCELLED=0.014598540145985401, O_CREATED=0.0072992700729927005};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;4050;135;81;0;-1.0;{O_SELECTED=0.25806451612903225, O_SENT=0.1532258064516129, A_DECLINED=0.12903225806451613, A_FINALIZED=0.10483870967741936, W_Nabellen offertes=0.10483870967741936, O_DECLINED=0.0967741935483871, A_CANCELLED=0.06451612903225806, W_Completeren aanvraag=0.04838709677419355, O_CANCELLED=0.024193548387096774, A_PREACCEPTED=0.016129032258064516};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;2536;135;66;0;-1.0;{O_SELECTED=0.21739130434782608, W_Completeren aanvraag=0.1565217391304348, A_FINALIZED=0.11304347826086956, W_Nabellen offertes=0.11304347826086956, O_SENT=0.10434782608695652, W_Beoordelen fraude=0.08695652173913043, A_DECLINED=0.06956521739130435, A_PREACCEPTED=0.05217391304347826, O_DECLINED=0.043478260869565216, A_CANCELLED=0.02608695652173913, O_CANCELLED=0.008695652173913044, W_Wijzigen contractgegevens=0.008695652173913044};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;2226;134;80;0;-1.0;{O_SELECTED=0.2727272727272727, A_FINALIZED=0.17424242424242425, W_Nabellen offertes=0.17424242424242425, A_DECLINED=0.12121212121212122, O_SENT=0.09848484848484848, O_DECLINED=0.06060606060606061, W_Completeren aanvraag=0.045454545454545456, A_CANCELLED=0.030303030303030304, A_PREACCEPTED=0.015151515151515152, O_CANCELLED=0.007575757575757576};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;2330;133;72;0;-1.0;{O_SELECTED=0.2706766917293233, O_SENT=0.15789473684210525, A_DECLINED=0.12781954887218044, A_FINALIZED=0.11278195488721804, W_Nabellen offertes=0.11278195488721804, O_DECLINED=0.07518796992481203, W_Completeren aanvraag=0.06766917293233082, A_CANCELLED=0.03007518796992481, A_PREACCEPTED=0.022556390977443608, O_CANCELLED=0.015037593984962405, O_SENT_BACK=0.007518796992481203};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;2284;135;82;0;-1.0;{O_SELECTED=0.2743362831858407, A_FINALIZED=0.168141592920354, W_Nabellen offertes=0.168141592920354, A_DECLINED=0.1592920353982301, O_SENT=0.10619469026548672, O_DECLINED=0.08849557522123894, A_CANCELLED=0.017699115044247787, O_CANCELLED=0.017699115044247787};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;3298;134;83;1;-1.0;{O_SELECTED=0.22448979591836735, W_Completeren aanvraag=0.17006802721088435, A_FINALIZED=0.14285714285714285, W_Nabellen offertes=0.14285714285714285, O_SENT=0.08163265306122448, A_DECLINED=0.07482993197278912, A_PREACCEPTED=0.05442176870748299, O_DECLINED=0.04081632653061224, A_CANCELLED=0.027210884353741496, W_Beoordelen fraude=0.02040816326530612, O_CANCELLED=0.013605442176870748, O_SENT_BACK=0.006802721088435374};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;3583;137;85;0;-1.0;{O_SELECTED=0.31690140845070425, O_SENT=0.18309859154929578, A_FINALIZED=0.13380281690140844, W_Nabellen offertes=0.13380281690140844, A_DECLINED=0.07042253521126761, W_Completeren aanvraag=0.06338028169014084, A_CANCELLED=0.035211267605633804, O_DECLINED=0.035211267605633804, A_PREACCEPTED=0.02112676056338028, O_CANCELLED=0.007042253521126761};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;9153;658;310;93;-1.0;{O_SELECTED=0.21137440758293838, W_Nabellen offertes=0.15924170616113745, W_Completeren aanvraag=0.15450236966824646, A_FINALIZED=0.11090047393364928, A_DECLINED=0.1023696682464455, O_SENT=0.0909952606635071, O_DECLINED=0.04549763033175355, A_CANCELLED=0.03981042654028436, W_Beoordelen fraude=0.022748815165876776, O_CANCELLED=0.021800947867298578, A_PREACCEPTED=0.02085308056872038, W_Afhandelen leads=0.01042654028436019, O_CREATED=0.0037914691943127963, W_Wijzigen contractgegevens=0.002843601895734597, O_SENT_BACK=0.002843601895734597};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;12473;662;315;90;-1.0;{O_SELECTED=0.20510204081632652, W_Nabellen offertes=0.16122448979591836, W_Completeren aanvraag=0.14285714285714285, A_FINALIZED=0.10918367346938776, A_DECLINED=0.09795918367346938, O_SENT=0.07959183673469387, O_DECLINED=0.04693877551020408, A_CANCELLED=0.04387755102040816, W_Afhandelen leads=0.036734693877551024, O_CANCELLED=0.026530612244897958, A_PREACCEPTED=0.02346938775510204, W_Beoordelen fraude=0.018367346938775512, O_SENT_BACK=0.00510204081632653, W_Wijzigen contractgegevens=0.003061224489795918};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;13032;664;312;87;-1.0;{O_SELECTED=0.21852970795568982, W_Nabellen offertes=0.1661631419939577, W_Completeren aanvraag=0.15911379657603222, O_SENT=0.11178247734138973, A_FINALIZED=0.0986908358509567, A_DECLINED=0.0866062437059416, A_CANCELLED=0.050352467270896276, O_DECLINED=0.035246727089627394, O_CANCELLED=0.025176233635448138, A_PREACCEPTED=0.021148036253776436, O_SENT_BACK=0.00906344410876133, O_CREATED=0.00906344410876133, W_Afhandelen leads=0.006042296072507553, W_Beoordelen fraude=0.0030211480362537764};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;12821;664;325;97;-1.0;{O_SELECTED=0.2277432712215321, W_Nabellen offertes=0.16045548654244307, W_Completeren aanvraag=0.14699792960662525, A_DECLINED=0.10766045548654245, A_FINALIZED=0.10766045548654245, O_SENT=0.10144927536231885, O_DECLINED=0.049689440993788817, A_CANCELLED=0.042443064182194616, O_CANCELLED=0.026915113871635612, A_PREACCEPTED=0.013457556935817806, O_SENT_BACK=0.007246376811594203, O_CREATED=0.005175983436853002, W_Wijzigen contractgegevens=0.003105590062111801};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;9307;663;301;82;-1.0;{O_SELECTED=0.23026315789473684, W_Completeren aanvraag=0.1787280701754386, W_Nabellen offertes=0.14912280701754385, A_FINALIZED=0.11293859649122807, O_SENT=0.11074561403508772, A_DECLINED=0.0800438596491228, A_CANCELLED=0.03728070175438596, O_DECLINED=0.03070175438596491, A_PREACCEPTED=0.020833333333333332, O_CANCELLED=0.019736842105263157, W_Beoordelen fraude=0.019736842105263157, O_SENT_BACK=0.008771929824561403, W_Wijzigen contractgegevens=0.0010964912280701754};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;8317;664;316;91;-1.0;{O_SELECTED=0.23565573770491804, W_Nabellen offertes=0.16700819672131148, W_Completeren aanvraag=0.14549180327868852, A_FINALIZED=0.11782786885245902, O_SENT=0.09938524590163934, A_DECLINED=0.0860655737704918, O_DECLINED=0.04405737704918033, A_CANCELLED=0.030737704918032786, O_CANCELLED=0.02663934426229508, A_PREACCEPTED=0.0194672131147541, W_Beoordelen fraude=0.0194672131147541, O_SENT_BACK=0.007172131147540984, W_Wijzigen contractgegevens=0.0010245901639344263};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;8186;661;301;87;-1.0;{O_SELECTED=0.21374865735767992, W_Nabellen offertes=0.16326530612244897, W_Completeren aanvraag=0.15037593984962405, A_FINALIZED=0.1267454350161117, O_SENT=0.09774436090225563, A_DECLINED=0.0966702470461869, A_CANCELLED=0.05370569280343716, O_DECLINED=0.047261009667024706, O_CANCELLED=0.021482277121374866, A_PREACCEPTED=0.017185821697099892, O_SENT_BACK=0.008592910848549946, O_CREATED=0.00322234156820623};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;8090;658;331;98;-1.0;{O_SELECTED=0.22962962962962963, W_Nabellen offertes=0.18412698412698414, A_DECLINED=0.12169312169312169, A_FINALIZED=0.12169312169312169, O_SENT=0.09735449735449736, W_Completeren aanvraag=0.08888888888888889, O_DECLINED=0.05291005291005291, A_CANCELLED=0.03492063492063492, O_CANCELLED=0.02328042328042328, W_Beoordelen fraude=0.01904761904761905, W_Afhandelen leads=0.012698412698412698, O_CREATED=0.005291005291005291, O_SENT_BACK=0.004232804232804233, A_PREACCEPTED=0.004232804232804233};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;10230;664;322;110;-1.0;{O_SELECTED=0.21611001964636542, W_Completeren aanvraag=0.20923379174852652, W_Nabellen offertes=0.16895874263261296, A_FINALIZED=0.10903732809430255, O_SENT=0.0893909626719057, A_DECLINED=0.06581532416502947, A_CANCELLED=0.0550098231827112, O_DECLINED=0.0275049115913556, A_PREACCEPTED=0.026522593320235755, O_CANCELLED=0.0206286836935167, O_SENT_BACK=0.007858546168958742, W_Beoordelen fraude=0.0029469548133595285, W_Wijzigen contractgegevens=9.823182711198428E-4};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;15344;665;310;78;-1.0;{O_SELECTED=0.23651452282157676, W_Nabellen offertes=0.1628630705394191, W_Completeren aanvraag=0.12344398340248963, A_FINALIZED=0.12136929460580913, O_SENT=0.12136929460580913, A_DECLINED=0.08506224066390042, O_DECLINED=0.03630705394190872, A_CANCELLED=0.029045643153526972, W_Afhandelen leads=0.025933609958506226, A_PREACCEPTED=0.01867219917012448, W_Beoordelen fraude=0.016597510373443983, O_CANCELLED=0.012448132780082987, O_SENT_BACK=0.007261410788381743, W_Wijzigen contractgegevens=0.002074688796680498, O_CREATED=0.001037344398340249};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.2;8812;658;310;166;-1.0;{W_Nabellen offertes=0.21872816212438853, O_SELECTED=0.18308874912648498, W_Completeren aanvraag=0.17470300489168414, A_FINALIZED=0.09643605870020965, A_DECLINED=0.07966457023060797, O_SENT=0.07896575821104122, O_CANCELLED=0.04472396925227114, A_CANCELLED=0.041928721174004195, O_DECLINED=0.033542976939203356, W_Beoordelen fraude=0.01607267645003494, A_PREACCEPTED=0.015373864430468204, W_Afhandelen leads=0.011879804332634521, O_SENT_BACK=0.002795248078266946, W_Wijzigen contractgegevens=0.0020964360587002098};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.2;6823;662;314;175;-1.0;{W_Nabellen offertes=0.20275862068965517, W_Completeren aanvraag=0.1993103448275862, O_SELECTED=0.17517241379310344, A_FINALIZED=0.08689655172413793, A_DECLINED=0.08551724137931034, O_SENT=0.057931034482758624, O_DECLINED=0.04758620689655172, W_Afhandelen leads=0.04275862068965517, A_CANCELLED=0.04068965517241379, O_CANCELLED=0.032413793103448274, A_PREACCEPTED=0.016551724137931035, W_Beoordelen fraude=0.006896551724137931, O_SENT_BACK=0.005517241379310344};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.2;10308;659;312;167;-1.0;{W_Nabellen offertes=0.20672740014015417, W_Completeren aanvraag=0.2018220042046251, O_SELECTED=0.19551506657323056, A_FINALIZED=0.08128941836019622, O_SENT=0.07778556412053259, A_DECLINED=0.06517168885774352, A_CANCELLED=0.051156271899089, O_CANCELLED=0.043447792571829014, O_DECLINED=0.028731604765241767, O_CREATED=0.018220042046250877, A_PREACCEPTED=0.0161177295024527, O_SENT_BACK=0.007708479327259986, W_Afhandelen leads=0.004204625087596356, W_Beoordelen fraude=0.002102312543798178};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.2;9279;661;323;178;-1.0;{W_Nabellen offertes=0.19874476987447698, W_Completeren aanvraag=0.18758716875871687, O_SELECTED=0.17712691771269176, A_FINALIZED=0.10111576011157601, A_DECLINED=0.08507670850767085, O_SENT=0.07740585774058577, O_CANCELLED=0.05369595536959554, O_DECLINED=0.03695955369595537, A_CANCELLED=0.03626220362622036, O_CREATED=0.024407252440725245, O_SENT_BACK=0.009762900976290097, A_PREACCEPTED=0.009762900976290097, W_Wijzigen contractgegevens=0.0020920502092050207};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.2;7246;658;301;163;-1.0;{W_Nabellen offertes=0.212798766383963, W_Completeren aanvraag=0.20894371626831149, O_SELECTED=0.18195836545875096, A_FINALIZED=0.1017733230531997, O_SENT=0.08635312259059368, A_DECLINED=0.06476484194294525, O_CANCELLED=0.047031611410948346, A_CANCELLED=0.03315343099460293, O_DECLINED=0.026214340786430222, A_PREACCEPTED=0.014649190439475714, W_Beoordelen fraude=0.013878180416345412, O_SENT_BACK=0.006168080185042405, W_Wijzigen contractgegevens=0.002313030069390902};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.2;7734;662;318;163;-1.0;{W_Nabellen offertes=0.22023809523809523, O_SELECTED=0.19345238095238096, W_Completeren aanvraag=0.19047619047619047, A_FINALIZED=0.09598214285714286, O_SENT=0.07663690476190477, A_DECLINED=0.06994047619047619, O_CANCELLED=0.044642857142857144, A_CANCELLED=0.043154761904761904, O_DECLINED=0.03943452380952381, A_PREACCEPTED=0.014136904761904762, O_SENT_BACK=0.009672619047619048, W_Beoordelen fraude=0.002232142857142857};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.2;7612;661;301;163;-1.0;{W_Completeren aanvraag=0.2145377558221595, W_Nabellen offertes=0.20112914608327453, O_SELECTED=0.16443189837685251, A_FINALIZED=0.10162314749470713, A_DECLINED=0.08680310515172901, O_SENT=0.06492589978828511, O_DECLINED=0.05434015525758645, A_CANCELLED=0.04728299223712068, O_CANCELLED=0.04163726182074806, A_PREACCEPTED=0.011291460832745237, O_CREATED=0.007057163020465773, O_SENT_BACK=0.004940014114326041};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.2;8850;660;331;189;-1.0;{W_Nabellen offertes=0.2514767932489452, O_SELECTED=0.22025316455696203, A_FINALIZED=0.1248945147679325, A_DECLINED=0.11645569620253164, O_SENT=0.08270042194092828, O_DECLINED=0.05485232067510549, O_CANCELLED=0.048945147679324896, A_CANCELLED=0.04810126582278481, O_CREATED=0.02362869198312236, W_Beoordelen fraude=0.012658227848101266, W_Afhandelen leads=0.008438818565400843, O_SENT_BACK=0.007594936708860759};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.2;11077;662;323;191;-1.0;{W_Nabellen offertes=0.2636986301369863, W_Completeren aanvraag=0.20753424657534247, O_SELECTED=0.18972602739726027, A_FINALIZED=0.0773972602739726, O_SENT=0.06986301369863014, A_CANCELLED=0.05136986301369863, A_DECLINED=0.04589041095890411, O_CANCELLED=0.04315068493150685, O_DECLINED=0.024657534246575342, A_PREACCEPTED=0.018493150684931507, O_SENT_BACK=0.0061643835616438354, W_Beoordelen fraude=0.002054794520547945};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.2;10733;661;311;163;-1.0;{W_Nabellen offertes=0.21179624664879357, O_SELECTED=0.18498659517426275, W_Completeren aanvraag=0.16353887399463807, A_FINALIZED=0.08579088471849866, O_SENT=0.08445040214477212, A_DECLINED=0.06702412868632708, W_Afhandelen leads=0.058981233243967826, A_CANCELLED=0.03820375335120643, O_CANCELLED=0.03686327077747989, O_DECLINED=0.035522788203753354, A_PREACCEPTED=0.012064343163538873, W_Beoordelen fraude=0.010723860589812333, O_SENT_BACK=0.007372654155495978, W_Wijzigen contractgegevens=0.002680965147453083};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;7541;655;310;177;-1.0;{W_Nabellen offertes=0.2294543063773833, O_SELECTED=0.17882971729125574, W_Completeren aanvraag=0.17357001972386588, A_FINALIZED=0.09204470742932282, A_DECLINED=0.08086785009861933, O_SENT=0.07955292570677186, O_CANCELLED=0.045364891518737675, A_CANCELLED=0.040105193951347796, O_DECLINED=0.03879026955950033, W_Beoordelen fraude=0.015121630506245891, A_PREACCEPTED=0.013806706114398421, W_Afhandelen leads=0.007232084155161078, O_SENT_BACK=0.003287310979618672, W_Wijzigen contractgegevens=0.0019723865877712033};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;6053;654;311;196;-1.0;{W_Completeren aanvraag=0.20956995760145367, W_Nabellen offertes=0.20956995760145367, O_SELECTED=0.16777710478497881, A_DECLINED=0.07692307692307693, A_FINALIZED=0.07450030284675954, O_SENT=0.05693519079345851, W_Afhandelen leads=0.05572380375529982, O_CANCELLED=0.041792852816474865, A_CANCELLED=0.04118715929739552, O_DECLINED=0.04118715929739552, A_PREACCEPTED=0.014536644457904301, O_SENT_BACK=0.01029678982434888};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;6996;659;313;185;-1.0;{W_Nabellen offertes=0.21598968407479047, O_SELECTED=0.19600257898130238, W_Completeren aanvraag=0.19277885235332043, A_FINALIZED=0.07865892972275951, O_SENT=0.07736943907156674, A_DECLINED=0.059961315280464215, O_CANCELLED=0.052869116698903935, A_CANCELLED=0.047066408768536426, O_CREATED=0.029658284977433915, O_DECLINED=0.026434558349451968, A_PREACCEPTED=0.014184397163120567, O_SENT_BACK=0.009026434558349452};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;7514;660;323;191;-1.0;{W_Nabellen offertes=0.20565045992115638, W_Completeren aanvraag=0.18462549277266754, O_SELECTED=0.1727989487516426, A_FINALIZED=0.09592641261498029, A_DECLINED=0.08081471747700394, O_SENT=0.07555847568988174, O_CANCELLED=0.06307490144546649, A_CANCELLED=0.03679369250985545, O_DECLINED=0.035479632063074903, O_CREATED=0.026281208935611037, O_SENT_BACK=0.010512483574244415, A_PREACCEPTED=0.010512483574244415, W_Wijzigen contractgegevens=0.0019710906701708277};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;5366;654;301;172;-1.0;{W_Completeren aanvraag=0.21899362154500354, W_Nabellen offertes=0.21757618710134657, O_SELECTED=0.1785967399007796, A_FINALIZED=0.09425939050318922, O_SENT=0.08575478384124734, A_DECLINED=0.057406094968107724, O_CANCELLED=0.057406094968107724, A_CANCELLED=0.03543586109142452, O_DECLINED=0.022678951098511695, A_PREACCEPTED=0.013465627214741318, W_Beoordelen fraude=0.009213323883770375, O_SENT_BACK=0.007087172218284904, W_Wijzigen contractgegevens=0.002126151665485471};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;5448;657;317;178;-1.0;{W_Nabellen offertes=0.23244717109747784, W_Completeren aanvraag=0.19222903885480572, O_SELECTED=0.18200408997955012, A_FINALIZED=0.08929788684389911, O_SENT=0.070892978868439, A_DECLINED=0.06952965235173825, O_CANCELLED=0.05248807089297887, O_DECLINED=0.04430811179277437, A_CANCELLED=0.04158145875937287, A_PREACCEPTED=0.012951601908657124, O_SENT_BACK=0.010224948875255624, W_Beoordelen fraude=0.002044989775051125};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;4383;656;299;177;-1.0;{W_Completeren aanvraag=0.21579961464354527, W_Nabellen offertes=0.21001926782273603, O_SELECTED=0.15093127809890816, A_FINALIZED=0.1001926782273603, A_DECLINED=0.08156711624919717, O_SENT=0.06037251123956326, O_CANCELLED=0.05073859987154785, O_DECLINED=0.04945407835581246, A_CANCELLED=0.045600513808606295, O_CREATED=0.018625561978163133, A_PREACCEPTED=0.010276172125883108, O_SENT_BACK=0.006422607578676943};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;5441;653;331;210;-1.0;{W_Nabellen offertes=0.2737085582112567, O_SELECTED=0.20740169622205087, A_FINALIZED=0.12490362374710871, A_DECLINED=0.1110254433307633, O_SENT=0.07787201233616037, O_CANCELLED=0.059367771781033155, O_DECLINED=0.051657671549730146, A_CANCELLED=0.04626060138781804, O_CREATED=0.03469545104086353, O_SENT_BACK=0.006939090208172706, W_Beoordelen fraude=0.006168080185042405};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;7938;662;325;209;-1.0;{W_Nabellen offertes=0.2565872020075282, W_Completeren aanvraag=0.21580928481806774, O_SELECTED=0.1794228356336261, A_FINALIZED=0.07465495608531995, O_SENT=0.06838143036386449, O_CANCELLED=0.05520702634880803, A_CANCELLED=0.050188205771643665, A_DECLINED=0.04328732747804266, O_DECLINED=0.02258469259723965, A_PREACCEPTED=0.016938519447929738, O_SENT_BACK=0.012547051442910916, W_Beoordelen fraude=0.00439146800501882};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;7382;658;309;180;-1.0;{W_Nabellen offertes=0.21660649819494585, O_SELECTED=0.17749699157641396, W_Completeren aanvraag=0.17027677496991575, O_SENT=0.08303249097472924, A_FINALIZED=0.07882069795427196, W_Afhandelen leads=0.06438026474127558, A_DECLINED=0.06257521058965103, O_CANCELLED=0.0457280385078219, A_CANCELLED=0.03489771359807461, O_DECLINED=0.03429602888086643, O_SENT_BACK=0.012033694344163659, A_PREACCEPTED=0.01022864019253911, W_Beoordelen fraude=0.009626955475330927};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.2;2148;136;83;4;-1.0;{O_SELECTED=0.2916666666666667, O_SENT=0.1875, A_FINALIZED=0.10416666666666667, W_Nabellen offertes=0.10416666666666667, A_DECLINED=0.09027777777777778, W_Completeren aanvraag=0.08333333333333333, O_DECLINED=0.05555555555555555, A_PREACCEPTED=0.027777777777777776, W_Beoordelen fraude=0.020833333333333332, W_Wijzigen contractgegevens=0.020833333333333332, A_CANCELLED=0.006944444444444444, O_CANCELLED=0.006944444444444444};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.2;2545;134;72;0;-1.0;{O_SELECTED=0.25, W_Completeren aanvraag=0.1569767441860465, A_FINALIZED=0.13372093023255813, W_Nabellen offertes=0.13372093023255813, O_SENT=0.11627906976744186, A_DECLINED=0.09883720930232558, A_PREACCEPTED=0.05232558139534884, O_DECLINED=0.03488372093023256, A_CANCELLED=0.023255813953488372};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.2;2774;136;71;4;-1.0;{O_SELECTED=0.25547445255474455, A_FINALIZED=0.1386861313868613, W_Nabellen offertes=0.1386861313868613, W_Completeren aanvraag=0.13138686131386862, O_SENT=0.11678832116788321, A_DECLINED=0.10218978102189781, A_PREACCEPTED=0.043795620437956206, O_DECLINED=0.029197080291970802, A_CANCELLED=0.021897810218978103, O_CANCELLED=0.014598540145985401, O_CREATED=0.0072992700729927005};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.2;3855;133;81;1;-1.0;{O_SELECTED=0.24390243902439024, A_DECLINED=0.13821138211382114, O_SENT=0.13821138211382114, A_FINALIZED=0.10569105691056911, O_DECLINED=0.10569105691056911, W_Nabellen offertes=0.10569105691056911, A_CANCELLED=0.06504065040650407, W_Completeren aanvraag=0.04878048780487805, O_CANCELLED=0.032520325203252036, A_PREACCEPTED=0.016260162601626018};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.2;2480;134;64;3;-1.0;{O_SELECTED=0.21739130434782608, W_Completeren aanvraag=0.1565217391304348, A_FINALIZED=0.11304347826086956, W_Nabellen offertes=0.11304347826086956, O_SENT=0.10434782608695652, W_Beoordelen fraude=0.08695652173913043, A_DECLINED=0.06956521739130435, A_PREACCEPTED=0.05217391304347826, O_DECLINED=0.043478260869565216, A_CANCELLED=0.02608695652173913, O_CANCELLED=0.008695652173913044, W_Wijzigen contractgegevens=0.008695652173913044};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.2;2229;136;80;5;-1.0;{O_SELECTED=0.2589928057553957, A_FINALIZED=0.16546762589928057, W_Nabellen offertes=0.16546762589928057, A_DECLINED=0.1223021582733813, O_SENT=0.09352517985611511, W_Completeren aanvraag=0.07194244604316546, O_DECLINED=0.06474820143884892, A_CANCELLED=0.02877697841726619, A_PREACCEPTED=0.02158273381294964, O_CANCELLED=0.007194244604316547};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.2;2086;133;73;1;-1.0;{O_SELECTED=0.27906976744186046, O_SENT=0.16279069767441862, A_DECLINED=0.13178294573643412, A_FINALIZED=0.11627906976744186, W_Nabellen offertes=0.11627906976744186, O_DECLINED=0.07751937984496124, W_Completeren aanvraag=0.046511627906976744, A_CANCELLED=0.031007751937984496, O_CANCELLED=0.015503875968992248, A_PREACCEPTED=0.015503875968992248, O_SENT_BACK=0.007751937984496124};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.2;1941;134;79;7;-1.0;{O_SELECTED=0.27586206896551724, A_FINALIZED=0.1724137931034483, W_Nabellen offertes=0.1724137931034483, A_DECLINED=0.15517241379310345, O_SENT=0.10344827586206896, O_DECLINED=0.08620689655172414, A_CANCELLED=0.017241379310344827, O_CANCELLED=0.017241379310344827};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.2;2292;135;84;6;-1.0;{O_SELECTED=0.2191780821917808, W_Completeren aanvraag=0.18493150684931506, A_FINALIZED=0.136986301369863, W_Nabellen offertes=0.136986301369863, O_SENT=0.0821917808219178, A_DECLINED=0.07534246575342465, A_PREACCEPTED=0.0547945205479452, O_DECLINED=0.0410958904109589, A_CANCELLED=0.03424657534246575, W_Beoordelen fraude=0.02054794520547945, O_CANCELLED=0.0136986301369863};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.2;2778;136;84;2;-1.0;{O_SELECTED=0.31690140845070425, O_SENT=0.18309859154929578, A_FINALIZED=0.13380281690140844, W_Nabellen offertes=0.13380281690140844, A_DECLINED=0.07042253521126761, W_Completeren aanvraag=0.06338028169014084, A_CANCELLED=0.035211267605633804, O_DECLINED=0.035211267605633804, A_PREACCEPTED=0.02112676056338028, O_CANCELLED=0.007042253521126761};NONALIGNING_KNOWN;{}
