delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.01;0.9;0.01;0.2;296;246;25;3;2;-1.0;{Payment=0.6952380952380952, Insert Date Appeal to Prefecture=0.0761904761904762, Receive Result Appeal from Prefecture=0.047619047619047616, Send Appeal to Prefecture=0.0761904761904762, Notify Result Appeal to Offender=0.047619047619047616, Appeal to Judge=0.009523809523809525, Add penalty=0.009523809523809525, Insert Fine Notification=0.009523809523809525, Send Fine=0.02857142857142857};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;152;251;19;0;5;-1.0;{Payment=0.3548387096774194, Insert Date Appeal to Prefecture=0.25806451612903225, Receive Result Appeal from Prefecture=0.06451612903225806, Send Appeal to Prefecture=0.25806451612903225, Notify Result Appeal to Offender=0.03225806451612903, Send Fine=0.03225806451612903};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;52;250;21;0;6;-1.0;{Payment=0.42857142857142855, Insert Date Appeal to Prefecture=0.2571428571428571, Receive Result Appeal from Prefecture=0.02857142857142857, Send Appeal to Prefecture=0.2571428571428571, Send Fine=0.02857142857142857};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;226;269;23;1;3;-1.0;{Payment=0.4878048780487805, Insert Date Appeal to Prefecture=0.1951219512195122, Receive Result Appeal from Prefecture=0.04878048780487805, Send Appeal to Prefecture=0.17073170731707318, Notify Result Appeal to Offender=0.04878048780487805, Send Fine=0.04878048780487805};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;71;270;28;1;6;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.19444444444444445, Receive Result Appeal from Prefecture=0.027777777777777776, Send Appeal to Prefecture=0.16666666666666666, Notify Result Appeal to Offender=0.027777777777777776, Appeal to Judge=0.05555555555555555, Add penalty=0.027777777777777776};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;190;261;23;1;5;-1.0;{Payment=0.6973684210526315, Insert Date Appeal to Prefecture=0.07894736842105263, Receive Result Appeal from Prefecture=0.02631578947368421, Send Appeal to Prefecture=0.07894736842105263, Notify Result Appeal to Offender=0.02631578947368421, Appeal to Judge=0.013157894736842105, Add penalty=0.039473684210526314, Send Fine=0.039473684210526314};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;38;126;15;0;3;-1.0;{Payment=0.4375, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25, Send Fine=0.0625};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;43;128;23;0;6;-1.0;{Payment=0.2777777777777778, Insert Date Appeal to Prefecture=0.2222222222222222, Receive Result Appeal from Prefecture=0.1111111111111111, Send Appeal to Prefecture=0.2222222222222222, Notify Result Appeal to Offender=0.1111111111111111, Add penalty=0.05555555555555555};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;435;124;18;0;3;-1.0;{Payment=0.75, Send Fine=0.25};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;62;135;18;0;3;-1.0;{Payment=0.6428571428571429, Insert Date Appeal to Prefecture=0.14285714285714285, Send Appeal to Prefecture=0.14285714285714285, Send Fine=0.07142857142857142};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;32;127;25;3;0;-1.0;{Payment=0.6956521739130435, Insert Date Appeal to Prefecture=0.06521739130434782, Receive Result Appeal from Prefecture=0.043478260869565216, Send Appeal to Prefecture=0.06521739130434782, Notify Result Appeal to Offender=0.043478260869565216, Add penalty=0.021739130434782608, Insert Fine Notification=0.021739130434782608, Send Fine=0.043478260869565216};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;162;127;16;0;4;-1.0;{Payment=0.23529411764705882, Insert Date Appeal to Prefecture=0.29411764705882354, Receive Result Appeal from Prefecture=0.11764705882352941, Send Appeal to Prefecture=0.29411764705882354, Notify Result Appeal to Offender=0.058823529411764705};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;27;127;17;0;5;-1.0;{Payment=0.35714285714285715, Insert Date Appeal to Prefecture=0.2857142857142857, Receive Result Appeal from Prefecture=0.07142857142857142, Send Appeal to Prefecture=0.2857142857142857};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;30;130;24;1;6;-1.0;{Payment=0.7368421052631579, Insert Date Appeal to Prefecture=0.15789473684210525, Send Appeal to Prefecture=0.10526315789473684};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;123;129;22;1;3;-1.0;{Payment=0.6, Insert Date Appeal to Prefecture=0.2, Send Appeal to Prefecture=0.2};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;28;123;20;1;3;-1.0;{Payment=0.6, Insert Date Appeal to Prefecture=0.14285714285714285, Receive Result Appeal from Prefecture=0.02857142857142857, Send Appeal to Prefecture=0.14285714285714285, Notify Result Appeal to Offender=0.02857142857142857, Add penalty=0.05714285714285714};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;126;74;17;0;3;-1.0;{Payment=0.5384615384615384, Insert Date Appeal to Prefecture=0.23076923076923078, Send Appeal to Prefecture=0.23076923076923078};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;250;75;19;0;2;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;27;73;15;0;2;-1.0;{Payment=0.5, Send Fine=0.5};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;292;73;18;0;2;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;116;77;26;3;0;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;420;73;17;0;4;-1.0;{Payment=0.21428571428571427, Insert Date Appeal to Prefecture=0.2857142857142857, Receive Result Appeal from Prefecture=0.14285714285714285, Send Appeal to Prefecture=0.2857142857142857, Notify Result Appeal to Offender=0.07142857142857142};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;32;73;16;0;4;-1.0;{Payment=0.25, Insert Date Appeal to Prefecture=0.3333333333333333, Receive Result Appeal from Prefecture=0.08333333333333333, Send Appeal to Prefecture=0.3333333333333333};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;257;74;21;1;1;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;109;71;15;0;1;-1.0;{Payment=0.6, Insert Date Appeal to Prefecture=0.2, Send Appeal to Prefecture=0.2};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;228;74;17;0;4;-1.0;{Payment=0.14285714285714285, Insert Date Appeal to Prefecture=0.2857142857142857, Receive Result Appeal from Prefecture=0.07142857142857142, Send Appeal to Prefecture=0.2857142857142857, Notify Result Appeal to Offender=0.07142857142857142, Add penalty=0.14285714285714285};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;346;53;15;0;3;-1.0;{Payment=0.45454545454545453, Insert Date Appeal to Prefecture=0.2727272727272727, Send Appeal to Prefecture=0.2727272727272727};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;130;54;16;0;0;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;91;56;16;0;2;-1.0;{Send Fine=1.0};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;194;52;16;0;2;-1.0;{Payment=0.42857142857142855, Insert Date Appeal to Prefecture=0.2857142857142857, Send Appeal to Prefecture=0.2857142857142857};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;52;54;16;3;0;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;22;51;17;0;4;-1.0;{Payment=0.2857142857142857, Insert Date Appeal to Prefecture=0.2857142857142857, Receive Result Appeal from Prefecture=0.14285714285714285, Send Appeal to Prefecture=0.2857142857142857};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;18;55;17;0;4;-1.0;{Payment=0.42857142857142855, Insert Date Appeal to Prefecture=0.2857142857142857, Send Appeal to Prefecture=0.2857142857142857};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;16;52;19;2;0;-1.0;{Payment=0.875, Insert Date Appeal to Prefecture=0.0625, Send Appeal to Prefecture=0.0625};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;272;54;14;0;2;-1.0;{Payment=0.42857142857142855, Insert Date Appeal to Prefecture=0.2857142857142857, Send Appeal to Prefecture=0.2857142857142857};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;18;54;17;1;0;-1.0;{Payment=0.46153846153846156, Insert Date Appeal to Prefecture=0.23076923076923078, Send Appeal to Prefecture=0.23076923076923078, Add penalty=0.07692307692307693};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;48;70;14;0;2;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;100;64;17;0;0;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;37;69;16;0;1;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;17;62;18;0;2;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;49;60;16;3;0;-1.0;{Payment=0.8333333333333334, Insert Date Appeal to Prefecture=0.041666666666666664, Receive Result Appeal from Prefecture=0.041666666666666664, Send Appeal to Prefecture=0.041666666666666664, Notify Result Appeal to Offender=0.041666666666666664};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;244;61;16;0;4;-1.0;{Payment=0.375, Insert Date Appeal to Prefecture=0.25, Receive Result Appeal from Prefecture=0.125, Send Appeal to Prefecture=0.25};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;167;61;15;0;4;-1.0;{Payment=0.3333333333333333, Insert Date Appeal to Prefecture=0.3333333333333333, Send Appeal to Prefecture=0.3333333333333333};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;90;62;17;1;0;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;163;60;12;0;1;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;190;62;17;1;1;-1.0;{Payment=0.6, Insert Date Appeal to Prefecture=0.2, Send Appeal to Prefecture=0.2};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;69;45;13;0;1;-1.0;{Payment=0.45454545454545453, Insert Date Appeal to Prefecture=0.2727272727272727, Send Appeal to Prefecture=0.2727272727272727};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;205;43;13;0;0;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;24;36;12;0;0;-1.0;{Send Fine=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;111;35;16;0;2;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;71;44;17;3;0;-1.0;{Payment=0.7647058823529411, Insert Date Appeal to Prefecture=0.058823529411764705, Receive Result Appeal from Prefecture=0.058823529411764705, Send Appeal to Prefecture=0.058823529411764705, Notify Result Appeal to Offender=0.058823529411764705};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;12;39;15;0;3;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;175;36;14;0;2;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;97;35;15;1;0;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;44;36;16;0;2;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;85;39;15;1;0;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;38;35;13;1;1;-1.0;{Payment=0.5555555555555556, Insert Date Appeal to Prefecture=0.2222222222222222, Send Appeal to Prefecture=0.2222222222222222};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;10;26;12;0;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;10;25;9;0;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;100;23;14;0;2;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;11;27;14;1;0;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;12;29;13;0;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;128;27;12;0;1;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;11;27;15;1;0;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;14;26;15;0;1;-1.0;{Payment=0.3333333333333333, Insert Date Appeal to Prefecture=0.3333333333333333, Send Appeal to Prefecture=0.3333333333333333};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;23;28;13;0;0;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;211;633;24;5;5;-1.0;{Payment=0.3829787234042553, Insert Date Appeal to Prefecture=0.23404255319148937, Receive Result Appeal from Prefecture=0.06382978723404255, Send Appeal to Prefecture=0.2127659574468085, Notify Result Appeal to Offender=0.06382978723404255, Appeal to Judge=0.031914893617021274, Send Fine=0.010638297872340425};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;165;666;28;4;8;-1.0;{Payment=0.4318181818181818, Insert Date Appeal to Prefecture=0.19318181818181818, Receive Result Appeal from Prefecture=0.056818181818181816, Send Appeal to Prefecture=0.19318181818181818, Notify Result Appeal to Offender=0.056818181818181816, Add penalty=0.022727272727272728, Insert Fine Notification=0.011363636363636364, Send for Credit Collection=0.011363636363636364, Send Fine=0.022727272727272728};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;363;659;31;7;6;-1.0;{Payment=0.37209302325581395, Insert Date Appeal to Prefecture=0.23255813953488372, Receive Result Appeal from Prefecture=0.05813953488372093, Send Appeal to Prefecture=0.23255813953488372, Notify Result Appeal to Offender=0.03488372093023256, Appeal to Judge=0.011627906976744186, Add penalty=0.011627906976744186, Insert Fine Notification=0.011627906976744186, Send Fine=0.03488372093023256};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;127;658;26;3;2;-1.0;{Payment=0.6056338028169014, Insert Date Appeal to Prefecture=0.16901408450704225, Receive Result Appeal from Prefecture=0.014084507042253521, Send Appeal to Prefecture=0.16901408450704225, Notify Result Appeal to Offender=0.014084507042253521, Appeal to Judge=0.014084507042253521, Send Fine=0.014084507042253521};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;343;652;36;9;1;-1.0;{Payment=0.71900826446281, Insert Date Appeal to Prefecture=0.09917355371900827, Receive Result Appeal from Prefecture=0.02066115702479339, Send Appeal to Prefecture=0.09917355371900827, Notify Result Appeal to Offender=0.02066115702479339, Appeal to Judge=0.01652892561983471, Add penalty=0.004132231404958678, Insert Fine Notification=0.004132231404958678, Send Fine=0.01652892561983471};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;152;654;29;3;10;-1.0;{Payment=0.391304347826087, Insert Date Appeal to Prefecture=0.1956521739130435, Receive Result Appeal from Prefecture=0.043478260869565216, Send Appeal to Prefecture=0.1956521739130435, Notify Result Appeal to Offender=0.021739130434782608, Add penalty=0.03260869565217391, Insert Fine Notification=0.03260869565217391, Send Fine=0.08695652173913043};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;356;657;31;4;10;-1.0;{Payment=0.5053763440860215, Insert Date Appeal to Prefecture=0.21505376344086022, Receive Result Appeal from Prefecture=0.043010752688172046, Send Appeal to Prefecture=0.1935483870967742, Notify Result Appeal to Offender=0.010752688172043012, Appeal to Judge=0.010752688172043012, Send Fine=0.021505376344086023};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;132;656;31;6;5;-1.0;{Payment=0.4842105263157895, Insert Date Appeal to Prefecture=0.17894736842105263, Receive Result Appeal from Prefecture=0.05263157894736842, Send Appeal to Prefecture=0.16842105263157894, Notify Result Appeal to Offender=0.05263157894736842, Appeal to Judge=0.031578947368421054, Send for Credit Collection=0.010526315789473684, Send Fine=0.021052631578947368};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;575;650;27;5;5;-1.0;{Payment=0.5333333333333333, Insert Date Appeal to Prefecture=0.2, Receive Result Appeal from Prefecture=0.02666666666666667, Send Appeal to Prefecture=0.18666666666666668, Notify Result Appeal to Offender=0.02666666666666667, Appeal to Judge=0.02666666666666667};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;321;660;28;8;3;-1.0;{Payment=0.6804123711340206, Insert Date Appeal to Prefecture=0.13402061855670103, Receive Result Appeal from Prefecture=0.02577319587628866, Send Appeal to Prefecture=0.0979381443298969, Notify Result Appeal to Offender=0.030927835051546393, Appeal to Judge=0.005154639175257732, Add penalty=0.005154639175257732, Send for Credit Collection=0.005154639175257732, Send Fine=0.015463917525773196};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;393;657;26;7;1;-1.0;{Payment=0.41414141414141414, Insert Date Appeal to Prefecture=0.2222222222222222, Receive Result Appeal from Prefecture=0.06060606060606061, Send Appeal to Prefecture=0.20202020202020202, Notify Result Appeal to Offender=0.06060606060606061, Appeal to Judge=0.030303030303030304, Send Fine=0.010101010101010102};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;333;633;28;8;2;-1.0;{Payment=0.41237113402061853, Insert Date Appeal to Prefecture=0.23711340206185566, Receive Result Appeal from Prefecture=0.07216494845360824, Send Appeal to Prefecture=0.17525773195876287, Notify Result Appeal to Offender=0.07216494845360824, Send for Credit Collection=0.010309278350515464, Send Fine=0.020618556701030927};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;552;625;31;7;5;-1.0;{Payment=0.37209302325581395, Insert Date Appeal to Prefecture=0.23255813953488372, Receive Result Appeal from Prefecture=0.05813953488372093, Send Appeal to Prefecture=0.23255813953488372, Notify Result Appeal to Offender=0.03488372093023256, Appeal to Judge=0.011627906976744186, Add penalty=0.011627906976744186, Insert Fine Notification=0.011627906976744186, Send Fine=0.03488372093023256};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;218;657;27;5;3;-1.0;{Payment=0.6111111111111112, Insert Date Appeal to Prefecture=0.16666666666666666, Receive Result Appeal from Prefecture=0.013888888888888888, Send Appeal to Prefecture=0.16666666666666666, Notify Result Appeal to Offender=0.013888888888888888, Appeal to Judge=0.013888888888888888, Send Fine=0.013888888888888888};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;259;657;31;10;0;-1.0;{Payment=0.7131147540983607, Insert Date Appeal to Prefecture=0.09836065573770492, Receive Result Appeal from Prefecture=0.020491803278688523, Send Appeal to Prefecture=0.09836065573770492, Notify Result Appeal to Offender=0.020491803278688523, Appeal to Judge=0.01639344262295082, Add penalty=0.012295081967213115, Insert Fine Notification=0.004098360655737705, Send Fine=0.01639344262295082};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;183;656;27;7;4;-1.0;{Payment=0.34951456310679613, Insert Date Appeal to Prefecture=0.24271844660194175, Receive Result Appeal from Prefecture=0.06796116504854369, Send Appeal to Prefecture=0.22330097087378642, Notify Result Appeal to Offender=0.04854368932038835, Appeal to Judge=0.02912621359223301, Add penalty=0.019417475728155338, Send Fine=0.019417475728155338};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;420;657;25;7;3;-1.0;{Payment=0.5339805825242718, Insert Date Appeal to Prefecture=0.1941747572815534, Receive Result Appeal from Prefecture=0.038834951456310676, Send Appeal to Prefecture=0.1941747572815534, Notify Result Appeal to Offender=0.009708737864077669, Appeal to Judge=0.009708737864077669, Send Fine=0.019417475728155338};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;857;666;27;10;0;-1.0;{Payment=0.7634854771784232, Insert Date Appeal to Prefecture=0.1037344398340249, Receive Result Appeal from Prefecture=0.02074688796680498, Send Appeal to Prefecture=0.06639004149377593, Notify Result Appeal to Offender=0.02074688796680498, Appeal to Judge=0.012448132780082987, Send for Credit Collection=0.004149377593360996, Send Fine=0.008298755186721992};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;566;657;25;7;2;-1.0;{Payment=0.5128205128205128, Insert Date Appeal to Prefecture=0.19230769230769232, Receive Result Appeal from Prefecture=0.02564102564102564, Send Appeal to Prefecture=0.1794871794871795, Notify Result Appeal to Offender=0.02564102564102564, Appeal to Judge=0.05128205128205128, Send for Credit Collection=0.01282051282051282};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;646;663;24;10;0;-1.0;{Payment=0.720164609053498, Insert Date Appeal to Prefecture=0.1111111111111111, Receive Result Appeal from Prefecture=0.024691358024691357, Send Appeal to Prefecture=0.09053497942386832, Notify Result Appeal to Offender=0.02880658436213992, Appeal to Judge=0.00411522633744856, Add penalty=0.00411522633744856, Send for Credit Collection=0.00411522633744856, Send Fine=0.012345679012345678};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;356;658;22;0;12;-1.0;{Payment=0.36363636363636365, Insert Date Appeal to Prefecture=0.2159090909090909, Receive Result Appeal from Prefecture=0.056818181818181816, Send Appeal to Prefecture=0.2159090909090909, Notify Result Appeal to Offender=0.056818181818181816, Appeal to Judge=0.022727272727272728, Add penalty=0.022727272727272728, Insert Fine Notification=0.011363636363636364, Send Fine=0.03409090909090909};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;600;649;31;0;17;-1.0;{Payment=0.43373493975903615, Insert Date Appeal to Prefecture=0.20481927710843373, Receive Result Appeal from Prefecture=0.060240963855421686, Send Appeal to Prefecture=0.20481927710843373, Notify Result Appeal to Offender=0.060240963855421686, Add penalty=0.012048192771084338, Send Fine=0.024096385542168676};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;775;657;32;1;19;-1.0;{Payment=0.3163265306122449, Insert Date Appeal to Prefecture=0.20408163265306123, Receive Result Appeal from Prefecture=0.05102040816326531, Send Appeal to Prefecture=0.20408163265306123, Notify Result Appeal to Offender=0.030612244897959183, Appeal to Judge=0.01020408163265306, Add penalty=0.02040816326530612, Insert Fine Notification=0.01020408163265306, Send Fine=0.15306122448979592};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;275;656;24;1;12;-1.0;{Payment=0.5384615384615384, Insert Date Appeal to Prefecture=0.18461538461538463, Receive Result Appeal from Prefecture=0.015384615384615385, Send Appeal to Prefecture=0.18461538461538463, Notify Result Appeal to Offender=0.015384615384615385, Appeal to Judge=0.015384615384615385, Add penalty=0.03076923076923077, Send Fine=0.015384615384615385};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;605;654;25;8;9;-1.0;{Payment=0.71900826446281, Insert Date Appeal to Prefecture=0.09917355371900827, Receive Result Appeal from Prefecture=0.02066115702479339, Send Appeal to Prefecture=0.09917355371900827, Notify Result Appeal to Offender=0.02066115702479339, Appeal to Judge=0.01652892561983471, Add penalty=0.004132231404958678, Insert Fine Notification=0.004132231404958678, Send Fine=0.01652892561983471};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;623;658;27;0;17;-1.0;{Payment=0.358695652173913, Insert Date Appeal to Prefecture=0.1956521739130435, Receive Result Appeal from Prefecture=0.043478260869565216, Send Appeal to Prefecture=0.1956521739130435, Notify Result Appeal to Offender=0.021739130434782608, Add penalty=0.06521739130434782, Insert Fine Notification=0.03260869565217391, Send Fine=0.08695652173913043};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;1214;656;27;2;13;-1.0;{Payment=0.5111111111111111, Insert Date Appeal to Prefecture=0.2, Receive Result Appeal from Prefecture=0.044444444444444446, Send Appeal to Prefecture=0.2, Notify Result Appeal to Offender=0.011111111111111112, Appeal to Judge=0.011111111111111112, Send Fine=0.022222222222222223};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;728;654;30;1;18;-1.0;{Payment=0.4782608695652174, Insert Date Appeal to Prefecture=0.17391304347826086, Receive Result Appeal from Prefecture=0.043478260869565216, Send Appeal to Prefecture=0.16304347826086957, Notify Result Appeal to Offender=0.043478260869565216, Appeal to Judge=0.021739130434782608, Add penalty=0.021739130434782608, Insert Fine Notification=0.010869565217391304, Send Fine=0.043478260869565216};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;585;648;31;1;12;-1.0;{Payment=0.4714285714285714, Insert Date Appeal to Prefecture=0.21428571428571427, Receive Result Appeal from Prefecture=0.02857142857142857, Send Appeal to Prefecture=0.2, Notify Result Appeal to Offender=0.02857142857142857, Appeal to Judge=0.02857142857142857, Add penalty=0.02857142857142857};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;585;657;27;2;14;-1.0;{Payment=0.6647727272727273, Insert Date Appeal to Prefecture=0.11931818181818182, Receive Result Appeal from Prefecture=0.03409090909090909, Send Appeal to Prefecture=0.11363636363636363, Notify Result Appeal to Offender=0.028409090909090908, Appeal to Judge=0.005681818181818182, Add penalty=0.017045454545454544, Send Fine=0.017045454545454544};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;635;381;20;0;10;-1.0;{Payment=0.41509433962264153, Insert Date Appeal to Prefecture=0.20754716981132076, Receive Result Appeal from Prefecture=0.05660377358490566, Send Appeal to Prefecture=0.20754716981132076, Notify Result Appeal to Offender=0.05660377358490566, Appeal to Judge=0.018867924528301886, Add penalty=0.018867924528301886, Send Fine=0.018867924528301886};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;392;381;28;0;18;-1.0;{Payment=0.4, Insert Date Appeal to Prefecture=0.2, Receive Result Appeal from Prefecture=0.08, Send Appeal to Prefecture=0.2, Notify Result Appeal to Offender=0.08, Add penalty=0.02, Send Fine=0.02};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;72;382;25;1;15;-1.0;{Payment=0.30612244897959184, Insert Date Appeal to Prefecture=0.16326530612244897, Receive Result Appeal from Prefecture=0.04081632653061224, Send Appeal to Prefecture=0.16326530612244897, Notify Result Appeal to Offender=0.04081632653061224, Add penalty=0.04081632653061224, Insert Fine Notification=0.02040816326530612, Send Fine=0.22448979591836735};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;132;391;21;0;11;-1.0;{Payment=0.7333333333333333, Insert Date Appeal to Prefecture=0.1, Send Appeal to Prefecture=0.1, Appeal to Judge=0.03333333333333333, Send Fine=0.03333333333333333};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;219;381;22;4;7;-1.0;{Payment=0.6911764705882353, Insert Date Appeal to Prefecture=0.09558823529411764, Receive Result Appeal from Prefecture=0.03676470588235294, Send Appeal to Prefecture=0.09558823529411764, Notify Result Appeal to Offender=0.03676470588235294, Appeal to Judge=0.007352941176470588, Add penalty=0.007352941176470588, Insert Fine Notification=0.007352941176470588, Send Fine=0.022058823529411766};NONALIGNING_ALL;{}
