delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.1;0.99;0.01;0.2;14;58;16;3;1;-1.0;{Receive Result Appeal from Prefecture=0.025, Add penalty=0.075, DUMMY=0.9};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;13;59;16;2;0;-1.0;{Add penalty=0.02564102564102564, DUMMY=0.9743589743589743};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;14;60;15;1;0;-1.0;{Add penalty=0.05128205128205128, DUMMY=0.9487179487179487};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;15;60;16;2;0;-1.0;{Insert Date Appeal to Prefecture=0.022222222222222223, Send Appeal to Prefecture=0.022222222222222223, Add penalty=0.044444444444444446, DUMMY=0.9111111111111111};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;10;35;13;0;1;-1.0;{Add penalty=0.06666666666666667, DUMMY=0.9333333333333333};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;10;35;12;0;0;-1.0;{Add penalty=0.05555555555555555, DUMMY=0.9444444444444444};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;10;37;14;0;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;10;36;15;0;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;58;35;13;1;0;-1.0;{Add penalty=0.047619047619047616, DUMMY=0.9523809523809523};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;10;36;14;1;2;-1.0;{Receive Result Appeal from Prefecture=0.045454545454545456, Add penalty=0.09090909090909091, DUMMY=0.8636363636363636};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;10;36;14;2;0;-1.0;{Add penalty=0.041666666666666664, DUMMY=0.9583333333333334};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;10;35;16;1;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;9;37;13;1;0;-1.0;{Add penalty=0.045454545454545456, DUMMY=0.9545454545454546};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;10;36;14;1;0;-1.0;{Add penalty=0.08, DUMMY=0.92};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;8;27;12;0;0;-1.0;{Add penalty=0.1, DUMMY=0.9};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;8;27;13;0;0;-1.0;{Add penalty=0.08333333333333333, DUMMY=0.9166666666666666};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;62;24;12;0;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;9;28;16;1;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;9;28;15;1;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;64;25;13;0;2;-1.0;{Receive Result Appeal from Prefecture=0.058823529411764705, Add penalty=0.11764705882352941, DUMMY=0.8235294117647058};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;9;26;14;1;1;-1.0;{Add penalty=0.05555555555555555, DUMMY=0.9444444444444444};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;9;26;15;0;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;58;25;16;1;0;-1.0;{Add penalty=0.07692307692307693, DUMMY=0.9230769230769231};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;9;29;13;0;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;112;657;22;8;0;-1.0;{Add penalty=0.04589371980676329, DUMMY=0.9516908212560387, Insert Fine Notification=0.0024154589371980675};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;108;649;28;10;0;-1.0;{Payment=0.0024630541871921183, Add penalty=0.03940886699507389, DUMMY=0.9556650246305419, Insert Fine Notification=0.0024630541871921183};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;111;657;30;12;0;-1.0;{Add penalty=0.04708520179372197, DUMMY=0.9506726457399103, Insert Fine Notification=0.002242152466367713};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;112;656;24;6;0;-1.0;{Add penalty=0.030612244897959183, DUMMY=0.9693877551020408};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;160;657;31;10;0;-1.0;{Appeal to Judge=0.0022988505747126436, Add penalty=0.05747126436781609, DUMMY=0.9356321839080459, Insert Fine Notification=0.004597701149425287};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;112;657;26;10;1;-1.0;{Insert Date Appeal to Prefecture=0.002398081534772182, Receive Result Appeal from Prefecture=0.009592326139088728, Send Appeal to Prefecture=0.002398081534772182, Add penalty=0.05275779376498801, DUMMY=0.9328537170263789};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;161;637;26;10;0;-1.0;{Payment=0.004761904761904762, Receive Result Appeal from Prefecture=0.004761904761904762, Appeal to Judge=0.002380952380952381, Add penalty=0.0380952380952381, DUMMY=0.95};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;111;659;32;10;0;-1.0;{Send Appeal to Prefecture=0.0048543689320388345, Add penalty=0.03640776699029126, DUMMY=0.9587378640776699};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;185;648;25;9;0;-1.0;{Send Appeal to Prefecture=0.007177033492822967, Add penalty=0.03588516746411483, DUMMY=0.9569377990430622};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;124;656;27;9;0;-1.0;{Insert Date Appeal to Prefecture=0.017937219730941704, Receive Result Appeal from Prefecture=0.004484304932735426, Send Appeal to Prefecture=0.002242152466367713, Add penalty=0.04484304932735426, DUMMY=0.9304932735426009};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;122;656;23;8;0;-1.0;{Add penalty=0.04589371980676329, DUMMY=0.9516908212560387, Insert Fine Notification=0.0024154589371980675};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;115;657;30;10;0;-1.0;{Payment=0.0024630541871921183, Add penalty=0.03940886699507389, DUMMY=0.9556650246305419, Insert Fine Notification=0.0024630541871921183};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;115;658;30;12;0;-1.0;{Add penalty=0.04708520179372197, DUMMY=0.9506726457399103, Insert Fine Notification=0.002242152466367713};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;115;656;24;7;0;-1.0;{Add penalty=0.030612244897959183, DUMMY=0.9693877551020408};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;192;657;29;10;0;-1.0;{Appeal to Judge=0.0022988505747126436, Add penalty=0.05747126436781609, DUMMY=0.9356321839080459, Insert Fine Notification=0.004597701149425287};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;118;657;27;10;0;-1.0;{Insert Date Appeal to Prefecture=0.002398081534772182, Receive Result Appeal from Prefecture=0.009592326139088728, Send Appeal to Prefecture=0.002398081534772182, Add penalty=0.05275779376498801, DUMMY=0.9328537170263789};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;179;635;25;10;0;-1.0;{Payment=0.00477326968973747, Receive Result Appeal from Prefecture=0.00477326968973747, Appeal to Judge=0.002386634844868735, Add penalty=0.03818615751789976, DUMMY=0.9498806682577565};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;113;661;30;10;0;-1.0;{Send Appeal to Prefecture=0.004830917874396135, Add penalty=0.036231884057971016, DUMMY=0.9589371980676329};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;170;656;27;10;0;-1.0;{Send Appeal to Prefecture=0.007177033492822967, Add penalty=0.03588516746411483, DUMMY=0.9569377990430622};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;112;646;28;9;0;-1.0;{Insert Date Appeal to Prefecture=0.017937219730941704, Receive Result Appeal from Prefecture=0.004484304932735426, Send Appeal to Prefecture=0.002242152466367713, Add penalty=0.04484304932735426, DUMMY=0.9304932735426009};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;160;656;25;10;3;-1.0;{Add penalty=0.043373493975903614, DUMMY=0.9542168674698795, Insert Fine Notification=0.0024096385542168677};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;115;657;27;12;3;-1.0;{Payment=0.018461538461538463, Add penalty=0.012307692307692308, DUMMY=0.9661538461538461, Insert Fine Notification=0.003076923076923077};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;256;657;29;17;0;-1.0;{DUMMY=0.9970326409495549, Insert Fine Notification=0.002967359050445104};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;108;657;20;11;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;191;626;29;15;1;-1.0;{Add penalty=0.002544529262086514, DUMMY=0.9923664122137404, Insert Fine Notification=0.005089058524173028};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;109;656;26;12;4;-1.0;{Receive Result Appeal from Prefecture=0.009685230024213076, Add penalty=0.048426150121065374, DUMMY=0.9418886198547215};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;233;655;24;11;3;-1.0;{Receive Result Appeal from Prefecture=0.009569377990430622, Add penalty=0.03827751196172249, DUMMY=0.9521531100478469};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;115;640;31;16;0;-1.0;{Appeal to Judge=0.00949367088607595, Add penalty=0.0031645569620253164, DUMMY=0.9873417721518988};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;179;656;25;9;3;-1.0;{Send Appeal to Prefecture=0.0024330900243309003, Add penalty=0.0267639902676399, DUMMY=0.9708029197080292};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;114;620;26;16;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;66;381;21;7;2;-1.0;{Add penalty=0.03643724696356275, DUMMY=0.9595141700404858, Insert Fine Notification=0.004048582995951417};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;67;381;24;10;2;-1.0;{Payment=0.015789473684210527, Add penalty=0.015789473684210527, DUMMY=0.968421052631579};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;66;380;21;12;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;70;373;18;9;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;70;381;22;9;1;-1.0;{Add penalty=0.004464285714285714, DUMMY=0.9955357142857143};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;135;381;22;8;4;-1.0;{Receive Result Appeal from Prefecture=0.004273504273504274, Add penalty=0.05555555555555555, DUMMY=0.9401709401709402};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;70;381;23;8;2;-1.0;{Receive Result Appeal from Prefecture=0.011673151750972763, Add penalty=0.04669260700389105, DUMMY=0.9416342412451362};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;70;374;25;13;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;67;380;24;9;3;-1.0;{Send Appeal to Prefecture=0.00398406374501992, Add penalty=0.0398406374501992, DUMMY=0.9561752988047809};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;64;359;23;14;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;47;268;16;3;2;-1.0;{Add penalty=0.023391812865497075, DUMMY=0.9766081871345029};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;46;269;20;8;2;-1.0;{Payment=0.007575757575757576, Add penalty=0.022727272727272728, DUMMY=0.9696969696969697};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;49;268;23;10;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;49;269;16;7;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;47;268;22;9;1;-1.0;{Add penalty=0.006097560975609756, DUMMY=0.9939024390243902};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;48;267;18;6;1;-1.0;{Receive Result Appeal from Prefecture=0.00641025641025641, Add penalty=0.05128205128205128, DUMMY=0.9423076923076923};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;48;268;19;6;1;-1.0;{Receive Result Appeal from Prefecture=0.005780346820809248, Add penalty=0.046242774566473986, DUMMY=0.9479768786127167};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;50;268;23;10;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;47;265;22;8;2;-1.0;{Send Appeal to Prefecture=0.00558659217877095, Add penalty=0.027932960893854747, DUMMY=0.9664804469273743};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;99;244;22;10;0;-1.0;{Insert Date Appeal to Prefecture=0.006060606060606061, Send Appeal to Prefecture=0.006060606060606061, DUMMY=0.9878787878787879};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;25;127;15;2;2;-1.0;{Add penalty=0.037037037037037035, DUMMY=0.9629629629629629};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;26;127;19;7;1;-1.0;{Add penalty=0.029411764705882353, DUMMY=0.9705882352941176};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;29;127;15;6;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;28;127;16;6;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;27;127;19;7;0;-1.0;{Add penalty=0.0125, DUMMY=0.9875};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;27;128;17;4;3;-1.0;{Receive Result Appeal from Prefecture=0.013333333333333334, Add penalty=0.06666666666666667, DUMMY=0.92};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;26;127;17;4;1;-1.0;{Receive Result Appeal from Prefecture=0.011627906976744186, Add penalty=0.046511627906976744, DUMMY=0.9418604651162791};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;86;127;22;7;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;25;128;19;4;1;-1.0;{Add penalty=0.022727272727272728, DUMMY=0.9772727272727273};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;24;122;18;9;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;17;73;15;3;1;-1.0;{Add penalty=0.04081632653061224, DUMMY=0.9591836734693877};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;17;74;19;5;0;-1.0;{Add penalty=0.05263157894736842, DUMMY=0.9473684210526315};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;16;73;16;5;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;61;74;15;7;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;16;76;19;5;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;18;72;17;4;3;-1.0;{Receive Result Appeal from Prefecture=0.022727272727272728, Add penalty=0.09090909090909091, DUMMY=0.8863636363636364};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;17;73;17;2;2;-1.0;{Receive Result Appeal from Prefecture=0.02, Add penalty=0.08, DUMMY=0.9};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;16;73;18;5;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;15;73;13;1;0;-1.0;{Add penalty=0.04, DUMMY=0.96};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;18;75;17;7;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;13;53;13;1;2;-1.0;{Add penalty=0.05263157894736842, DUMMY=0.9473684210526315};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;13;54;15;3;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;13;52;15;5;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;13;52;14;3;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;13;52;17;5;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;13;52;16;3;2;-1.0;{Receive Result Appeal from Prefecture=0.03225806451612903, Add penalty=0.0967741935483871, DUMMY=0.8709677419354839};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;13;53;14;2;2;-1.0;{Add penalty=0.0625, DUMMY=0.9375};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;12;52;16;5;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;13;51;13;1;0;-1.0;{Add penalty=0.058823529411764705, DUMMY=0.9411764705882353};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;12;51;15;5;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;14;62;14;2;2;-1.0;{Add penalty=0.045454545454545456, DUMMY=0.9545454545454546};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;14;62;16;3;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;15;60;15;5;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;14;61;14;4;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;71;61;17;5;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;14;59;17;4;2;-1.0;{Receive Result Appeal from Prefecture=0.027777777777777776, Add penalty=0.08333333333333333, DUMMY=0.8888888888888888};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;15;60;15;2;2;-1.0;{Receive Result Appeal from Prefecture=0.025, Add penalty=0.075, DUMMY=0.9};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;15;60;17;4;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;14;60;14;1;0;-1.0;{Add penalty=0.05128205128205128, DUMMY=0.9487179487179487};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;14;60;16;4;1;-1.0;{Insert Date Appeal to Prefecture=0.024390243902439025, Send Appeal to Prefecture=0.024390243902439025, DUMMY=0.9512195121951219};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;10;36;12;0;2;-1.0;{Add penalty=0.06666666666666667, DUMMY=0.9333333333333333};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;68;36;15;2;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;12;35;13;3;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;10;34;14;4;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;11;36;14;3;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;10;35;13;0;2;-1.0;{Receive Result Appeal from Prefecture=0.045454545454545456, Add penalty=0.09090909090909091, DUMMY=0.8636363636363636};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;11;36;14;2;0;-1.0;{Add penalty=0.041666666666666664, DUMMY=0.9583333333333334};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;82;35;15;1;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;10;38;14;1;0;-1.0;{Add penalty=0.043478260869565216, DUMMY=0.9565217391304348};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;9;36;13;3;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;78;26;12;0;1;-1.0;{Add penalty=0.09523809523809523, DUMMY=0.9047619047619048};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;9;25;12;2;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;9;25;11;1;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;8;24;13;3;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;8;24;13;3;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;8;26;12;0;2;-1.0;{Add penalty=0.07142857142857142, DUMMY=0.9285714285714286};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;8;24;14;1;1;-1.0;{Add penalty=0.058823529411764705, DUMMY=0.9411764705882353};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;9;26;14;1;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;9;25;13;1;0;-1.0;{Add penalty=0.07692307692307693, DUMMY=0.9230769230769231};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;58;26;12;1;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;111;657;24;11;0;-1.0;{Add penalty=0.04578313253012048, DUMMY=0.9518072289156626, Insert Fine Notification=0.0024096385542168677};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;112;658;27;15;0;-1.0;{Add penalty=0.01875, DUMMY=0.98125};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;113;656;28;17;0;-1.0;{DUMMY=0.9970326409495549, Insert Fine Notification=0.002967359050445104};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;111;657;21;11;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;109;644;30;16;0;-1.0;{Add penalty=0.007594936708860759, DUMMY=0.9873417721518988, Insert Fine Notification=0.005063291139240506};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;113;658;26;14;1;-1.0;{Receive Result Appeal from Prefecture=0.00963855421686747, Add penalty=0.05301204819277108, DUMMY=0.9373493975903614};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;112;659;24;14;0;-1.0;{Add penalty=0.04096385542168675, DUMMY=0.9590361445783132};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;112;656;31;16;0;-1.0;{Appeal to Judge=0.007751937984496124, Add penalty=0.002583979328165375, DUMMY=0.9896640826873385};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;108;632;24;12;0;-1.0;{Add penalty=0.03614457831325301, DUMMY=0.963855421686747};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;110;657;25;16;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;118;657;24;12;0;-1.0;{Add penalty=0.028106508875739646, DUMMY=0.9704142011834319, Insert Fine Notification=0.0014792899408284023};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;109;657;27;15;0;-1.0;{Add penalty=0.018808777429467086, DUMMY=0.9811912225705329};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;113;658;30;17;0;-1.0;{DUMMY=0.9970326409495549, Insert Fine Notification=0.002967359050445104};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;105;618;21;11;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;112;658;30;16;0;-1.0;{Add penalty=0.007594936708860759, DUMMY=0.9873417721518988, Insert Fine Notification=0.005063291139240506};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;169;655;27;15;1;-1.0;{Receive Result Appeal from Prefecture=0.009615384615384616, Add penalty=0.052884615384615384, DUMMY=0.9375};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;115;658;26;13;0;-1.0;{Add penalty=0.04096385542168675, DUMMY=0.9590361445783132};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;114;657;30;16;0;-1.0;{Appeal to Judge=0.007751937984496124, Add penalty=0.002583979328165375, DUMMY=0.9896640826873385};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;111;657;25;12;0;-1.0;{Add penalty=0.036057692307692304, DUMMY=0.9639423076923077};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;112;658;27;16;0;-1.0;{DUMMY=1.0};NONALIGNING_KNOWN;{}
