delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.1;0.99;0.01;0.3;537;85;78;9;2;0.7914688442823589;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;389;88;86;15;4;0.7627006538489466;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;764;90;84;17;5;0.7824227998003939;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;983;83;82;12;6;0.7773984138602524;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;402;84;79;8;4;0.7934274744290224;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;1013;94;90;15;3;0.7735116448044879;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;422;90;87;14;3;0.7667689679976367;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;294;82;82;16;4;0.7494385862502893;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;99;70;66;9;6;0.8376059050239378;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;542;68;68;2;2;0.8020378118436905;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;357;59;55;2;2;0.8108270566253382;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;137;58;57;7;5;0.7815697661305472;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;714;102;95;17;5;0.7821667666569291;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;142;59;58;5;6;0.8314472945355296;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;242;59;56;3;4;0.8131516278597866;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;446;68;68;11;3;0.7678932461135853;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;282;66;66;10;3;0.7735960963947306;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;166;60;60;9;5;0.789512281064861;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;88;61;59;5;6;0.8474532945686792;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;293;57;56;1;2;0.8283647792057192;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;150;46;45;2;1;0.8386701211585113;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;124;55;54;5;5;0.7869554096397199;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;165;57;54;8;6;0.8361974116569705;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;151;49;48;2;6;0.8524400150503093;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;176;49;46;1;3;0.8271643523530134;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;197;55;55;7;3;0.7857190273494621;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;228;58;58;7;3;0.7789027891858499;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;78;50;50;6;5;0.8079041663705754;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;11893;671;588;212;0;0.6864367419707145;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;15880;668;614;230;1;0.6823827853516686;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;14806;668;601;222;0;0.6853995971463054;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;8290;669;590;224;0;0.6914250315666397;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;15707;668;594;229;0;0.6711914556106726;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;9406;668;602;215;0;0.6744946732207828;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;14829;667;615;212;1;0.6823862042350004;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;12445;669;606;224;1;0.6796146323487087;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;12296;667;591;231;0;0.6520253273927599;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;10236;669;605;219;1;0.6761280178976089;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;12241;666;586;209;0;0.6875016547222271;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;19467;668;614;230;0;0.6827239497682213;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;13490;668;601;222;0;0.6846156333751602;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;7823;667;587;223;1;0.691575428487984;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;15128;668;593;228;0;0.6713095447973269;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;7204;668;602;215;0;0.6744169432309594;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;11613;667;615;212;1;0.6822557867078124;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;12893;666;604;226;0;0.6811878896293636;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;14858;666;590;229;0;0.653339204217114;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;10202;667;603;219;0;0.6659673820263708;{};NONALIGNING_KNOWN;{}
