delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.05;0.9;0.01;0.3;332;78;52;15;0.6786717412247055;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;517;88;49;18;0.6648404647103127;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;411;82;43;14;0.6807458369706799;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;452;78;53;17;0.6561707801611054;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;335;82;40;12;0.7233423131290949;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;278;79;45;18;0.6458382379414501;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;361;88;47;11;0.7449189347664211;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;346;81;46;14;0.7019722824125376;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;318;88;60;26;0.6230506783491857;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;379;82;51;16;0.696565134304815;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;381;83;58;20;0.6680414468592758;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;359;96;53;22;0.6593117848424366;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;539;99;50;19;0.6701484805725316;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;524;92;60;24;0.6379599150918411;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;322;91;46;18;0.7017332780149897;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;314;89;51;23;0.6407242747023472;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;429;94;52;17;0.7175078799541451;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;349;89;53;20;0.6885942480686288;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;300;93;66;32;0.615810779521956;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;464;88;53;18;0.6869579479157951;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;256;58;40;5;0.7176308215422248;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;259;71;41;11;0.704291088906789;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;421;73;40;9;0.7110004101606953;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;317;66;45;11;0.673778090222037;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;249;64;37;9;0.7010937597943513;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;244;65;37;9;0.6792420407763348;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;350;71;42;7;0.728896537995772;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;274;64;35;5;0.7301610649186951;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;226;68;45;14;0.6474726374124722;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;359;67;39;5;0.752735186560869;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;270;49;37;3;0.739578849839821;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;219;62;36;6;0.7247562729496613;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;318;65;37;6;0.7228032646220364;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;286;60;41;6;0.6964940939247715;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;200;57;29;3;0.7438117830266587;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;227;58;33;5;0.7032688319428746;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;282;61;38;4;0.7263359046267814;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;325;54;32;4;0.7173710708239688;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;186;58;40;11;0.645929494809396;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;247;56;32;3;0.7796088216686717;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;2435;666;313;268;0.5656448041392925;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;3819;664;314;272;0.5689913100853997;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;3344;665;313;273;0.5808721271982648;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;3843;660;323;284;0.5693692666123921;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;3596;665;302;266;0.5475743927088447;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;4158;659;319;281;0.5436093204792374;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;3177;662;300;263;0.5937391916472053;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;2990;664;330;291;0.5543913716688992;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;3267;662;324;281;0.5823652972943817;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;2193;666;310;271;0.5774697650817707;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;3621;657;310;265;0.5534678795366977;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;2541;661;312;270;0.5565504726598703;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;3586;659;309;271;0.5686751008669116;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;3071;658;323;284;0.566410338228286;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;3377;659;302;266;0.5359151390393221;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;4245;659;314;280;0.5441636460119236;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;3249;659;297;261;0.594031029685314;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;3032;660;331;290;0.5472381205014679;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;2341;660;320;279;0.5812917506675593;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;2254;661;310;270;0.5796290244771461;{};NONALIGNING_KNOWN;{}
