time;logSize;fitness;deviations;resources
131950;1200;0.9176133105830322;{BW+complete=0.08969872185027389, BT+complete=0.08992696287279367, CA+complete=0.0043365794278758365, BQ+complete=0.09129640900791236, CD+complete=0.09099208764455265, CJ+complete=0.019933049300060863, CE+complete=0.09129640900791236, CB+complete=0.001902008520998174, BU+complete=0.0036518563603164943, BY+complete=0.0900030432136336, CM+complete=3.0432136335970786E-4, CI+complete=0.09099208764455265, CF+complete=0.029671332927571514, BR+complete=0.04538192331101643, BV+complete=0.00174984783931832, BX+complete=0.04564820450395618, CL+complete=0.05789713937918442, CH+complete=0.055690809494826535, BS+complete=0.018183201460742544, BP+complete=0.001902008520998174, CG+complete=0.06504869141813756, CK+complete=0.014493304930006086};{A={Originator=1.0}}
131842;1200;0.9176133105830322;{BW+complete=0.08969872185027389, BT+complete=0.08992696287279367, CA+complete=0.0043365794278758365, BQ+complete=0.09129640900791236, CD+complete=0.09099208764455265, CJ+complete=0.019704808277541085, CE+complete=0.09129640900791236, CB+complete=0.001902008520998174, BU+complete=0.0036518563603164943, BY+complete=0.0900030432136336, CM+complete=3.0432136335970786E-4, CI+complete=0.09099208764455265, CF+complete=0.029671332927571514, BR+complete=0.04538192331101643, BV+complete=0.00174984783931832, BX+complete=0.04564820450395618, CL+complete=0.05789713937918442, CH+complete=0.055690809494826535, BS+complete=0.018183201460742544, BP+complete=0.001902008520998174, CG+complete=0.06504869141813756, CK+complete=0.014721545952525868};{A={Originator=1.0}}
131552;1200;0.9176133105830322;{BW+complete=0.08969872185027389, BT+complete=0.08992696287279367, CA+complete=0.0043365794278758365, BQ+complete=0.09129640900791236, CD+complete=0.09099208764455265, CJ+complete=0.020579732197200242, CE+complete=0.09129640900791236, CB+complete=0.001902008520998174, BU+complete=0.0036518563603164943, BY+complete=0.0900030432136336, CM+complete=3.0432136335970786E-4, CI+complete=0.09099208764455265, CF+complete=0.029671332927571514, BR+complete=0.04538192331101643, BV+complete=0.00174984783931832, BX+complete=0.04564820450395618, CL+complete=0.05789713937918442, CH+complete=0.055690809494826535, BS+complete=0.018183201460742544, BP+complete=0.001902008520998174, CG+complete=0.06504869141813756, CK+complete=0.013846622032866707};{A={Originator=1.0}}
131778;1200;0.9176133105830322;{BW+complete=0.08969872185027389, BT+complete=0.08992696287279367, CA+complete=0.0043365794278758365, BQ+complete=0.09129640900791236, CD+complete=0.09099208764455265, CJ+complete=0.02054169202678028, CE+complete=0.09129640900791236, CB+complete=0.001902008520998174, BU+complete=0.0036518563603164943, BY+complete=0.0900030432136336, CM+complete=3.0432136335970786E-4, CI+complete=0.09099208764455265, CF+complete=0.029671332927571514, BR+complete=0.04538192331101643, BV+complete=0.00174984783931832, BX+complete=0.04564820450395618, CL+complete=0.05789713937918442, CH+complete=0.055690809494826535, BS+complete=0.018183201460742544, BP+complete=0.001902008520998174, CG+complete=0.06504869141813756, CK+complete=0.013884662203286671};{A={Originator=1.0}}
132791;1200;0.9176133105830322;{BW+complete=0.08969872185027389, BT+complete=0.08992696287279367, CA+complete=0.0043365794278758365, BQ+complete=0.09129640900791236, CD+complete=0.09099208764455265, CJ+complete=0.0207318928788801, CE+complete=0.09129640900791236, CB+complete=0.001902008520998174, BU+complete=0.0036518563603164943, BY+complete=0.0900030432136336, CM+complete=3.0432136335970786E-4, CI+complete=0.09099208764455265, CF+complete=0.029671332927571514, BR+complete=0.04538192331101643, BV+complete=0.00174984783931832, BX+complete=0.04564820450395618, CL+complete=0.05789713937918442, CH+complete=0.055690809494826535, BS+complete=0.018183201460742544, BP+complete=0.001902008520998174, CG+complete=0.06504869141813756, CK+complete=0.013694461351186854};{A={Originator=1.0}}
