delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.9;0.01;0.1;41;268;22;2;-1.0;{Payment+complete=0.41818181818181815, Insert Date Appeal to Prefecture+complete=0.14545454545454545, Add penalty+complete=0.01818181818181818, Insert Fine Notification+complete=0.01818181818181818, Send Appeal to Prefecture+complete=0.14545454545454545, Notify Result Appeal to Offender+complete=0.09090909090909091, Receive Result Appeal from Prefecture+complete=0.09090909090909091, Appeal to Judge+complete=0.01818181818181818, Send Fine+complete=0.05454545454545454};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;39;267;19;0;-1.0;{Payment+complete=0.3548387096774194, Insert Date Appeal to Prefecture+complete=0.25806451612903225, Send Appeal to Prefecture+complete=0.25806451612903225, Notify Result Appeal to Offender+complete=0.03225806451612903, Receive Result Appeal from Prefecture+complete=0.06451612903225806, Send Fine+complete=0.03225806451612903};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;39;268;19;0;-1.0;{Payment+complete=0.42857142857142855, Insert Date Appeal to Prefecture+complete=0.2571428571428571, Send Appeal to Prefecture+complete=0.2571428571428571, Receive Result Appeal from Prefecture+complete=0.02857142857142857, Send Fine+complete=0.02857142857142857};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;112;264;27;2;-1.0;{Payment+complete=0.5116279069767442, Insert Date Appeal to Prefecture+complete=0.18604651162790697, Send Appeal to Prefecture+complete=0.16279069767441862, Notify Result Appeal to Offender+complete=0.046511627906976744, Receive Result Appeal from Prefecture+complete=0.046511627906976744, Send Fine+complete=0.046511627906976744};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;40;268;24;0;-1.0;{Payment+complete=0.5, Insert Date Appeal to Prefecture+complete=0.19444444444444445, Add penalty+complete=0.027777777777777776, Send Appeal to Prefecture+complete=0.16666666666666666, Notify Result Appeal to Offender+complete=0.027777777777777776, Receive Result Appeal from Prefecture+complete=0.027777777777777776, Appeal to Judge+complete=0.05555555555555555};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;102;268;21;1;-1.0;{Payment+complete=0.6973684210526315, Insert Date Appeal to Prefecture+complete=0.07894736842105263, Add penalty+complete=0.039473684210526314, Send Appeal to Prefecture+complete=0.07894736842105263, Notify Result Appeal to Offender+complete=0.02631578947368421, Receive Result Appeal from Prefecture+complete=0.02631578947368421, Appeal to Judge+complete=0.013157894736842105, Send Fine+complete=0.039473684210526314};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;22;127;13;0;-1.0;{Payment+complete=0.4375, Insert Date Appeal to Prefecture+complete=0.25, Send Appeal to Prefecture+complete=0.25, Send Fine+complete=0.0625};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;24;127;23;0;-1.0;{Payment+complete=0.2777777777777778, Insert Date Appeal to Prefecture+complete=0.2222222222222222, Add penalty+complete=0.05555555555555555, Send Appeal to Prefecture+complete=0.2222222222222222, Notify Result Appeal to Offender+complete=0.1111111111111111, Receive Result Appeal from Prefecture+complete=0.1111111111111111};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;21;127;16;0;-1.0;{Payment+complete=0.6666666666666666, Send Fine+complete=0.3333333333333333};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;23;127;19;0;-1.0;{Payment+complete=0.6428571428571429, Insert Date Appeal to Prefecture+complete=0.14285714285714285, Send Appeal to Prefecture+complete=0.14285714285714285, Send Fine+complete=0.07142857142857142};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;22;126;19;3;-1.0;{Payment+complete=0.6956521739130435, Insert Date Appeal to Prefecture+complete=0.06521739130434782, Add penalty+complete=0.021739130434782608, Insert Fine Notification+complete=0.021739130434782608, Send Appeal to Prefecture+complete=0.06521739130434782, Notify Result Appeal to Offender+complete=0.043478260869565216, Receive Result Appeal from Prefecture+complete=0.043478260869565216, Send Fine+complete=0.043478260869565216};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;23;126;19;0;-1.0;{Payment+complete=0.23529411764705882, Insert Date Appeal to Prefecture+complete=0.29411764705882354, Send Appeal to Prefecture+complete=0.29411764705882354, Notify Result Appeal to Offender+complete=0.058823529411764705, Receive Result Appeal from Prefecture+complete=0.11764705882352941};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;112;127;18;0;-1.0;{Payment+complete=0.35714285714285715, Insert Date Appeal to Prefecture+complete=0.2857142857142857, Send Appeal to Prefecture+complete=0.2857142857142857, Receive Result Appeal from Prefecture+complete=0.07142857142857142};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;23;127;25;3;-1.0;{Payment+complete=0.8604651162790697, Insert Date Appeal to Prefecture+complete=0.06976744186046512, Send Appeal to Prefecture+complete=0.046511627906976744, Send Fine+complete=0.023255813953488372};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;23;128;18;0;-1.0;{Payment+complete=0.5625, Insert Date Appeal to Prefecture+complete=0.1875, Add penalty+complete=0.0625, Send Appeal to Prefecture+complete=0.1875};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;22;127;20;1;-1.0;{Payment+complete=0.5384615384615384, Insert Date Appeal to Prefecture+complete=0.15384615384615385, Add penalty+complete=0.05128205128205128, Send Appeal to Prefecture+complete=0.15384615384615385, Notify Result Appeal to Offender+complete=0.05128205128205128, Receive Result Appeal from Prefecture+complete=0.05128205128205128};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;14;73;13;0;-1.0;{Payment+complete=0.5384615384615384, Insert Date Appeal to Prefecture+complete=0.23076923076923078, Send Appeal to Prefecture+complete=0.23076923076923078};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;16;77;19;0;-1.0;{Insert Date Appeal to Prefecture+complete=0.5, Send Appeal to Prefecture+complete=0.5};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;15;72;15;0;-1.0;{Payment+complete=0.5, Send Fine+complete=0.5};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;16;72;19;0;-1.0;{Payment+complete=0.5, Insert Date Appeal to Prefecture+complete=0.25, Send Appeal to Prefecture+complete=0.25};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;84;74;20;3;-1.0;{Payment+complete=0.8518518518518519, Insert Date Appeal to Prefecture+complete=0.037037037037037035, Send Appeal to Prefecture+complete=0.037037037037037035, Notify Result Appeal to Offender+complete=0.037037037037037035, Receive Result Appeal from Prefecture+complete=0.037037037037037035};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;14;74;17;0;-1.0;{Payment+complete=0.3, Insert Date Appeal to Prefecture+complete=0.3, Send Appeal to Prefecture+complete=0.3, Receive Result Appeal from Prefecture+complete=0.1};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;15;73;15;0;-1.0;{Payment+complete=0.25, Insert Date Appeal to Prefecture+complete=0.3333333333333333, Send Appeal to Prefecture+complete=0.3333333333333333, Receive Result Appeal from Prefecture+complete=0.08333333333333333};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;79;78;19;2;-1.0;{Payment+complete=0.7142857142857143, Insert Date Appeal to Prefecture+complete=0.14285714285714285, Send Appeal to Prefecture+complete=0.14285714285714285};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;14;73;15;1;-1.0;{Payment+complete=0.6666666666666666, Insert Date Appeal to Prefecture+complete=0.16666666666666666, Send Appeal to Prefecture+complete=0.16666666666666666};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;15;75;18;1;-1.0;{Payment+complete=0.42857142857142855, Insert Date Appeal to Prefecture+complete=0.21428571428571427, Add penalty+complete=0.14285714285714285, Send Appeal to Prefecture+complete=0.21428571428571427};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;63;53;14;0;-1.0;{Payment+complete=0.45454545454545453, Insert Date Appeal to Prefecture+complete=0.2727272727272727, Send Appeal to Prefecture+complete=0.2727272727272727};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;12;56;16;0;-1.0;{Insert Date Appeal to Prefecture+complete=0.5, Send Appeal to Prefecture+complete=0.5};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;11;54;15;0;-1.0;{Send Fine+complete=1.0};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;13;52;18;0;-1.0;{Payment+complete=0.6, Insert Date Appeal to Prefecture+complete=0.2, Send Appeal to Prefecture+complete=0.2};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;13;53;17;3;-1.0;{Payment+complete=1.0};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;13;53;17;0;-1.0;{Payment+complete=0.375, Insert Date Appeal to Prefecture+complete=0.25, Send Appeal to Prefecture+complete=0.25, Receive Result Appeal from Prefecture+complete=0.125};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;14;56;18;0;-1.0;{Payment+complete=0.42857142857142855, Insert Date Appeal to Prefecture+complete=0.2857142857142857, Send Appeal to Prefecture+complete=0.2857142857142857};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;12;53;18;2;-1.0;{Payment+complete=1.0};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;11;52;16;0;-1.0;{Payment+complete=0.5, Insert Date Appeal to Prefecture+complete=0.25, Send Appeal to Prefecture+complete=0.25};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;12;52;15;1;-1.0;{Payment+complete=0.46153846153846156, Insert Date Appeal to Prefecture+complete=0.23076923076923078, Add penalty+complete=0.07692307692307693, Send Appeal to Prefecture+complete=0.23076923076923078};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;12;60;14;0;-1.0;{Payment+complete=0.45454545454545453, Insert Date Appeal to Prefecture+complete=0.2727272727272727, Send Appeal to Prefecture+complete=0.2727272727272727};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;13;62;16;0;-1.0;{Insert Date Appeal to Prefecture+complete=0.5, Send Appeal to Prefecture+complete=0.5};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;70;63;16;0;-1.0;{Send Fine+complete=1.0};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;13;61;18;0;-1.0;{Payment+complete=0.42857142857142855, Insert Date Appeal to Prefecture+complete=0.2857142857142857, Send Appeal to Prefecture+complete=0.2857142857142857};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;12;60;17;3;-1.0;{Payment+complete=0.8333333333333334, Insert Date Appeal to Prefecture+complete=0.041666666666666664, Send Appeal to Prefecture+complete=0.041666666666666664, Notify Result Appeal to Offender+complete=0.041666666666666664, Receive Result Appeal from Prefecture+complete=0.041666666666666664};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;69;62;18;0;-1.0;{Payment+complete=0.3, Insert Date Appeal to Prefecture+complete=0.3, Send Appeal to Prefecture+complete=0.3, Receive Result Appeal from Prefecture+complete=0.1};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;14;61;18;0;-1.0;{Payment+complete=0.42857142857142855, Insert Date Appeal to Prefecture+complete=0.2857142857142857, Send Appeal to Prefecture+complete=0.2857142857142857};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;13;60;18;2;-1.0;{Payment+complete=0.875, Insert Date Appeal to Prefecture+complete=0.0625, Send Appeal to Prefecture+complete=0.0625};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;13;60;16;1;-1.0;{Payment+complete=0.6, Insert Date Appeal to Prefecture+complete=0.2, Send Appeal to Prefecture+complete=0.2};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;14;61;16;1;-1.0;{Payment+complete=0.46153846153846156, Insert Date Appeal to Prefecture+complete=0.23076923076923078, Add penalty+complete=0.07692307692307693, Send Appeal to Prefecture+complete=0.23076923076923078};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;10;36;12;0;-1.0;{Payment+complete=0.5555555555555556, Insert Date Appeal to Prefecture+complete=0.2222222222222222, Send Appeal to Prefecture+complete=0.2222222222222222};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;8;35;7;0;-1.0;{Insert Date Appeal to Prefecture+complete=0.5, Send Appeal to Prefecture+complete=0.5};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;10;37;13;0;-1.0;{Send Fine+complete=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;65;35;18;0;-1.0;{Payment+complete=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;10;38;18;2;-1.0;{Payment+complete=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;11;38;16;0;-1.0;{Payment+complete=0.5, Insert Date Appeal to Prefecture+complete=0.25, Send Appeal to Prefecture+complete=0.25};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;10;36;14;0;-1.0;{Payment+complete=0.3333333333333333, Insert Date Appeal to Prefecture+complete=0.3333333333333333, Send Appeal to Prefecture+complete=0.3333333333333333};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;10;35;15;0;-1.0;{Payment+complete=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;11;36;16;0;-1.0;{Payment+complete=0.5, Insert Date Appeal to Prefecture+complete=0.25, Send Appeal to Prefecture+complete=0.25};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;10;37;16;1;-1.0;{Payment+complete=0.6666666666666666, Insert Date Appeal to Prefecture+complete=0.16666666666666666, Send Appeal to Prefecture+complete=0.16666666666666666};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;9;26;12;0;-1.0;{Payment+complete=0.42857142857142855, Insert Date Appeal to Prefecture+complete=0.2857142857142857, Send Appeal to Prefecture+complete=0.2857142857142857};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;9;26;12;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;8;26;11;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;9;30;16;0;-1.0;{Payment+complete=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;8;26;15;1;-1.0;{Payment+complete=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;8;27;13;0;-1.0;{Insert Date Appeal to Prefecture+complete=0.5, Send Appeal to Prefecture+complete=0.5};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;71;27;13;0;-1.0;{Insert Date Appeal to Prefecture+complete=0.5, Send Appeal to Prefecture+complete=0.5};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;9;28;15;1;-1.0;{Payment+complete=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;8;26;15;0;-1.0;{Payment+complete=0.3333333333333333, Insert Date Appeal to Prefecture+complete=0.3333333333333333, Send Appeal to Prefecture+complete=0.3333333333333333};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.1;8;28;14;0;-1.0;{Payment+complete=1.0};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.1;86;658;24;3;-1.0;{Payment+complete=0.38202247191011235, Insert Date Appeal to Prefecture+complete=0.21348314606741572, Add penalty+complete=0.011235955056179775, Insert Fine Notification+complete=0.011235955056179775, Send Appeal to Prefecture+complete=0.21348314606741572, Notify Result Appeal to Offender+complete=0.056179775280898875, Appeal to Judge+complete=0.02247191011235955, Receive Result Appeal from Prefecture+complete=0.056179775280898875, Send Fine+complete=0.033707865168539325};NONALIGNING_ALL;{}
