delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.05;0.99;0.01;0.1;3008;779;46;4;-1.0;{Payment+complete=0.4462809917355372, Insert Date Appeal to Prefecture+complete=0.19834710743801653, Send Appeal to Prefecture+complete=0.19008264462809918, Add penalty+complete=0.04132231404958678, Notify Result Appeal to Offender+complete=0.04132231404958678, Receive Result Appeal from Prefecture+complete=0.04132231404958678, Send Fine+complete=0.024793388429752067, Appeal to Judge+complete=0.01652892561983471};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;2809;847;44;2;-1.0;{Payment+complete=0.4166666666666667, Insert Date Appeal to Prefecture+complete=0.23333333333333334, Send Appeal to Prefecture+complete=0.23333333333333334, Send Fine+complete=0.05, Add penalty+complete=0.025, Notify Result Appeal to Offender+complete=0.016666666666666666, Receive Result Appeal from Prefecture+complete=0.016666666666666666, Insert Fine Notification+complete=0.008333333333333333};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;2743;754;36;4;-1.0;{Payment+complete=0.39166666666666666, Insert Date Appeal to Prefecture+complete=0.21666666666666667, Send Appeal to Prefecture+complete=0.21666666666666667, Notify Result Appeal to Offender+complete=0.075, Receive Result Appeal from Prefecture+complete=0.075, Appeal to Judge+complete=0.025};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;3358;873;46;7;-1.0;{Payment+complete=0.37209302325581395, Insert Date Appeal to Prefecture+complete=0.20930232558139536, Send Appeal to Prefecture+complete=0.20930232558139536, Send Fine+complete=0.05426356589147287, Add penalty+complete=0.046511627906976744, Notify Result Appeal to Offender+complete=0.03875968992248062, Receive Result Appeal from Prefecture+complete=0.03875968992248062, Insert Fine Notification+complete=0.023255813953488372, Appeal to Judge+complete=0.007751937984496124};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;2910;855;39;8;-1.0;{Payment+complete=0.5757575757575758, Insert Date Appeal to Prefecture+complete=0.15151515151515152, Send Appeal to Prefecture+complete=0.14393939393939395, Add penalty+complete=0.06060606060606061, Send Fine+complete=0.022727272727272728, Notify Result Appeal to Offender+complete=0.015151515151515152, Receive Result Appeal from Prefecture+complete=0.015151515151515152, Insert Fine Notification+complete=0.007575757575757576, Appeal to Judge+complete=0.007575757575757576};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;3312;845;41;1;-1.0;{Payment+complete=0.36538461538461536, Insert Date Appeal to Prefecture+complete=0.20192307692307693, Send Appeal to Prefecture+complete=0.20192307692307693, Add penalty+complete=0.07692307692307693, Send Fine+complete=0.07692307692307693, Receive Result Appeal from Prefecture+complete=0.028846153846153848, Insert Fine Notification+complete=0.019230769230769232, Notify Result Appeal to Offender+complete=0.019230769230769232, Appeal to Judge+complete=0.009615384615384616};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.1;1285;308;34;11;-1.0;{Payment+complete=0.8773584905660378, Insert Date Appeal to Prefecture+complete=0.050314465408805034, Send Appeal to Prefecture+complete=0.04716981132075472, Notify Result Appeal to Offender+complete=0.006289308176100629, Appeal to Judge+complete=0.006289308176100629, Receive Result Appeal from Prefecture+complete=0.006289308176100629, Send Fine+complete=0.006289308176100629};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;120;80;20;2;-1.0;{Payment+complete=0.6153846153846154, Insert Date Appeal to Prefecture+complete=0.15384615384615385, Send Appeal to Prefecture+complete=0.15384615384615385, Appeal to Judge+complete=0.07692307692307693};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;471;251;23;7;-1.0;{Payment+complete=0.8545454545454545, Insert Date Appeal to Prefecture+complete=0.07272727272727272, Send Appeal to Prefecture+complete=0.07272727272727272};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;8;73;20;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;129;145;34;3;-1.0;{Payment+complete=0.375, Insert Date Appeal to Prefecture+complete=0.2916666666666667, Send Appeal to Prefecture+complete=0.2916666666666667, Appeal to Judge+complete=0.041666666666666664};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;2834;721;40;8;-1.0;{Payment+complete=0.4166666666666667, Insert Date Appeal to Prefecture+complete=0.20833333333333334, Send Appeal to Prefecture+complete=0.20833333333333334, Send Fine+complete=0.052083333333333336, Add penalty+complete=0.041666666666666664, Receive Result Appeal from Prefecture+complete=0.03125, Notify Result Appeal to Offender+complete=0.020833333333333332, Insert Fine Notification+complete=0.010416666666666666, Appeal to Judge+complete=0.010416666666666666};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;75;87;23;1;-1.0;{Insert Date Appeal to Prefecture+complete=0.2222222222222222, Send Appeal to Prefecture+complete=0.2222222222222222, Payment+complete=0.16666666666666666, Notify Result Appeal to Offender+complete=0.16666666666666666, Receive Result Appeal from Prefecture+complete=0.16666666666666666, Appeal to Judge+complete=0.05555555555555555};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;9;73;24;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;2820;724;37;3;-1.0;{Payment+complete=0.4533333333333333, Insert Date Appeal to Prefecture+complete=0.2, Send Appeal to Prefecture+complete=0.2, Send Fine+complete=0.04, Add penalty+complete=0.02666666666666667, Notify Result Appeal to Offender+complete=0.02666666666666667, Receive Result Appeal from Prefecture+complete=0.02666666666666667, Appeal to Judge+complete=0.02666666666666667};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;11;73;26;4;-1.0;{};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.1;2821;596;39;9;-1.0;{Payment+complete=0.5333333333333333, Insert Date Appeal to Prefecture+complete=0.16666666666666666, Send Appeal to Prefecture+complete=0.14444444444444443, Notify Result Appeal to Offender+complete=0.044444444444444446, Receive Result Appeal from Prefecture+complete=0.044444444444444446, Appeal to Judge+complete=0.03333333333333333, Add penalty+complete=0.022222222222222223, Send Fine+complete=0.011111111111111112};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;6;52;14;0;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;269;143;29;9;-1.0;{Payment+complete=0.7368421052631579, Insert Date Appeal to Prefecture+complete=0.13157894736842105, Send Appeal to Prefecture+complete=0.13157894736842105};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;6;52;19;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;8;52;22;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;56;52;25;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;73;66;22;0;-1.0;{Insert Date Appeal to Prefecture+complete=0.2727272727272727, Send Appeal to Prefecture+complete=0.2727272727272727, Payment+complete=0.18181818181818182, Notify Result Appeal to Offender+complete=0.09090909090909091, Appeal to Judge+complete=0.09090909090909091, Receive Result Appeal from Prefecture+complete=0.09090909090909091};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;10;52;22;1;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;1461;410;34;2;-1.0;{Payment+complete=0.6190476190476191, Insert Date Appeal to Prefecture+complete=0.14285714285714285, Send Appeal to Prefecture+complete=0.14285714285714285, Send Fine+complete=0.047619047619047616, Notify Result Appeal to Offender+complete=0.023809523809523808, Receive Result Appeal from Prefecture+complete=0.023809523809523808};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;9;52;23;2;-1.0;{};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.1;705;157;27;8;-1.0;{Payment+complete=0.6857142857142857, Insert Date Appeal to Prefecture+complete=0.08571428571428572, Notify Result Appeal to Offender+complete=0.05714285714285714, Send Appeal to Prefecture+complete=0.05714285714285714, Appeal to Judge+complete=0.05714285714285714, Receive Result Appeal from Prefecture+complete=0.05714285714285714};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;2858;724;29;1;-1.0;{Payment+complete=0.4367816091954023, Insert Date Appeal to Prefecture+complete=0.1839080459770115, Send Appeal to Prefecture+complete=0.1839080459770115, Receive Result Appeal from Prefecture+complete=0.06896551724137931, Notify Result Appeal to Offender+complete=0.05747126436781609, Appeal to Judge+complete=0.04597701149425287, Add penalty+complete=0.011494252873563218, Send Fine+complete=0.011494252873563218};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;2043;480;32;9;-1.0;{Payment+complete=0.5185185185185185, Insert Date Appeal to Prefecture+complete=0.2037037037037037, Send Appeal to Prefecture+complete=0.2037037037037037, Add penalty+complete=0.018518518518518517, Notify Result Appeal to Offender+complete=0.018518518518518517, Receive Result Appeal from Prefecture+complete=0.018518518518518517, Appeal to Judge+complete=0.018518518518518517};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;58;60;18;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;9;60;23;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;1482;391;30;2;-1.0;{Payment+complete=0.5428571428571428, Insert Date Appeal to Prefecture+complete=0.14285714285714285, Send Appeal to Prefecture+complete=0.14285714285714285, Appeal to Judge+complete=0.05714285714285714, Add penalty+complete=0.02857142857142857, Notify Result Appeal to Offender+complete=0.02857142857142857, Receive Result Appeal from Prefecture+complete=0.02857142857142857, Send Fine+complete=0.02857142857142857};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;73;75;23;1;-1.0;{Insert Date Appeal to Prefecture+complete=0.23076923076923078, Send Appeal to Prefecture+complete=0.23076923076923078, Notify Result Appeal to Offender+complete=0.15384615384615385, Appeal to Judge+complete=0.15384615384615385, Receive Result Appeal from Prefecture+complete=0.15384615384615385, Payment+complete=0.07692307692307693};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;10;60;22;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;277;125;32;6;-1.0;{Payment+complete=0.75, Send Fine+complete=0.16666666666666666, Appeal to Judge+complete=0.08333333333333333};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;11;60;26;3;-1.0;{};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.1;2103;399;27;7;-1.0;{Payment+complete=0.4528301886792453, Insert Date Appeal to Prefecture+complete=0.20754716981132076, Send Appeal to Prefecture+complete=0.18867924528301888, Add penalty+complete=0.05660377358490566, Notify Result Appeal to Offender+complete=0.03773584905660377, Receive Result Appeal from Prefecture+complete=0.03773584905660377, Appeal to Judge+complete=0.018867924528301886};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;75;45;23;2;-1.0;{Payment+complete=0.3, Insert Date Appeal to Prefecture+complete=0.3, Send Appeal to Prefecture+complete=0.3, Appeal to Judge+complete=0.1};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;2227;378;26;4;-1.0;{Payment+complete=0.5079365079365079, Insert Date Appeal to Prefecture+complete=0.1746031746031746, Send Appeal to Prefecture+complete=0.1746031746031746, Send Fine+complete=0.047619047619047616, Add penalty+complete=0.031746031746031744, Insert Fine Notification+complete=0.015873015873015872, Notify Result Appeal to Offender+complete=0.015873015873015872, Receive Result Appeal from Prefecture+complete=0.015873015873015872, Appeal to Judge+complete=0.015873015873015872};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;6;35;20;2;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;6;35;19;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;549;173;28;2;-1.0;{Payment+complete=0.7692307692307693, Insert Date Appeal to Prefecture+complete=0.07692307692307693, Send Appeal to Prefecture+complete=0.07692307692307693, Send Fine+complete=0.07692307692307693};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;75;36;22;3;-1.0;{Insert Date Appeal to Prefecture+complete=0.3, Send Appeal to Prefecture+complete=0.3, Payment+complete=0.1, Notify Result Appeal to Offender+complete=0.1, Appeal to Judge+complete=0.1, Receive Result Appeal from Prefecture+complete=0.1};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;55;35;20;0;-1.0;{};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;139;58;19;2;-1.0;{Payment+complete=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.1;7;35;19;1;-1.0;{};NONALIGNING_ALL;{}
