delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.99;0.1;0.05;5438;673;318;3;-1.0;{O_SELECTED=0.2721804511278195, O_SENT=0.1443609022556391, A_FINALIZED=0.12781954887218044, W_Nabellen offertes=0.12781954887218044, A_DECLINED=0.11879699248120301, W_Completeren aanvraag=0.07669172932330827, O_DECLINED=0.06015037593984962, A_CANCELLED=0.02857142857142857, A_PREACCEPTED=0.02556390977443609, O_CANCELLED=0.016541353383458645, O_SENT_BACK=0.0015037593984962407};PREFIXSUFFIX;{}
0.01;0.99;0.1;0.05;6736;684;332;5;-1.0;{O_SELECTED=0.260806916426513, O_SENT=0.13688760806916425, A_DECLINED=0.1340057636887608, A_FINALIZED=0.1239193083573487, W_Nabellen offertes=0.1239193083573487, O_DECLINED=0.06628242074927954, W_Completeren aanvraag=0.05187319884726225, A_CANCELLED=0.0345821325648415, O_CANCELLED=0.020172910662824207, A_PREACCEPTED=0.01729106628242075, W_Beoordelen fraude=0.012968299711815562, O_SENT_BACK=0.011527377521613832, O_ACCEPTED=0.002881844380403458, O_CREATED=0.002881844380403458};PREFIXSUFFIX;{}
0.01;0.99;0.1;0.05;11128;665;335;6;-1.0;{O_SELECTED=0.25240384615384615, O_SENT=0.13581730769230768, A_FINALIZED=0.11538461538461539, W_Nabellen offertes=0.11538461538461539, W_Completeren aanvraag=0.109375, A_DECLINED=0.0889423076923077, O_DECLINED=0.04807692307692308, A_CANCELLED=0.03485576923076923, A_PREACCEPTED=0.03485576923076923, W_Beoordelen fraude=0.02283653846153846, O_CANCELLED=0.018028846153846152, W_Afhandelen leads=0.016826923076923076, O_SENT_BACK=0.006009615384615385, O_CRE=0.001201923076923077};PREFIXSUFFIX;{}
0.01;0.99;0.1;0.05;6969;672;311;1;-1.0;{O_SELECTED=0.25957446808510637, A_FINALIZED=0.13333333333333333, W_Nabellen offertes=0.13333333333333333, O_SENT=0.12624113475177304, A_DECLINED=0.1148936170212766, W_Completeren aanvraag=0.07234042553191489, O_DECLINED=0.06099290780141844, A_CANCELLED=0.031205673758865248, A_PREACCEPTED=0.024113475177304965, O_CANCELLED=0.02269503546099291, O_SENT_BACK=0.011347517730496455, W_Afhandelen leads=0.00425531914893617, W_Beoordelen fraude=0.00425531914893617, O_ACCEPTED=0.0014184397163120568};PREFIXSUFFIX;{}
0.01;0.99;0.1;0.05;6105;669;331;6;-1.0;{O_SELECTED=0.2689189189189189, A_FINALIZED=0.16216216216216217, W_Nabellen offertes=0.16216216216216217, A_DECLINED=0.11351351351351352, O_SENT=0.10675675675675676, O_DECLINED=0.05, W_Completeren aanvraag=0.04864864864864865, A_CANCELLED=0.03918918918918919, A_PREACCEPTED=0.016216216216216217, O_CANCELLED=0.014864864864864866, O_SENT_BACK=0.008108108108108109, W_Beoordelen fraude=0.006756756756756757, O_CREATED=0.002702702702702703};PREFIXSUFFIX;{}
0.01;0.99;0.1;0.1;5709;682;317;30;-1.0;{O_SELECTED=0.25504322766570603, O_SENT=0.1340057636887608, W_Nabellen offertes=0.12680115273775217, A_FINALIZED=0.11959654178674352, A_DECLINED=0.10662824207492795, W_Completeren aanvraag=0.07348703170028818, A_CANCELLED=0.06051873198847262, O_DECLINED=0.05187319884726225, A_PREACCEPTED=0.024495677233429394, O_CANCELLED=0.01440922190201729, A_APPROVED=0.012968299711815562, W_Valideren aanvraag=0.007204610951008645, O_CRE=0.002881844380403458, CANCELLED=0.002881844380403458, ACCEPTED=0.002881844380403458, W_Val=0.001440922190201729, O_SENT_BACK=0.001440922190201729, A_ACCEPTED=0.001440922190201729};PREFIXSUFFIX;{}
0.01;0.99;0.1;0.1;7159;695;335;37;-1.0;{O_SELECTED=0.2275132275132275, O_SENT=0.12698412698412698, A_DECLINED=0.10978835978835978, W_Nabellen offertes=0.10582010582010581, A_FINALIZED=0.10185185185185185, W_Completeren aanvraag=0.09391534391534391, A_CANCELLED=0.0701058201058201, O_DECLINED=0.05555555555555555, A_PREACCEPTED=0.03042328042328042, O_CANCELLED=0.018518518518518517, CANCELLED=0.011904761904761904, O_SENT_BACK=0.011904761904761904, W_Beoordelen fraude=0.007936507936507936, A_ACCEPTED=0.003968253968253968, A_APPROVED=0.003968253968253968, W_Valideren aanvraag=0.003968253968253968, O_ACCEPTED=0.0026455026455026454, O_CREATED=0.0026455026455026454, O_CRE=0.0013227513227513227, ACCEPTED=0.0013227513227513227, A_SUBMITTED=0.0013227513227513227, W_Val=0.0013227513227513227, A_CANCE=0.0013227513227513227, A_ACT=0.0013227513227513227, APPROVED=0.0013227513227513227, W_Nabel=0.0013227513227513227};PREFIXSUFFIX;{}
0.01;0.99;0.1;0.1;9410;662;337;35;-1.0;{O_SELECTED=0.2275449101796407, O_SENT=0.14131736526946106, W_Completeren aanvraag=0.11017964071856287, A_DECLINED=0.08982035928143713, W_Nabellen offertes=0.08622754491017964, A_FINALIZED=0.08502994011976048, A_CANCELLED=0.081437125748503, O_DECLINED=0.04790419161676647, A_PREACCEPTED=0.037125748502994015, W_Afhandelen leads=0.022754491017964073, W_Beoordelen fraude=0.022754491017964073, O_CANCELLED=0.016766467065868262, O_SENT_BACK=0.010778443113772455, A_APPROVED=0.004790419161676647, ACCEPTED=0.003592814371257485, O_CRE=0.0023952095808383233, W_Compl=0.0023952095808383233, A_ACCEPTED=0.0023952095808383233, A_PARTLYSUBMITTED=0.0011976047904191617, A_SUBMITTED=0.0011976047904191617, W_Valideren aanvraag=0.0011976047904191617, O_CREATED=0.0011976047904191617};PREFIXSUFFIX;{}
0.01;0.99;0.1;0.1;7580;672;311;20;-1.0;{O_SELECTED=0.24753867791842477, O_SENT=0.12658227848101267, W_Nabellen offertes=0.12236286919831224, A_FINALIZED=0.11954992967651196, A_DECLINED=0.10970464135021098, W_Completeren aanvraag=0.07735583684950774, O_DECLINED=0.05625879043600562, A_CANCELLED=0.04922644163150492, A_PREACCEPTED=0.02531645569620253, O_CANCELLED=0.02250351617440225, O_SENT_BACK=0.011251758087201125, W_Afhandelen leads=0.007032348804500703, CANCELLED=0.005625879043600563, A_APPROVED=0.004219409282700422, W_Valideren aanvraag=0.004219409282700422, O_CRE=0.0028129395218002813, A_PARTLYSUBMITTED=0.0014064697609001407, A_ACTIVATED=0.0014064697609001407, W_Compl=0.0014064697609001407, A_REGISTERED=0.0014064697609001407, O_ACCEPTED=0.0014064697609001407, W_Nabel=0.0014064697609001407};PREFIXSUFFIX;{}
0.01;0.99;0.1;0.1;6489;670;334;44;-1.0;{O_SELECTED=0.23680823680823682, A_FINALIZED=0.14157014157014158, W_Nabellen offertes=0.14157014157014158, A_DECLINED=0.11068211068211069, O_SENT=0.0990990990990991, A_CANCELLED=0.07850707850707851, O_DECLINED=0.0489060489060489, W_Completeren aanvraag=0.047619047619047616, O_CANCELLED=0.02059202059202059, A_PREACCEPTED=0.015444015444015444, A_APPROVED=0.009009009009009009, O_SENT_BACK=0.006435006435006435, W_Beoordelen fraude=0.006435006435006435, A_ACCEPTED=0.005148005148005148, O_CREATED=0.005148005148005148, O_CRE=0.003861003861003861, A_ACTIVATED=0.003861003861003861, CANCELLED=0.003861003861003861, W_Valideren aanvraag=0.003861003861003861, W_Val=0.002574002574002574, W_Afhandelen leads=0.002574002574002574, W_Compl=0.001287001287001287, O_ACCEPTED=0.001287001287001287, W_Nabellen incomplete dossiers=0.001287001287001287, A_CANCELLE=0.001287001287001287, A_REG=0.001287001287001287};PREFIXSUFFIX;{}
