delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.05;0.9;0.01;0.1;606;73;54;0;0.9532914938712622;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;401;69;50;0;0.9533949176116113;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;447;67;46;0;0.9480912969241068;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;619;87;60;0;0.9615003814171824;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;561;86;56;0;0.9391495193507353;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;564;62;46;0;0.9585639311956616;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;478;75;49;0;0.9582707985771413;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.1;614;78;52;0;0.959397923882498;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;447;89;58;0;0.9499800060801786;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;631;93;67;0;0.9546619045889522;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;452;80;55;0;0.9574348721864482;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;472;77;55;0;0.9448288807857534;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;441;74;47;0;0.945072803288085;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;616;88;59;0;0.9569675772049744;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;734;94;58;0;0.9563182573715783;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;964;84;58;0;0.9497515925252434;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;486;75;52;0;0.9566108813681847;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.1;958;83;60;0;0.9593956374523153;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;474;67;49;0;0.9441855547003181;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;336;67;47;0;0.9380341296610509;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;325;55;42;0;0.9461826802140023;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;264;52;42;0;0.9597213203150293;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;344;50;40;0;0.9488439669358937;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;411;66;43;0;0.9655281349802222;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;459;69;49;0;0.9348865354805233;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;212;36;29;0;0.9661844372290622;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;301;47;35;0;0.9630518583095953;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.1;503;65;41;0;0.9608870121024665;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;311;51;37;0;0.9514391783274311;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;307;58;48;0;0.9381807559135105;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;257;46;38;0;0.9443255489821938;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;211;42;32;0;0.9657855576269898;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.1;282;40;39;0;0.934294838159747;{};NONALIGNING_KNOWN;{}
